13.85	-37.87663993
13.9	-37.87663929
13.95	-37.87663867
14	-37.87663806
14.05	-37.87663747
14.1	-37.87663688
14.15	-37.8766363
14.2	-37.87663573
14.25	-37.87663518
14.3	-37.87663463
14.35	-37.87663409
14.4	-37.87663357
14.45	-37.87663305
14.5	-37.87663254
14.55	-37.87663204
14.6	-37.87663154
14.65	-37.87663106
14.7	-37.87663058
14.75	-37.87663012
14.8	-37.87662966
14.85	-37.87662921
14.9	-37.87662876
14.95	-37.87662832
15	-37.8766279
15.05	-37.87662747
15.1	-37.87662706
15.15	-37.87662665
15.2	-37.87662625
15.25	-37.87662585
15.3	-37.87662546
15.35	-37.87662508
15.4	-37.8766247
15.45	-37.87662433
15.5	-37.87662397
15.55	-37.87662361
15.6	-37.87662326
15.65	-37.87662291
15.7	-37.87662257
15.75	-37.87662224
15.8	-37.87662191
15.85	-37.87662158
15.9	-37.87662126
15.95	-37.87662094
16	-37.87662063
16.05	-37.87662033
16.1	-37.87662003
16.15	-37.87661973
16.2	-37.87661944
16.25	-37.87661915
16.3	-37.87661887
16.35	-37.87661859
16.4	-37.87661832
16.45	-37.87661805
16.5	-37.87661778
16.55	-37.87661752
16.6	-37.87661726
16.65	-37.87661701
16.7	-37.87661676
16.75	-37.87661651
16.8	-37.87661627
16.85	-37.87661603
16.9	-37.87661579
16.95	-37.87661556
17	-37.87661533
17.05	-37.87661511
17.1	-37.87661488
17.15	-37.87661467
17.2	-37.87661445
17.25	-37.87661424
17.3	-37.87661403
17.35	-37.87661382
17.4	-37.87661362
17.45	-37.87661342
17.5	-37.87661322
17.55	-37.87661302
17.6	-37.87661283
17.65	-37.87661264
17.7	-37.87661245
17.75	-37.87661227
17.8	-37.87661209
17.85	-37.87661191
17.9	-37.87661173
17.95	-37.87661156
18	-37.87661139
18.05	-37.87661122
18.1	-37.87661105
18.15	-37.87661089
18.2	-37.87661072
18.25	-37.87661056
18.3	-37.8766104
18.35	-37.87661025
18.4	-37.87661009
18.45	-37.87660994
18.5	-37.87660979
18.55	-37.87660965
18.6	-37.8766095
18.65	-37.87660936
18.7	-37.87660921
18.75	-37.87660907
18.8	-37.87660894
18.85	-37.8766088
18.9	-37.87660866
18.95	-37.87660853
19	-37.8766084
19.05	-37.87660827
19.1	-37.87660814
19.15	-37.87660802
19.2	-37.87660789
19.25	-37.87660777
19.3	-37.87660765
19.35	-37.87660753
19.4	-37.87660741
19.45	-37.8766073
19.5	-37.87660718
19.55	-37.87660707
19.6	-37.87660695
19.65	-37.87660684
19.7	-37.87660673
19.75	-37.87660663
19.8	-37.87660652
19.85	-37.87660641
19.9	-37.87660631
19.95	-37.87660621
20	-37.87660611
20.05	-37.87660601
20.1	-37.87660591
20.15	-37.87660581
20.2	-37.87660571
20.25	-37.87660567
20.3	-37.87660552
20.35	-37.87660543
20.4	-37.87660534
20.45	-37.87660525
20.5	-37.87660516
20.55	-37.87660507
20.6	-37.87660498
20.65	-37.87660495
20.7	-37.87660481
20.75	-37.87660478
20.8	-37.87660464
20.85	-37.87660461
20.9	-37.87660448
20.95	-37.8766044
21	-37.87660437
21.05	-37.87660424
21.1	-37.87660422
21.15	-37.87660409
21.2	-37.87660407
21.25	-37.87660394
21.3	-37.87660392
21.35	-37.87660379
21.4	-37.87660377
21.45	-37.87660365
21.5	-37.87660363
21.55	-37.87660351
21.6	-37.87660344
21.65	-37.87660337
21.7	-37.8766033
21.75	-37.87660324
21.8	-37.87660317
21.85	-37.87660311
21.9	-37.87660304
21.95	-37.87660298
22	-37.87660292
22.05	-37.87660285
22.1	-37.87660279
22.15	-37.87660273
22.2	-37.87660267
22.25	-37.87660261
22.3	-37.87660255
22.35	-37.87660249
