075.000000000	∞	000.176677259	000.028164422	000.020703590	000.001938741	000.000498560	000.000084457	000.000084457
076.000000000	∞	000.175015629	000.027980668	000.020581812	000.001927997	000.000496168	000.000084082	000.000084082
077.000000000	∞	000.173386552	000.027799194	000.020461246	000.001917344	000.000493786	000.000083707	000.000083707
078.000000000	∞	000.171789069	000.027619973	000.020341889	000.001906782	000.000491416	000.000083334	000.000083334
079.000000000	∞	000.170222258	000.027442973	000.020223737	000.001896312	000.000489058	000.000082961	000.000082961
080.000000000	∞	000.168685233	000.027268166	000.020106787	000.001885934	000.000486712	000.000082590	000.000082590
081.000000000	∞	000.167177144	000.027095521	000.019991032	000.001875649	000.000484379	000.000082220	000.000082220
082.000000000	∞	000.165697169	000.026925008	000.019876466	000.001865456	000.000482060	000.000081852	000.000081852
083.000000000	∞	000.164244519	000.026756596	000.019763081	000.001855356	000.000479754	000.000081485	000.000081485
084.000000000	∞	000.162818435	000.026590255	000.019650870	000.001845349	000.000477463	000.000081120	000.000081120
085.000000000	∞	000.161418186	000.026425955	000.019539824	000.001835435	000.000475186	000.000080756	000.000080756
086.000000000	∞	000.160043065	000.026263665	000.019429932	000.001825613	000.000472924	000.000080394	000.000080394
087.000000000	∞	000.158692393	000.026103355	000.019321187	000.001815882	000.000470678	000.000080034	000.000080034
088.000000000	∞	000.157365516	000.025944996	000.019213576	000.001806244	000.000468446	000.000079677	000.000079677
089.000000000	∞	000.156061800	000.025788557	000.019107090	000.001796696	000.000466230	000.000079321	000.000079321
090.000000000	∞	000.154780636	000.025634009	000.019001718	000.001787239	000.000464030	000.000078967	000.000078967
091.000000000	∞	000.153521437	000.025481322	000.018897448	000.001777872	000.000461846	000.000078615	000.000078615
092.000000000	∞	000.152283633	000.025330469	000.018794269	000.001768595	000.000459677	000.000078265	000.000078265
093.000000000	∞	000.151066676	000.025181419	000.018692170	000.001759407	000.000457525	000.000077918	000.000077918
094.000000000	∞	000.149870036	000.025034146	000.018591137	000.001750306	000.000455389	000.000077572	000.000077572
095.000000000	∞	000.148693202	000.024888621	000.018491160	000.001741294	000.000453268	000.000077229	000.000077229
096.000000000	∞	000.147535678	000.024744816	000.018392226	000.001732367	000.000451164	000.000076888	000.000076888
097.000000000	∞	000.146396985	000.024602705	000.018294324	000.001723527	000.000449077	000.000076550	000.000076550
098.000000000	∞	000.145276662	000.024462260	000.018197440	000.001714773	000.000447005	000.000076214	000.000076214
099.000000000	∞	000.144174260	000.024323456	000.018101564	000.001706102	000.000444950	000.000075880	000.000075880
100.000000000	∞	000.143089346	000.024186265	000.018006681	000.001697515	000.000442910	000.000075548	000.000075548
101.000000000	∞	000.142021502	000.024050663	000.017912781	000.001689012	000.000440887	000.000075218	000.000075218
102.000000000	∞	000.140970320	000.023916625	000.017819851	000.001680590	000.000438880	000.000074891	000.000074891
