0.1	-1.521	0.4877	0.4877	-2.148	-0.4811	-1.23	-1.23	-0.6492
0.11	-1.884	0.487	0.4863	-2.166	-0.5732	-1.24	-1.241	-0.1628
0.12	-1.724	0.08155	0.06238	-2.164	-1.561	-0.2095	-0.1965	-0.6477
0.13	-1.725	-0.6564	-0.6563	-2.164	-1.563	-1.483	-1.482	-0.6487
0.14	-1.726	-0.6558	-0.6557	-2.164	-1.564	-1.484	-1.483	-0.6496
0.15	-1.727	-0.6551	-0.6551	-2.164	-1.566	-1.484	-1.484	-0.6505
0.16	-1.727	-0.6545	-0.6544	-2.164	-1.568	-1.485	-1.485	-0.6515
0.17	-1.728	-0.6539	-0.6538	-2.164	-1.569	-1.486	-1.486	-0.6524
0.18	-1.729	-0.6532	-0.6532	-2.164	-1.571	-1.487	-1.487	-0.6534
0.19	-1.73	-0.6526	-0.6525	-2.164	-1.572	-1.488	-1.487	-0.6543
0.2	-1.731	-0.652	-0.6519	-2.164	-1.574	-1.489	-1.488	-0.6552
0.21	-1.732	-0.6514	-0.6513	-2.164	-1.575	-1.49	-1.489	-0.6562
0.22	-1.732	-0.6507	-0.6507	-2.164	-1.577	-1.491	-1.49	-0.6571
0.23	-1.733	-0.6501	-0.65	-2.164	-1.578	-1.491	-1.491	-0.658
0.24	-1.734	-0.6495	-0.6494	-2.164	-1.58	-1.492	-1.492	-0.659
0.25	-1.735	-0.6489	-0.6488	-2.164	-1.581	-1.493	-1.492	-0.6599
0.26	-1.736	-0.6482	-0.6481	-2.164	-1.583	-1.494	-1.493	-0.6608
0.27	-1.736	-0.6476	-0.6475	-2.164	-1.584	-1.495	-1.494	-0.6618
0.28	-1.737	-0.6469	-0.6468	-2.164	-1.586	-1.495	-1.495	-0.6627
0.29	-1.738	-0.6463	-0.6462	-2.163	-1.587	-1.496	-1.496	-0.6636
0.3	-1.739	-0.6456	-0.6455	-2.163	-1.589	-1.497	-1.497	-0.6646
0.31	-1.74	-0.645	-0.6449	-2.163	-1.59	-1.498	-1.497	-0.6655
0.32	-1.74	-0.6443	-0.6442	-2.163	-1.592	-1.499	-1.498	-0.6664
0.33	-1.741	-0.6436	-0.6435	-2.163	-1.593	-1.499	-1.499	-0.6674
0.34	-1.742	-0.6429	-0.6428	-2.163	-1.595	-1.5	-1.5	-0.6683
0.35	-1.743	-0.6422	-0.6421	-2.163	-1.596	-1.501	-1.5	-0.6692
0.36	-1.743	-0.6414	-0.6413	-2.163	-1.598	-1.502	-1.501	-0.6701
0.37	-1.744	-0.6407	-0.6406	-2.163	-1.599	-1.503	-1.502	-0.6711
0.38	-1.745	-0.6399	-0.6398	-2.163	-1.601	-1.503	-1.503	-0.672
0.39	-1.746	-0.6392	-0.639	-2.163	-1.602	-1.504	-1.503	-0.6729
0.4	-1.746	-0.6383	-0.6382	-2.163	-1.603	-1.505	-1.504	-0.6738
0.41	-1.747	-0.6375	-0.6374	-2.163	-1.605	-1.506	-1.505	-0.6748
0.42	-1.748	-0.6367	-0.6366	-2.163	-1.606	-1.506	-1.506	-0.6757
0.43	-1.749	-0.6358	-0.6357	-2.163	-1.608	-1.507	-1.506	-0.6766
0.44	-1.749	-0.6349	-0.6348	-2.163	-1.609	-1.508	-1.507	-0.6775
0.45	-1.75	-0.6339	-0.6338	-2.163	-1.611	-1.509	-1.508	-0.6785
0.46	-1.751	-0.6329	-0.6328	-2.163	-1.612	-1.509	-1.509	-0.6794
0.47	-1.752	-0.6319	-0.6318	-2.163	-1.613	-1.51	-1.509	-0.6803
0.48	-1.752	-0.6309	-0.6308	-2.163	-1.615	-1.511	-1.51	-0.6812
0.49	-1.753	-0.6298	-0.6297	-2.163	-1.616	-1.511	-1.511	-0.6821
0.5	-1.754	-0.6286	-0.6285	-2.163	-1.617	-1.512	-1.511	-0.6831
0.51	-1.754	-0.6274	-0.6273	-2.163	-1.619	-1.513	-1.512	-0.684
0.52	-1.755	-0.6262	-0.6261	-2.163	-1.62	-1.513	-1.513	-0.6849
0.53	-1.756	-0.6249	-0.6248	-2.162	-1.621	-1.514	-1.513	-0.6858
0.54	-1.756	-0.6235	-0.6234	-2.162	-1.623	-1.515	-1.514	-0.6867
0.55	-1.757	-0.622	-0.6219	-2.162	-1.624	-1.515	-1.515	-0.6877
0.56	-1.758	-0.6205	-0.6204	-2.162	-1.625	-1.516	-1.515	-0.6886
0.57	-1.759	-0.6189	-0.6188	-2.162	-1.627	-1.517	-1.516	-0.6895
0.58	-1.759	-0.6172	-0.6171	-2.162	-1.628	-1.517	-1.517	-0.6904
0.59	-1.76	-0.6154	-0.6153	-2.162	-1.629	-1.518	-1.517	-0.6913
0.6	-1.761	-0.6135	-0.6134	-2.162	-1.631	-1.519	-1.518	-0.6922
0.61	-1.761	-0.6115	-0.6114	-2.162	-1.632	-1.519	-1.519	-0.6931
0.62	-1.762	-0.6093	-0.6092	-2.162	-1.633	-1.52	-1.519	-0.694
0.63	-1.762	-0.607	-0.6069	-2.162	-1.634	-1.521	-1.52	-0.695
0.64	-1.763	-0.6045	-0.6044	-2.161	-1.636	-1.521	-1.52	-0.6959
0.65	-1.764	-0.6019	-0.6018	-2.161	-1.637	-1.522	-1.521	-0.6968
0.66	-1.764	-0.5991	-0.5989	-2.161	-1.638	-1.523	-1.522	-0.6977
0.67	-1.765	-0.596	-0.5959	-2.161	-1.639	-1.523	-1.522	-0.6986
0.68	-1.766	-0.5927	-0.5926	-2.161	-1.641	-1.524	-1.523	-0.6995
0.69	-1.766	-0.5891	-0.589	-2.161	-1.642	-1.524	-1.523	-0.7004
0.7	-1.767	-0.5852	-0.5851	-2.161	-1.643	-1.525	-1.524	-0.7013
0.71	-1.767	-0.581	-0.5809	-2.16	-1.644	-1.526	-1.525	-0.7022
0.72	-1.768	-0.5764	-0.5762	-2.16	-1.645	-1.526	-1.525	-0.7031
0.73	-1.769	-0.5713	-0.5712	-2.16	-1.647	-1.527	-1.526	-0.704
0.74	-1.769	-0.5656	-0.5655	-2.16	-1.648	-1.527	-1.526	-0.7049
