002.000000000	000.269136013	000.269136013	000.000000000
003.000000000	000.326028803	000.326028803	000.000000000
004.000000000	000.346263074	000.346263074	000.000000000
005.000000000	000.353356269	000.353356269	000.266845163
006.000000000	000.354159130	000.354159130	000.441903880
007.000000000	000.351574036	000.351574036	000.532599900
008.000000000	000.347064392	000.347064392	000.589222213
009.000000000	000.341445939	000.341445939	000.626760119
010.000000000	000.335203229	000.335203229	000.652177828
011.000000000	000.328636376	000.328636376	000.669350594
012.000000000	000.321936375	000.321936375	000.680665782
013.000000000	000.315226730	000.315226730	000.687694390
014.000000000	000.308587773	000.308587773	000.691519222
015.000000000	000.302071505	000.302071505	000.692912672
016.000000000	000.295710978	000.295710978	000.692440477
017.000000000	000.289526383	000.289526383	000.690525773
018.000000000	000.283529104	000.283529104	000.687490444
019.000000000	000.277724458	000.277724458	000.683582773
020.000000000	000.272113581	000.272113581	000.678996493
021.000000000	000.266694741	000.266694741	000.673884234
022.000000000	000.261464259	000.261464259	000.668367216
023.000000000	000.256417166	000.256417166	000.662542363
024.000000000	000.251547664	000.251547664	000.656487604
025.000000000	000.246849461	000.246849461	000.650265883
026.000000000	000.242316006	000.242316006	000.643928223
027.000000000	000.237940659	000.237940659	000.637516091
028.000000000	000.233716808	000.233716808	000.631063254
029.000000000	000.229637953	000.229637953	000.624597230
030.000000000	000.225697765	000.225697765	000.618140443
031.000000000	000.221890119	000.221890119	000.611711151
032.000000000	000.218209121	000.218209121	000.605324179
033.000000000	000.214649120	000.214649120	000.598991531
034.000000000	000.211204715	000.211204715	000.592722867
035.000000000	000.207870755	000.207870755	000.586525909
036.000000000	000.204642335	000.204642335	000.580406765
037.000000000	000.201514793	000.201514793	000.574370203
038.000000000	000.198483698	000.198483698	000.568419869
039.000000000	000.195544845	000.195544845	000.562558474
040.000000000	000.192694244	000.192694244	000.556787951
041.000000000	000.189928109	000.189928109	000.551109583
042.000000000	000.187242852	000.187242852	000.545524107
043.000000000	000.184635065	000.184635065	000.540031809
044.000000000	000.182101521	000.182101521	000.534632598
045.000000000	000.179639156	000.179639156	000.529326073
046.000000000	000.177245063	000.177245063	000.524111572
047.000000000	000.174916484	000.174916484	000.518988222
048.000000000	000.172650799	000.172650799	000.513954977
049.000000000	000.170445523	000.170445523	000.509010649
050.000000000	000.168298291	000.168298291	000.504153938
051.000000000	000.166206860	000.166206860	000.499383454
052.000000000	000.164169094	000.164169094	000.494697737
053.000000000	000.162182963	000.162182963	000.490095274
054.000000000	000.160246534	000.160246534	000.485574515
055.000000000	000.158357970	000.158357970	000.481133883
056.000000000	000.156515517	000.156515517	000.476771785
057.000000000	000.154717508	000.154717508	000.472486619
058.000000000	000.152962351	000.152962351	000.468276785
059.000000000	000.151248529	000.151248529	000.464140688
060.000000000	000.149574594	000.149574594	000.460076744
061.000000000	000.147939164	000.147939164	000.456083384
062.000000000	000.146340921	000.146340921	000.452159056
063.000000000	000.144778603	000.144778603	000.448302234
064.000000000	000.143251006	000.143251006	000.444511411
065.000000000	000.141756977	000.141756977	000.440785108
066.000000000	000.140295413	000.140295413	000.437121873
067.000000000	000.138865261	000.138865261	000.433520282
068.000000000	000.137465510	000.137465510	000.429978940
069.000000000	000.136095192	000.136095192	000.426496482
070.000000000	000.134753381	000.134753381	000.423071572
071.000000000	000.133439187	000.133439187	000.419702906
072.000000000	000.132151758	000.132151758	000.416389210
073.000000000	000.130890276	000.130890276	000.413129238
074.000000000	000.129653957	000.129653957	000.409921777
075.000000000	000.128442046	000.128442046	000.406765642
076.000000000	000.127253820	000.127253820	000.403659677
077.000000000	000.126088583	000.126088583	000.400602757
078.000000000	000.124945666	000.124945666	000.397593785
079.000000000	000.123824426	000.123824426	000.394631690
080.000000000	000.122724245	000.122724245	000.391715431
081.000000000	000.121644527	000.121644527	000.388843992
082.000000000	000.120584698	000.120584698	000.386016386
083.000000000	000.119544208	000.119544208	000.383231649
084.000000000	000.118522525	000.118522525	000.380488843
085.000000000	000.117519135	000.117519135	000.377787056
086.000000000	000.116533546	000.116533546	000.375125397
087.000000000	000.115565281	000.115565281	000.372503003
088.000000000	000.114613881	000.114613881	000.369919029
089.000000000	000.113678903	000.113678903	000.367372654
090.000000000	000.112759918	000.112759918	000.364863080
091.000000000	000.111856514	000.111856514	000.362389528
092.000000000	000.110968292	000.110968292	000.359951240
093.000000000	000.110094867	000.110094867	000.357547478
094.000000000	000.109235867	000.109235867	000.355177523
095.000000000	000.108390931	000.108390931	000.352840674
096.000000000	000.107559711	000.107559711	000.350536251
097.000000000	000.106741871	000.106741871	000.348263589
098.000000000	000.105937085	000.105937085	000.346022041
099.000000000	000.105145039	000.105145039	000.343810975
100.000000000	000.104365427	000.104365427	000.341629779
101.000000000	000.103597954	000.103597954	000.339477854
102.000000000	000.102842334	000.102842334	000.337354617
103.000000000	000.102098290	000.102098290	000.335259498
104.000000000	000.101365554	000.101365554	000.333191945
105.000000000	000.100643865	000.100643865	000.331151416
106.000000000	000.099932972	000.099932972	000.329137387
107.000000000	000.099232630	000.099232630	000.327149343
108.000000000	000.098542602	000.098542602	000.325186784
109.000000000	000.097862657	000.097862657	000.323249222
110.000000000	000.097192573	000.097192573	000.321336181
111.000000000	000.096532133	000.096532133	000.319447196
112.000000000	000.095881127	000.095881127	000.317581816
113.000000000	000.095239350	000.095239350	000.315739597
114.000000000	000.094606605	000.094606605	000.313920109
115.000000000	000.093982698	000.093982698	000.312122932
116.000000000	000.093367443	000.093367443	000.310347654
117.000000000	000.092760657	000.092760657	000.308593874
118.000000000	000.092162164	000.092162164	000.306861202
119.000000000	000.091571792	000.091571792	000.305149256
120.000000000	000.090989374	000.090989374	000.303457663
121.000000000	000.090414748	000.090414748	000.301786058
122.000000000	000.089847755	000.089847755	000.300134086
123.000000000	000.089288241	000.089288241	000.298501399
124.000000000	000.088736057	000.088736057	000.296887659
125.000000000	000.088191057	000.088191057	000.295292533
126.000000000	000.087653100	000.087653100	000.293715699
127.000000000	000.087122047	000.087122047	000.292156838
128.000000000	000.086597763	000.086597763	000.290615643
129.000000000	000.086080119	000.086080119	000.289091811
130.000000000	000.085568985	000.085568985	000.287585045
131.000000000	000.085064239	000.085064239	000.286095058
