  0.197908054423E+01  0.131858921213E+01  0.000000000000E+00  0.173867751034E+01
  0.198670672870E+01  0.134967218605E+01  0.000000000000E+00  0.182161500979E+01
  0.199433291318E+01  0.137952883071E+01  0.000000000000E+00  0.190309979476E+01
  0.200195909765E+01  0.140804590523E+01  0.000000000000E+00  0.198259327123E+01
  0.200958528212E+01  0.143511439634E+01  0.000000000000E+00  0.205955333058E+01
  0.201721146660E+01  0.146063051032E+01  0.000000000000E+00  0.213344148768E+01
  0.202483765107E+01  0.148449662887E+01  0.000000000000E+00  0.220373024112E+01
  0.203246383554E+01  0.150662221074E+01  0.000000000000E+00  0.226991048588E+01
  0.204009002002E+01  0.152692462197E+01  0.000000000000E+00  0.233149880119E+01
  0.204771620449E+01  0.154532987878E+01  0.000000000000E+00  0.238804443424E+01
  0.205534238897E+01  0.156177328894E+01  0.000000000000E+00  0.243913580606E+01
  0.206296857344E+01  0.157619998010E+01  0.000000000000E+00  0.248440637726E+01
  0.207059475791E+01  0.158856530534E+01  0.000000000000E+00  0.252353972934E+01
  0.207822094239E+01  0.159883511999E+01  0.000000000000E+00  0.255627374093E+01
  0.208584712686E+01  0.160698592585E+01  0.000000000000E+00  0.258240376588E+01
  0.209347331134E+01  0.161300488268E+01  0.000000000000E+00  0.260178475156E+01
  0.210109949581E+01  0.161688968959E+01  0.000000000000E+00  0.261433226830E+01
  0.210872568028E+01  0.161864834180E+01  0.000000000000E+00  0.262002245440E+01
  0.211635186476E+01  0.161829877125E+01  0.000000000000E+00  0.261889091304E+01
  0.212397804923E+01  0.161586838177E+01  0.000000000000E+00  0.261103062721E+01
  0.213160423371E+01  0.161139349151E+01  0.000000000000E+00  0.259658898447E+01
  0.213923041818E+01  0.160491869725E+01  0.000000000000E+00  0.257576402479E+01
  0.214685660265E+01  0.159649617625E+01  0.000000000000E+00  0.254880004080E+01
  0.215448278713E+01  0.158618494179E+01  0.000000000000E+00  0.251598266956E+01
  0.216210897160E+01  0.157405006917E+01  0.000000000000E+00  0.247763362025E+01
  0.216973515608E+01  0.156016190833E+01  0.000000000000E+00  0.243410518021E+01
  0.217736134055E+01  0.154459529862E+01  0.000000000000E+00  0.238577463651E+01
  0.218498752502E+01  0.152742879999E+01  0.000000000000E+00  0.233303873904E+01
  0.219261370950E+01  0.150874395359E+01  0.000000000000E+00  0.227630831749E+01
  0.220023989397E+01  0.148862458256E+01  0.000000000000E+00  0.221600314780E+01
  0.220786607845E+01  0.146715614213E+01  0.000000000000E+00  0.215254714540E+01
  0.221549226292E+01  0.144442512570E+01  0.000000000000E+00  0.208636394376E+01
  0.222311844739E+01  0.142051853141E+01  0.000000000000E+00  0.201787289809E+01
  0.223074463187E+01  0.139552339160E+01  0.000000000000E+00  0.194748553651E+01
  0.223837081634E+01  0.136952636522E+01  0.000000000000E+00  0.187560246505E+01
  0.224599700081E+01  0.134261339154E+01  0.000000000000E+00  0.180261071915E+01
  0.225362318529E+01  0.131486940160E+01  0.000000000000E+00  0.172888154327E+01
  0.226124936976E+01  0.128637808260E+01  0.000000000000E+00  0.165476857139E+01
  0.226887555424E+01  0.125722168904E+01  0.000000000000E+00  0.158060637540E+01
  0.227650173871E+01  0.122748089404E+01  0.000000000000E+00  0.150670934523E+01
  0.228412792318E+01  0.119723467327E+01  0.000000000000E+00  0.143337086288E+01
  0.229175410766E+01  0.116656021450E+01  0.000000000000E+00  0.136086273405E+01
  0.229938029213E+01  0.113553284526E+01  0.000000000000E+00  0.128943484267E+01
  0.230700647661E+01  0.110422597228E+01  0.000000000000E+00  0.121931499786E+01
  0.231463266108E+01  0.107271102650E+01  0.000000000000E+00  0.115070894637E+01
  0.232225884555E+01  0.104105740889E+01  0.000000000000E+00  0.108380052860E+01
  0.232988503003E+01  0.100933243299E+01  0.000000000000E+00  0.101875196028E+01
  0.233751121450E+01  0.977601261488E+00  0.000000000000E+00  0.955704226464E+00
  0.234513739898E+01  0.945926835102E+00  0.000000000000E+00  0.894777577366E+00
  0.235276358345E+01  0.914369793371E+00  0.000000000000E+00  0.836072119029E+00
  0.236038976792E+01  0.882988387873E+00  0.000000000000E+00  0.779668493118E+00
  0.236801595240E+01  0.851838389349E+00  0.000000000000E+00  0.725628641569E+00
  0.237564213687E+01  0.820972991007E+00  0.000000000000E+00  0.673996651963E+00
  0.238326832135E+01  0.790442710817E+00  0.000000000000E+00  0.624799679084E+00
  0.239089450582E+01  0.760295296030E+00  0.000000000000E+00  0.578048937165E+00
  0.239852069029E+01  0.730575633291E+00  0.000000000000E+00  0.533740755959E+00
  0.240614687477E+01  0.701325667727E+00  0.000000000000E+00  0.491857692212E+00
  0.241377305924E+01  0.672584334140E+00  0.000000000000E+00  0.452369686530E+00
  0.242139924372E+01  0.644387503103E+00  0.000000000000E+00  0.415235254155E+00
  0.242902542819E+01  0.616767944215E+00  0.000000000000E+00  0.380402697011E+00
  0.243665161266E+01  0.589755308180E+00  0.000000000000E+00  0.347811323527E+00
  0.244427779714E+01  0.563376128701E+00  0.000000000000E+00  0.317392662390E+00
  0.245190398161E+01  0.537653844480E+00  0.000000000000E+00  0.289071656484E+00
  0.245953016608E+01  0.512608840944E+00  0.000000000000E+00  0.262767823814E+00
  0.246715635056E+01  0.488258510661E+00  0.000000000000E+00  0.238396373233E+00
  0.247478253503E+01  0.464617330866E+00  0.000000000000E+00  0.215869264141E+00
  0.248240871951E+01  0.441696956059E+00  0.000000000000E+00  0.195096200992E+00
  0.249003490398E+01  0.419506323296E+00  0.000000000000E+00  0.175985555285E+00
  0.249766108845E+01  0.398051767579E+00  0.000000000000E+00  0.158445209673E+00
  0.250528727293E+01  0.377337144701E+00  0.000000000000E+00  0.142383320771E+00
  0.251291345740E+01  0.357363958924E+00  0.000000000000E+00  0.127708999138E+00
  0.252053964188E+01  0.338131493100E+00  0.000000000000E+00  0.114332906626E+00
  0.252816582635E+01  0.319636939052E+00  0.000000000000E+00  0.102167772807E+00
  0.253579201082E+01  0.301875526470E+00  0.000000000000E+00  0.911288334813E-01
  0.254341819530E+01  0.284840648934E+00  0.000000000000E+00  0.811341952854E-01
  0.255104437977E+01  0.268523986181E+00  0.000000000000E+00  0.721051311547E-01
  0.255867056425E+01  0.252915622124E+00  0.000000000000E+00  0.639663119144E-01
  0.256629674872E+01  0.238004158624E+00  0.000000000000E+00  0.566459795222E-01
  0.257392293319E+01  0.223776825352E+00  0.000000000000E+00  0.500760675645E-01
  0.258154911767E+01  0.210219586413E+00  0.000000000000E+00  0.441922745116E-01
  0.258917530214E+01  0.197317244629E+00  0.000000000000E+00  0.389340950278E-01
  0.259680148662E+01  0.185053544511E+00  0.000000000000E+00  0.342448143360E-01
  0.260442767109E+01  0.173411274998E+00  0.000000000000E+00  0.300714702965E-01
  0.261205385556E+01  0.162372372965E+00  0.000000000000E+00  0.263647875022E-01
  0.261968004004E+01  0.151918028353E+00  0.000000000000E+00  0.230790873386E-01
  0.262730622451E+01  0.142028791555E+00  0.000000000000E+00  0.201721776306E-01
  0.263493240899E+01  0.132684683370E+00  0.000000000000E+00  0.176052252009E-01
  0.264255859346E+01  0.123865307509E+00  0.000000000000E+00  0.153426144043E-01
  0.265018477793E+01  0.115549965283E+00  0.000000000000E+00  0.133517944770E-01
  0.265781096241E+01  0.107717771708E+00  0.000000000000E+00  0.116031183418E-01
  0.266543714688E+01  0.100347771948E+00  0.000000000000E+00  0.100696753349E-01
  0.267306333135E+01  0.934190567063E-01  0.000000000000E+00  0.872712015589E-02
  0.268068951583E+01  0.869108749370E-01  0.000000000000E+00  0.755350018232E-02
  0.268831570030E+01  0.808027420906E-01  0.000000000000E+00  0.652908312937E-02
  0.269594188478E+01  0.750745420374E-01  0.000000000000E+00  0.563618686212E-02
  0.270356806925E+01  0.697066208310E-01  0.000000000000E+00  0.485901298767E-02
  0.271119425372E+01  0.646798705922E-01  0.000000000000E+00  0.418348565982E-02
  0.271882043820E+01  0.599758019972E-01  0.000000000000E+00  0.359709682520E-02
  0.272644662267E+01  0.555766041417E-01  0.000000000000E+00  0.308875892792E-02
  0.273407280715E+01  0.514651909077E-01  0.000000000000E+00  0.264866587516E-02
  0.274169899162E+01  0.476252333623E-01  0.000000000000E+00  0.226816285281E-02
  0.274932517609E+01  0.440411781544E-01  0.000000000000E+00  0.193962537323E-02
  0.275695136057E+01  0.406982523214E-01  0.000000000000E+00  0.165634774201E-02
  0.276457754504E+01  0.375824553483E-01  0.000000000000E+00  0.141244095001E-02
  0.277220372952E+01  0.346805397267E-01  0.000000000000E+00  0.120273983574E-02
  0.277982991399E+01  0.319799816037E-01  0.000000000000E+00  0.102271922337E-02
  0.278745609846E+01  0.294689433959E-01  0.000000000000E+00  0.868418624868E-03
  0.279508228294E+01  0.271362304367E-01  0.000000000000E+00  0.736375002313E-03
  0.280270846741E+01  0.249712438361E-01  0.000000000000E+00  0.623563018723E-03
  0.281033465189E+01  0.229639317411E-01  0.000000000000E+00  0.527342161008E-03
  0.281796083636E+01  0.211047411049E-01  0.000000000000E+00  0.445410097103E-03
  0.282558702083E+01  0.193845719012E-01  0.000000000000E+00  0.375761627793E-03
  0.283321320531E+01  0.177947354670E-01  0.000000000000E+00  0.316652610342E-03
  0.284083938978E+01  0.163269183408E-01  0.000000000000E+00  0.266568262506E-03
  0.284846557426E+01  0.149731525935E-01  0.000000000000E+00  0.224195298588E-03
  0.285609175873E+01  0.137257932516E-01  0.000000000000E+00  0.188397400386E-03
  0.286371794320E+01  0.125775029973E-01  0.000000000000E+00  0.158193581648E-03
  0.287134412768E+01  0.115212439299E-01  0.000000000000E+00  0.132739061692E-03
  0.287897031215E+01  0.105502757965E-01  0.000000000000E+00  0.111308319383E-03
  0.288659649663E+01  0.965815977077E-02  0.000000000000E+00  0.932800501576E-04
  0.289422268110E+01  0.883876658726E-02  0.000000000000E+00  0.781237947840E-04
  0.290184886557E+01  0.808628764568E-02  0.000000000000E+00  0.653880478887E-04
  0.290947505005E+01  0.739524757842E-02  0.000000000000E+00  0.546896867461E-04
  0.291710123452E+01  0.676051674469E-02  0.000000000000E+00  0.457045866552E-04
  0.292472741899E+01  0.617732216374E-02  0.000000000000E+00  0.381593091147E-04
  0.293235360347E+01  0.564125552853E-02  0.000000000000E+00  0.318237639382E-04
  0.293997978794E+01  0.514827713997E-02  0.000000000000E+00  0.265047575099E-04
  0.294760597242E+01  0.469471485831E-02  0.000000000000E+00  0.220403476009E-04
  0.295523215689E+01  0.427725746767E-02  0.000000000000E+00  0.182949314447E-04
  0.296285834136E+01  0.389294217556E-02  0.000000000000E+00  0.151549987822E-04
  0.297048452584E+01  0.353913630439E-02  0.000000000000E+00  0.125254857811E-04
  0.297811071031E+01  0.321351355747E-02  0.000000000000E+00  0.103266693841E-04
  0.298573689479E+01  0.291402554255E-02  0.000000000000E+00  0.849154486263E-05
  0.299336307926E+01  0.263886949493E-02  0.000000000000E+00  0.696363221128E-05
  0.300098926373E+01  0.238645334786E-02  0.000000000000E+00  0.569515958153E-05
  0.300861544821E+01  0.215535943955E-02  0.000000000000E+00  0.464557431365E-05
  0.301624163268E+01  0.194430821844E-02  0.000000000000E+00  0.378033444831E-05
  0.302386781716E+01  0.175212330817E-02  0.000000000000E+00  0.306993608703E-05
  0.303149400163E+01  0.157769922192E-02  0.000000000000E+00  0.248913483484E-05
  0.303912018610E+01  0.141997287892E-02  0.000000000000E+00  0.201632297686E-05
  0.304674637058E+01  0.127789987987E-02  0.000000000000E+00  0.163302810298E-05
  0.305437255505E+01  0.115043625647E-02  0.000000000000E+00  0.132350358019E-05
  0.306199873953E+01  0.103652613425E-02  0.000000000000E+00  0.107438642699E-05
  0.306962492400E+01  0.935095454617E-03  0.000000000000E+00  0.874403509246E-06
  0.307725110847E+01  0.845051604471E-03  0.000000000000E+00  0.714112214218E-06
  0.308487729295E+01  0.765288518219E-03  0.000000000000E+00  0.585666516118E-06
  0.309250347742E+01  0.694696559421E-03  0.000000000000E+00  0.482603309671E-06
  0.310012966190E+01  0.632176272453E-03  0.000000000000E+00  0.399646839452E-06
  0.310775584637E+01  0.576654928030E-03  0.000000000000E+00  0.332530906021E-06
  0.311538203084E+01  0.527104678279E-03  0.000000000000E+00  0.277839341864E-06
  0.312300821532E+01  0.482561091943E-03  0.000000000000E+00  0.232865207457E-06
  0.313063439979E+01  0.442140859327E-03  0.000000000000E+00  0.195488539486E-06
  0.313826058426E+01  0.405057537787E-03  0.000000000000E+00  0.164071608918E-06
  0.314588676874E+01  0.370634346510E-03  0.000000000000E+00  0.137369818813E-06
  0.315351295321E+01  0.338313205866E-03  0.000000000000E+00  0.114455825263E-06
  0.316113913769E+01  0.307659441213E-03  0.000000000000E+00  0.946543317675E-07
  0.316876532216E+01  0.278361821237E-03  0.000000000000E+00  0.774853035226E-07
  0.317639150663E+01  0.250227863253E-03  0.000000000000E+00  0.626139835482E-07
  0.318401769111E+01  0.223174598465E-03  0.000000000000E+00  0.498069014002E-07
  0.319164387558E+01  0.197215235396E-03  0.000000000000E+00  0.388938490722E-07
  0.319927006006E+01  0.172442376942E-03  0.000000000000E+00  0.297363733655E-07
  0.320689624453E+01  0.149008625045E-03  0.000000000000E+00  0.222035703379E-07
  0.321452242900E+01  0.127105537908E-03  0.000000000000E+00  0.161558177670E-07
  0.322214861348E+01  0.106941982269E-03  0.000000000000E+00  0.114365875716E-07
  0.322977479795E+01  0.887229440136E-04  0.000000000000E+00  0.787176079444E-08
  0.323740098243E+01  0.726298245880E-04  0.000000000000E+00  0.527509141969E-08
  0.324502716690E+01  0.588031607849E-04  0.000000000000E+00  0.345781171829E-08
  0.325265335137E+01  0.473285674898E-04  0.000000000000E+00  0.223999330064E-08
  0.326027953585E+01  0.382265246901E-04  0.000000000000E+00  0.146126718989E-08
  0.326790572032E+01  0.314464217293E-04  0.000000000000E+00  0.988877439578E-09
  0.327553190480E+01  0.268650448004E-04  0.000000000000E+00  0.721730632128E-09
  0.328315808927E+01  0.242894603330E-04  0.000000000000E+00  0.589977883269E-09
  0.329078427374E+01  0.234640196303E-04  0.000000000000E+00  0.550560217211E-09
  0.329841045822E+01  0.240810007708E-04  0.000000000000E+00  0.579894598123E-09
  0.330603664269E+01  0.257942231109E-04  0.000000000000E+00  0.665341945895E-09
  0.331366282717E+01  0.282348268892E-04  0.000000000000E+00  0.797205449464E-09
  0.332128901164E+01  0.310283122300E-04  0.000000000000E+00  0.962756159843E-09
  0.332891519611E+01  0.338118829454E-04  0.000000000000E+00  0.114324342831E-08
  0.333654138059E+01  0.362511425737E-04  0.000000000000E+00  0.131414533790E-08
  0.334416756506E+01  0.380552422925E-04  0.000000000000E+00  0.144820146594E-08
  0.335179374953E+01  0.389896791546E-04  0.000000000000E+00  0.152019508058E-08
  0.335941993401E+01  0.388860824956E-04  0.000000000000E+00  0.151212741185E-08
  0.336704611848E+01  0.376484985286E-04  0.000000000000E+00  0.141740944146E-08
  0.337467230296E+01  0.352558782988E-04  0.000000000000E+00  0.124297695462E-08
  0.338229848743E+01  0.317606818123E-04  0.000000000000E+00  0.100874090918E-08
  0.338992467190E+01  0.272837200179E-04  0.000000000000E+00  0.744401378015E-09
  0.339755085638E+01  0.220055554032E-04  0.000000000000E+00  0.484244468605E-09
  0.340517704085E+01  0.161549608629E-04  0.000000000000E+00  0.260982760481E-09
  0.341280322533E+01  0.999508609302E-05  0.000000000000E+00  0.999017460069E-10
  0.342042940980E+01  0.380809350659E-05  0.000000000000E+00  0.145015761549E-10
  0.342805559427E+01 -0.212090370538E-05  0.000000000000E+00  0.449823252749E-11
  0.343568177875E+01 -0.751974355735E-05  0.000000000000E+00  0.565465431683E-10
  0.344330796322E+01 -0.121441201200E-04  0.000000000000E+00  0.147479653489E-09
  0.345093414770E+01 -0.157907190404E-04  0.000000000000E+00  0.249346807814E-09
  0.345856033217E+01 -0.183079164571E-04  0.000000000000E+00  0.335179804999E-09
  0.346618651664E+01 -0.196035130194E-04  0.000000000000E+00  0.384297722703E-09
  0.347381270112E+01 -0.196491396897E-04  0.000000000000E+00  0.386088690546E-09
  0.348143888559E+01 -0.184811539523E-04  0.000000000000E+00  0.341553051407E-09
  0.348906507007E+01 -0.161980340245E-04  0.000000000000E+00  0.262376306258E-09
  0.349669125454E+01 -0.129544645417E-04  0.000000000000E+00  0.167818151563E-09
  0.350431743901E+01 -0.895248012972E-05  0.000000000000E+00  0.801469004730E-10
  0.351194362349E+01 -0.443018433904E-05  0.000000000000E+00  0.196265332779E-10
  0.351956980796E+01  0.351317231714E-06  0.000000000000E+00  0.123423797299E-12
  0.352719599244E+01  0.512204500458E-05  0.000000000000E+00  0.262353450289E-10
  0.353482217691E+01  0.961756411022E-05  0.000000000000E+00  0.924975394141E-10
  0.354244836138E+01  0.135929186873E-04  0.000000000000E+00  0.184767438440E-09
  0.355007454586E+01  0.168353436616E-04  0.000000000000E+00  0.283428796203E-09
  0.355770073033E+01  0.191750915235E-04  0.000000000000E+00  0.367684134935E-09
  0.356532691480E+01  0.204938213790E-04  0.000000000000E+00  0.419996714713E-09
  0.357295309928E+01  0.207301352985E-04  0.000000000000E+00  0.429738509495E-09
  0.358057928375E+01  0.198820048317E-04  0.000000000000E+00  0.395294116127E-09
  0.358820546823E+01  0.180059999811E-04  0.000000000000E+00  0.324216035321E-09
  0.359583165270E+01  0.152134046748E-04  0.000000000000E+00  0.231447681799E-09
  0.360345783717E+01  0.116634677224E-04  0.000000000000E+00  0.136036479312E-09
  0.361108402165E+01  0.755418768477E-05  0.000000000000E+00  0.570657515768E-10
  0.361871020612E+01  0.311115630979E-05  0.000000000000E+00  0.967929358392E-11
  0.362633639060E+01 -0.142491828312E-05  0.000000000000E+00  0.203039211356E-11
  0.363396257507E+01 -0.581132525735E-05  0.000000000000E+00  0.337715012467E-10
  0.364158875954E+01 -0.981639328387E-05  0.000000000000E+00  0.963615771035E-10
  0.364921494402E+01 -0.132317661416E-04  0.000000000000E+00  0.175079635225E-09
  0.365684112849E+01 -0.158832666125E-04  0.000000000000E+00  0.252278158284E-09
  0.366446731297E+01 -0.176397872895E-04  0.000000000000E+00  0.311162095619E-09
  0.367209349744E+01 -0.184197595761E-04  0.000000000000E+00  0.339287542841E-09
  0.367971968191E+01 -0.181948871915E-04  0.000000000000E+00  0.331053919913E-09
  0.368734586639E+01 -0.169909805573E-04  0.000000000000E+00  0.288693420297E-09
  0.369497205086E+01 -0.148858852746E-04  0.000000000000E+00  0.221589580409E-09
  0.370259823534E+01 -0.120046530933E-04  0.000000000000E+00  0.144111695891E-09
  0.371022441981E+01 -0.851224904501E-05  0.000000000000E+00  0.724583838043E-10
  0.371785060428E+01 -0.460421620784E-05  0.000000000000E+00  0.211988068886E-10
  0.372547678876E+01 -0.495823187793E-06  0.000000000000E+00  0.245840633553E-12
  0.373310297323E+01  0.358970621070E-05  0.000000000000E+00  0.128859906791E-10
  0.374072915771E+01  0.743324029374E-05  0.000000000000E+00  0.552530612645E-10
  0.374835534218E+01  0.108314162061E-04  0.000000000000E+00  0.117319577029E-09
  0.375598152665E+01  0.136073264631E-04  0.000000000000E+00  0.185159333474E-09
  0.376360771113E+01  0.156196563688E-04  0.000000000000E+00  0.243973665079E-09
  0.377123389560E+01  0.167698030897E-04  0.000000000000E+00  0.281226295666E-09
  0.377886008007E+01  0.170066208796E-04  0.000000000000E+00  0.289225153742E-09
  0.378648626455E+01  0.163285681537E-04  0.000000000000E+00  0.266622137950E-09
  0.379411244902E+01  0.147831737332E-04  0.000000000000E+00  0.218542225625E-09
  0.380173863350E+01  0.124638838450E-04  0.000000000000E+00  0.155348400501E-09
  0.380936481797E+01  0.950449067976E-05  0.000000000000E+00  0.903353430817E-10
  0.381699100244E+01  0.607147009870E-05  0.000000000000E+00  0.368627491594E-10
  0.382461718692E+01  0.235466384527E-05  0.000000000000E+00  0.554444182421E-11
  0.383224337139E+01 -0.144317522204E-05  0.000000000000E+00  0.208275472151E-11
  0.383986955587E+01 -0.511740182275E-05  0.000000000000E+00  0.261878014155E-10
  0.384749574034E+01 -0.847246466417E-05  0.000000000000E+00  0.717826574856E-10
  0.385512192481E+01 -0.113322732029E-04  0.000000000000E+00  0.128420415945E-09
  0.386274810929E+01 -0.135493976473E-04  0.000000000000E+00  0.183586176604E-09
  0.387037429376E+01 -0.150126239656E-04  0.000000000000E+00  0.225378878333E-09
  0.387800047824E+01 -0.156524793845E-04  0.000000000000E+00  0.245000110883E-09
  0.388562666271E+01 -0.154444569349E-04  0.000000000000E+00  0.238531250013E-09
  0.389325284718E+01 -0.144097938864E-04  0.000000000000E+00  0.207642159848E-09
  0.390087903166E+01 -0.126137914417E-04  0.000000000000E+00  0.159107734534E-09
  0.390850521613E+01 -0.101617947115E-04  0.000000000000E+00  0.103262071759E-09
  0.391613140061E+01 -0.719307572084E-05  0.000000000000E+00  0.517403383258E-10
  0.392375758508E+01 -0.387297152446E-05  0.000000000000E+00  0.149999084293E-10
  0.393138376955E+01 -0.383718687993E-06  0.000000000000E+00  0.147240031515E-12
  0.393900995403E+01  0.308550998995E-05  0.000000000000E+00  0.952037189808E-11
  0.394663613850E+01  0.634882390126E-05  0.000000000000E+00  0.403075649292E-10
  0.395426232298E+01  0.923353821908E-05  0.000000000000E+00  0.852582280431E-10
  0.396188850745E+01  0.115892748305E-04  0.000000000000E+00  0.134311291098E-09
  0.396951469192E+01  0.132957629391E-04  0.000000000000E+00  0.176777312133E-09
  0.397714087640E+01  0.142689367161E-04  0.000000000000E+00  0.203602555007E-09
  0.398476706087E+01  0.144650231848E-04  0.000000000000E+00  0.209236895737E-09
  0.399239324535E+01  0.138824245660E-04  0.000000000000E+00  0.192721711831E-09
  0.400001942982E+01  0.125613196087E-04  0.000000000000E+00  0.157786750311E-09
  0.400764561429E+01  0.105810313652E-04  0.000000000000E+00  0.111958224751E-09
  0.401527179877E+01  0.805532787530E-05  0.000000000000E+00  0.648883071786E-10
  0.402289798324E+01  0.512593096723E-05  0.000000000000E+00  0.262751682808E-10
  0.403052416771E+01  0.195460118484E-05  0.000000000000E+00  0.382046579179E-11
  0.403815035219E+01 -0.128576112281E-05  0.000000000000E+00  0.165318166493E-11
  0.404577653666E+01 -0.442051078563E-05  0.000000000000E+00  0.195409156059E-10
