 # index, n, v, n_p, v_p
 # To plot a given transition, get the index from the list and plot in xmgrace block data mode with X_column = index-1 and Y_column = index

           2           1           0           1           1
           4           1           0           1           2
           6           1           1           1           2
           8           1           0           1           3
          10           1           1           1           3
          12           1           2           1           3
          14           1           0           1           4
          16           1           1           1           4
          18           1           2           1           4
          20           1           3           1           4
          22           1           0           2           0
          24           1           1           2           0
          26           1           2           2           0
          28           1           3           2           0
          30           1           4           2           0
          32           1           0           2           1
          34           1           1           2           1
          36           1           2           2           1
          38           1           3           2           1
          40           1           4           2           1
          42           1           0           2           2
          44           1           1           2           2
          46           1           2           2           2
          48           1           3           2           2
          50           1           4           2           2
          52           1           0           2           3
          54           1           1           2           3
          56           1           2           2           3
          58           1           3           2           3
          60           1           4           2           3
          62           1           0           2           4
          64           1           1           2           4
          66           1           2           2           4
          68           1           3           2           4
          70           1           4           2           4
          72           2           0           2           1
          74           2           0           2           2
          76           2           1           2           2
          78           2           0           2           3
          80           2           1           2           3
          82           2           2           2           3
          84           2           0           2           4
          86           2           1           2           4
          88           2           2           2           4
          90           2           3           2           4
          92           1           0           3           0
          94           1           1           3           0
          96           1           2           3           0
          98           1           3           3           0
         100           1           4           3           0
         102           1           0           3           1
         104           1           1           3           1
         106           1           2           3           1
         108           1           3           3           1
         110           1           4           3           1
         112           1           0           3           2
         114           1           1           3           2
         116           1           2           3           2
         118           1           3           3           2
         120           1           4           3           2
         122           1           0           3           3
         124           1           1           3           3
         126           1           2           3           3
         128           1           3           3           3
         130           1           4           3           3
         132           1           0           3           4
         134           1           1           3           4
         136           1           2           3           4
         138           1           3           3           4
         140           1           4           3           4
         142           2           0           3           0
         144           2           1           3           0
         146           2           2           3           0
         148           2           3           3           0
         150           2           4           3           0
         152           2           0           3           1
         154           2           1           3           1
         156           2           2           3           1
         158           2           3           3           1
         160           2           4           3           1
         162           2           0           3           2
         164           2           1           3           2
         166           2           2           3           2
         168           2           3           3           2
         170           2           4           3           2
         172           2           0           3           3
         174           2           1           3           3
         176           2           2           3           3
         178           2           3           3           3
         180           2           4           3           3
         182           2           0           3           4
         184           2           1           3           4
         186           2           2           3           4
         188           2           3           3           4
         190           2           4           3           4
         192           3           0           3           1
         194           3           0           3           2
         196           3           1           3           2
         198           3           0           3           3
         200           3           1           3           3
         202           3           2           3           3
         204           3           0           3           4
         206           3           1           3           4
         208           3           2           3           4
         210           3           3           3           4
         212           1           0           4           0
         214           1           1           4           0
         216           1           2           4           0
         218           1           3           4           0
         220           1           4           4           0
         222           1           0           4           1
         224           1           1           4           1
         226           1           2           4           1
         228           1           3           4           1
         230           1           4           4           1
         232           1           0           4           2
         234           1           1           4           2
         236           1           2           4           2
         238           1           3           4           2
         240           1           4           4           2
         242           1           0           4           3
         244           1           1           4           3
         246           1           2           4           3
         248           1           3           4           3
         250           1           4           4           3
         252           1           0           4           4
         254           1           1           4           4
         256           1           2           4           4
         258           1           3           4           4
         260           1           4           4           4
         262           2           0           4           0
         264           2           1           4           0
         266           2           2           4           0
         268           2           3           4           0
         270           2           4           4           0
         272           2           0           4           1
         274           2           1           4           1
         276           2           2           4           1
         278           2           3           4           1
         280           2           4           4           1
         282           2           0           4           2
         284           2           1           4           2
         286           2           2           4           2
         288           2           3           4           2
         290           2           4           4           2
         292           2           0           4           3
         294           2           1           4           3
         296           2           2           4           3
         298           2           3           4           3
         300           2           4           4           3
         302           2           0           4           4
         304           2           1           4           4
         306           2           2           4           4
         308           2           3           4           4
         310           2           4           4           4
         312           3           0           4           0
         314           3           1           4           0
         316           3           2           4           0
         318           3           3           4           0
         320           3           4           4           0
         322           3           0           4           1
         324           3           1           4           1
         326           3           2           4           1
         328           3           3           4           1
         330           3           4           4           1
         332           3           0           4           2
         334           3           1           4           2
         336           3           2           4           2
         338           3           3           4           2
         340           3           4           4           2
         342           3           0           4           3
         344           3           1           4           3
         346           3           2           4           3
         348           3           3           4           3
         350           3           4           4           3
         352           3           0           4           4
         354           3           1           4           4
         356           3           2           4           4
         358           3           3           4           4
         360           3           4           4           4
         362           4           0           4           1
         364           4           0           4           2
         366           4           1           4           2
         368           4           0           4           3
         370           4           1           4           3
         372           4           2           4           3
         374           4           0           4           4
         376           4           1           4           4
         378           4           2           4           4
         380           4           3           4           4
