  (4.72223469474790771E-005,-6.47615113051545053E-005)
   (2.87096420222272917E-005,7.86726382084861911E-007)
  (8.69497922097038078E-002,-5.96983402065888891E-003)
  (5.67614784097121017E-002,-1.98579253873324389E-003)
       (-0.28293458117835701,1.50123071877698334E-002)
       (0.39405698776051068,-2.13456231430649117E-002)
  (2.10721601342752805E-004,-1.55032589131085267E-004)
  (-2.76925842461508346E-004,2.20979344021792281E-004)
  (2.51557171094599985E-004,-2.30132748590053632E-004)
  (-2.11585743983296547E-004,2.25929605003467773E-004)
  (-3.46643848117343494E-005,5.59350178367153732E-005)
  (1.65676551786333195E-004,-1.14572698394307148E-004)
  (-2.27474865430103799E-004,1.44198001280640826E-004)
   (3.99774091297230136E-005,3.78074176718070157E-003)
 (-8.55260431929758962E-005,-7.57975375456842407E-003)
   (1.13920552089224306E-004,8.76709311191497739E-003)
 (-1.05552411793866322E-004,-5.11384737229571718E-003)
   (8.14654242422191014E-007,4.46369127703584024E-006)
 (-2.46134395350596765E-006,-1.00814016384723606E-005)
   (5.12855781230044107E-006,1.48508958497294005E-005)
 (-8.87748785812142548E-006,-1.70382075880869130E-005)
  (-1.61853466980788237E-005,1.11004998225030311E-006)
  (3.29514560721487054E-005,-1.54702717645190232E-006)
 (-3.95130126197421646E-005,-1.18395032471888175E-007)
   (2.66985859372429974E-005,5.07598369031683024E-006)
  (-6.18691185422966538E-006,1.41624635954464005E-005)
  (1.32822538389286864E-005,-2.96644652306373218E-005)
  (-1.78191997409815739E-005,3.80408920137868724E-005)
  (1.68183961835117180E-005,-3.23452031371669889E-005)
  (1.07779128222405471E-005,-1.00223979200772816E-006)
  (-2.20917037448699238E-005,1.35383257926227801E-006)
   (2.68756883566682452E-005,2.77594805758272576E-007)
 (-1.90668705939105306E-005,-5.00188403918936325E-006)
 (-5.47859522387879804E-006,-1.82928809450666409E-003)
   (1.28703532871765489E-005,3.59374409337733305E-003)
 (-2.01611433358766953E-005,-3.94566878581510162E-003)
   (2.55415105328404615E-005,1.73734171997977187E-003)
  (-2.18431950795687106E-004,1.32524788518865268E-004)
  (1.29798675615421660E-004,-1.16554104177160871E-004)
  (-6.64135210325028440E-005,7.62576102340543400E-005)
  (4.34328389332845090E-005,-3.41585248288719652E-005)
       (0.36182576216393919,-2.90307048097826238E-002)
       (-0.36033823169829515,2.83333213978204899E-002)
       (0.12916820608077711,-9.20905948952678577E-003)
  (8.65946493414953139E-002,-8.11256485406760749E-003)
 (-4.04339724624158019E-004,-1.25704989323179668E-004)
   (4.13339030795846865E-004,9.39134231932920620E-005)
  (-1.65641880284155094E-004,1.85098102153863102E-005)
 (-7.56795158795232952E-005,-9.55326703303312338E-005)
 (-5.70151919465340532E-004,-6.77295576839713514E-005)
   (5.66756526344818824E-004,3.47420028974521286E-005)
  (-1.98834040262561759E-004,4.03595341449343694E-005)
 (-1.46126356973308040E-004,-7.95735299984424776E-005)
 (-4.82453643246783255E-005,-1.34011076924581444E-003)
   (1.08734289657689252E-004,3.06046837990377142E-003)
 (-1.57330410044182812E-004,-4.51045808721373554E-003)
   (1.70280804929524404E-004,5.02155370030828510E-003)
  (-1.10653641691238480E-003,8.29034074850528747E-003)
  (2.55020795032348969E-003,-1.91043807592148202E-002)
  (-3.81241340398847176E-003,2.85519917346197666E-002)
  (4.35181722809499082E-003,-3.25703480084853711E-002)
 (-4.78227655957711231E-005,-3.74325400583081766E-005)
   (1.10228693233635117E-004,8.44054142850981728E-005)
 (-1.64694384521773044E-004,-1.22431393615463242E-004)
   (1.87597337627823499E-004,1.33545481584272917E-004)
 (-2.03230932523058864E-005,-2.74564247177899218E-005)
   (4.65726724990835818E-005,6.23429196944386686E-005)
 (-6.90316330478021368E-005,-9.11847687058344733E-005)
   (7.76872230693314561E-005,1.00450574699709590E-004)
 (-8.01248590448603188E-005,-1.84318513481464094E-005)
   (1.84333200492013032E-004,4.04327162740445746E-005)
 (-2.74767830136124264E-004,-5.60624809000650831E-005)
   (3.12004310341370715E-004,5.61313051320081157E-005)
   (3.44266351907108893E-006,2.80318500277950592E-006)
 (-7.88091546709900767E-006,-6.33789853869046517E-006)
   (1.16656397481512669E-005,9.21433976992158262E-006)
 (-1.31044328829059127E-005,-1.00550227846206625E-005)
  (1.10635621062205557E-003,-5.37260122184358979E-003)
  (-2.54837775076861405E-003,1.24021732715516812E-002)
  (3.80657397979762904E-003,-1.85827897492182453E-002)
  (-4.33943818497615954E-003,2.12866110923105173E-002)
   (6.15596883239073777E-005,5.18787877942665336E-004)
 (-1.41750623110470559E-004,-1.18823074782673432E-003)
   (2.11502270403162747E-004,1.76031845865010604E-003)
 (-2.40414577874606666E-004,-1.98025658158509357E-003)
 (-1.38942299028411813E-004,-3.90854226912604012E-003)
   (3.15781735772094623E-004,8.95667529707706161E-003)
 (-4.62592108881621606E-004,-1.32772535132016194E-002)
   (5.11042147467619242E-004,1.49479688663812626E-002)
 (-2.60575708181903180E-004,-5.08971677668187353E-003)
 (-4.76737748150042528E-005,-1.64678034087610298E-003)
   (2.43027292310605913E-004,5.24218576693673537E-003)
 (-1.22227605411487985E-004,-2.16967904587304743E-003)
  (1.15882951811075059E-003,-5.33616271007191076E-004)
   (8.91252389097999410E-006,1.19871569105587056E-004)
  (-4.98635793212170737E-004,1.39912755874560925E-004)
  (6.13934121962990116E-005,-6.15477235279470537E-005)
  (2.77997886129356851E-005,-1.20803753929106511E-005)
   (6.74489208143743912E-007,5.78925782693514375E-007)
  (-1.32188531037030158E-005,3.15938917096310280E-006)
   (2.07344598715067486E-006,7.18785402170775384E-007)
       (-0.36033823169829515,2.83333213978204934E-002)
       (0.43137745809969813,-3.31157626553420653E-002)
       (-0.27245620228280953,1.96946852149847938E-002)
  (5.63396261299076995E-002,-2.42905433707519235E-003)
   (4.13339030795846865E-004,9.39134231932920485E-005)
 (-5.09644271350079519E-004,-6.76208500220765228E-005)
  (3.43677543706198522E-004,-2.63477702503043684E-005)
  (-9.84006472952259168E-005,9.91279718122646005E-005)
   (5.66756526344818824E-004,3.47420028974521286E-005)
  (-6.73207509124167623E-004,2.69732887615648312E-006)
  (4.13275361561236682E-004,-6.74003338245036151E-005)
  (-6.41140623039314806E-005,9.95699620161777328E-005)
   (3.86306480492996286E-005,1.12194985126600616E-003)
 (-9.01646314832237300E-005,-2.66643806161610472E-003)
   (1.37041038684096092E-004,4.14576647231435728E-003)
 (-1.60046743813905060E-004,-4.98819865521210690E-003)
  (9.54605207545188147E-004,-7.14940994653573067E-003)
  (-2.30839823354671986E-003,1.72794295541644563E-002)
  (3.68361151025100491E-003,-2.75481142120773750E-002)
  (-4.62386940986596936E-003,3.45219849993326292E-002)
   (4.12721053183604582E-005,3.00222562737988586E-005)
 (-9.96008882561177022E-005,-7.05278734547132584E-005)
   (1.58326878887881609E-004,1.08636173925608461E-004)
 (-1.97323279971386685E-004,-1.30517030513005721E-004)
   (1.72093921110892144E-005,2.25476537930885214E-005)
 (-4.12130649103797242E-005,-5.32381396378264830E-005)
   (6.48733890047630945E-005,8.22265833123009493E-005)
 (-7.97804337053363593E-005,-9.84197666317961658E-005)
   (6.87232976396043142E-005,1.34086320006316188E-005)
 (-1.65562610224561486E-004,-2.96584571789057927E-005)
   (2.62702151909477530E-004,4.14871600243346624E-005)
 (-3.26762663739940424E-004,-4.18419940928754149E-005)
 (-2.90505719804786530E-006,-2.26907680708067634E-006)
   (6.94966244684997646E-006,5.32494110585267500E-006)
 (-1.09274616854951702E-005,-8.15925780363382744E-006)
   (1.34244785983062181E-005,9.65929017207862279E-006)
  (-9.52726786250134537E-004,4.65936385028490989E-003)
  (2.30180658959572076E-003,-1.12929444806499513E-002)
  (-3.66865700253901725E-003,1.80744801761638790E-002)
  (4.59712974790917311E-003,-2.27818269003511251E-002)
 (-5.29558050354446484E-005,-4.38536259929358315E-004)
   (1.27628276445260365E-004,1.05015125328551976E-003)
 (-2.02532317208518138E-004,-1.65362120865137751E-003)
   (2.51811679117413026E-004,2.03595962710734213E-003)
   (1.14463884736889794E-004,3.30947878570179641E-003)
 (-2.70822904697237416E-004,-7.92856107470362413E-003)
   (4.19557778160639205E-004,1.24894065465158445E-002)
 (-5.04534525397319785E-004,-1.53801202552409644E-002)
   (2.64743116041491746E-004,4.54412376236934187E-003)
   (1.23872774093606539E-004,3.66599483681286087E-003)
 (-3.82098441291039666E-004,-8.27613794979992039E-003)
   (2.18938799003054213E-004,4.17842255028471818E-003)
  (-1.35901200976749491E-003,7.34455344988954682E-004)
  (3.69506326226168877E-004,-3.91092989507686349E-004)
  (3.61277173604026029E-004,-1.63644226802238781E-005)
  (-2.38630674735590030E-004,1.21911994277983424E-004)
  (-3.21903528180454449E-005,1.47692334860232135E-005)
  (6.86451444509883675E-006,-7.03588687605422544E-006)
   (1.08564788588834735E-005,3.22564212340461800E-007)
  (-5.52170032775891444E-006,1.43309840665457777E-006)
       (0.12916820608077711,-9.20905948952678577E-003)
       (-0.27245620228280953,1.96946852149847938E-002)
       (0.34098188713881494,-2.45861269306477948E-002)
       (-0.28132777209841309,1.97688373364117223E-002)
  (-1.65641880284155094E-004,1.85098102153863102E-005)
  (3.43677543706198576E-004,-2.63477702503043650E-005)
  (-4.28405826182774621E-004,3.82425454149757811E-005)
  (3.56166235810752318E-004,-6.04253003370405480E-005)
  (-1.98834040262561759E-004,4.03595341449343694E-005)
  (4.13275361561236682E-004,-6.74003338245036151E-005)
  (-5.07054699555960740E-004,8.31103252885176478E-005)
  (4.03721649874871588E-004,-8.95937411080124636E-005)
  (5.31538380362566319E-007,-6.63127738688130638E-005)
   (4.23803809195673570E-006,3.31209960563275845E-004)
 (-1.77463780789298604E-005,-8.61268670513818291E-004)
   (4.00428570052897392E-005,1.60187912388858739E-003)
  (-1.12554191553046842E-004,8.33336097592001597E-004)
  (4.59406413460281351E-004,-3.39990276550991522E-003)
  (-1.12375702190533775E-003,8.30543767429295886E-003)
  (2.08557948272425310E-003,-1.53809971107183065E-002)
 (-4.71102165652503599E-006,-7.23164664177688722E-009)
   (1.89928973713725130E-005,5.40397377985307581E-006)
 (-4.59891981195623440E-005,-2.01581597529279670E-005)
   (8.44887015081416642E-005,4.59688046144594690E-005)
 (-1.43715501786917414E-006,-6.81674722127561645E-007)
   (6.50780435437327481E-006,5.20095851885460916E-006)
 (-1.66022733380844677E-005,-1.55255459725549177E-005)
   (3.13483128579109362E-005,3.15992193944835038E-005)
  (-7.26718433560836711E-006,2.70517917049632614E-006)
  (3.03131540202657924E-005,-5.72023929666715038E-006)
  (-7.46415125977958942E-005,7.82907421826009544E-006)
  (1.38400960017152609E-004,-8.46224809762411287E-006)
   (2.28218808748285560E-007,1.38487868212849705E-008)
 (-1.06611127597095808E-006,-3.79982738051055782E-007)
   (2.75815838935265693E-006,1.31163576411700574E-006)
 (-5.25352773593468656E-006,-2.82931200865927931E-006)
  (1.09255910430012301E-004,-5.90306593206516321E-004)
  (-4.49503494272601386E-004,2.35659658802229261E-003)
  (1.10355995663893630E-003,-5.70374185552830794E-003)
  (-2.05189560859897783E-003,1.05281227448243055E-002)
   (5.76778507798401092E-006,3.59506140378685316E-005)
 (-2.36149412378411345E-005,-1.65537862599849999E-004)
   (5.75877489460515550E-005,4.25932347190366911E-004)
 (-1.06147224858694095E-004,-8.09211575445478054E-004)
 (-4.22741975706056704E-006,-2.78686999177570429E-004)
   (2.87829761446615652E-005,1.26433314137680140E-003)
 (-8.37136491998144878E-005,-3.23036638126639707E-003)
   (1.68325028008050887E-004,6.10817876155522917E-003)
  (-2.03441512949585632E-005,9.99094848587637292E-004)
 (-2.44202313000444361E-004,-6.38048238609114499E-003)
   (4.04337040841048860E-004,9.00791239200664229E-003)
 (-2.55443564560741960E-004,-5.32204654061511993E-003)
  (8.33011366294907421E-004,-6.28573022442849337E-004)
  (-8.04594307263802998E-004,6.61655790757537392E-004)
  (1.94009228578923779E-004,-2.94133877392269160E-004)
  (2.96675260723121086E-004,-7.68872659357829952E-005)
  (1.83558315478638506E-005,-1.12226574536302017E-005)
  (-1.58335128627093176E-005,1.44534071320156688E-005)
  (2.74675397216773667E-006,-6.92109371225747489E-006)
  (5.30140974924598289E-006,-3.28606934505952762E-006)
  (8.65946493414953139E-002,-8.11256485406760576E-003)
  (5.63396261299077133E-002,-2.42905433707519582E-003)
       (-0.28132777209841309,1.97688373364117223E-002)
       (0.39183606624712092,-2.81701470561150635E-002)
 (-7.56795158795232816E-005,-9.55326703303312338E-005)
  (-9.84006472952259168E-005,9.91279718122646005E-005)
  (3.56166235810752318E-004,-6.04253003370405480E-005)
  (-4.77788356777277576E-004,4.37485833010058125E-005)
 (-1.46126356973307986E-004,-7.95735299984424776E-005)
  (-6.41140623039315348E-005,9.95699620161777328E-005)
  (4.03721649874871588E-004,-8.95937411080124501E-005)
  (-5.70027276599074668E-004,8.69871466047045174E-005)
 (-2.73335081225209377E-005,-7.10805335930094081E-004)
   (5.76715202021153898E-005,1.50084759377053342E-003)
 (-7.49135769875683660E-005,-1.95880210448759083E-003)
   (6.55500639554224137E-005,1.75083153174570997E-003)
  (-5.24996852098622143E-004,3.95236329028414608E-003)
  (1.04160059225410573E-003,-7.87374584449241494E-003)
  (-1.17374370376137436E-003,8.96629525135722236E-003)
  (6.02384002595341772E-004,-4.85995791091567951E-003)
 (-2.31674529519145760E-005,-2.01328053578461194E-005)
   (4.67765015633434710E-005,4.04681887395444667E-005)
 (-5.48898733631493136E-005,-4.68307365519269570E-005)
   (3.37601305198148270E-005,2.66284297949401873E-005)
 (-1.02412944351688365E-005,-1.48138395732837609E-005)
   (2.08983877622088698E-005,3.07911291629247444E-005)
 (-2.51957126613752374E-005,-3.86121849393616042E-005)
   (1.73695454271566080E-005,3.02147590871649845E-005)
 (-3.90594449294055405E-005,-1.25561340543490183E-005)
   (7.87975977969721593E-005,2.78633374791091290E-005)
 (-9.25359231065928410E-005,-3.97567007300229130E-005)
   (5.76879265889902737E-005,4.28758939509362510E-005)
   (1.74066640878252930E-006,1.54904096647504240E-006)
 (-3.54664950985545158E-006,-3.23012905075372796E-006)
   (4.26246402483489772E-006,4.07925960192840692E-006)
 (-2.90764475931986353E-006,-3.26290666614029826E-006)
  (5.27854834362849988E-004,-2.51430115787990753E-003)
  (-1.04979373700203995E-003,4.96205065740790499E-003)
  (1.18998926237800433E-003,-5.51350908625292645E-003)
  (-6.29253548699332905E-004,2.61124417670285762E-003)
   (3.00397428425744449E-005,2.60725795535993534E-004)
 (-6.08054610471521549E-005,-5.29836036929368743E-004)
   (7.18362587865944838E-005,6.33198326266298339E-004)
 (-4.55716240587259071E-005,-4.23637156195798194E-004)
 (-7.41425463380053089E-005,-1.96254857174901071E-003)
   (1.53507120976304135E-004,3.99386008930359415E-003)
 (-1.91233517643422989E-004,-4.78851618455070245E-003)
   (1.47471027774383635E-004,3.24320439100191787E-003)
 (-3.04246087791315112E-004,-7.64764885009917676E-003)
   (3.80965936451541293E-004,9.26151551048976125E-003)
 (-3.60570510593185081E-004,-8.54720082093933867E-003)
   (2.39685319095401882E-004,5.59736549149049932E-003)
  (-1.64882733661298310E-004,3.80171061141939388E-004)
  (9.23067832069906754E-004,-7.56871904118677817E-004)
  (-7.10170400172437273E-004,5.98885117987810450E-004)
 (-8.15116413412091703E-005,-1.19454255809470163E-004)
  (-9.64678255131349243E-007,6.73032805520043805E-006)
  (1.86797547214455349E-005,-1.68716194950019156E-005)
  (-1.67044496404844878E-005,1.14497838733945576E-005)
   (9.56376771792557695E-007,1.67156335320289293E-006)
       (0.35954648230036762,-4.48122774010911457E-003)
       (-0.35814647953930012,3.97712565438005511E-003)
       (0.12848167391082682,-7.87855380326110623E-004)
  (8.59750142852861166E-002,-1.60490291146820393E-003)
   (1.08448974838142243E-007,4.11521674326550106E-007)
 (-3.29713572564714741E-007,-5.72328130169223402E-007)
   (4.94912638414264561E-007,4.72079102864888085E-007)
 (-4.44676914111133010E-007,-2.18363348834493868E-007)
 (-4.41497180328371186E-007,-1.11853576608173773E-006)
   (4.75897029761806493E-007,1.00394865716825678E-006)
 (-2.29737589339372545E-007,-1.50039903833052937E-007)
 (-3.24013633761431848E-008,-5.67702870287598724E-007)
  (-3.12680959845256575E-004,7.38120324205584263E-003)
  (7.19471734333714018E-004,-1.69828292798442464E-002)
  (-1.07276937080043062E-003,2.53226158058554307E-002)
  (1.21887333432864993E-003,-2.87773057359413942E-002)
  (-5.28429577473972455E-006,9.38933744097337163E-006)
  (1.21367274079416035E-005,-2.15787884715907074E-005)
  (-1.80512644600116904E-005,3.21235513525401113E-005)
  (2.04336607414537034E-005,-3.64132935219186764E-005)
  (-1.49770961175962709E-005,4.97396116971852979E-007)
  (3.44484004680607644E-005,-1.22210182077419145E-006)
  (-5.13397727602597168E-005,1.98809109741187598E-006)
  (5.82959119496047633E-005,-2.55602858453982775E-006)
  (-3.12601572688600180E-004,7.38121733727933275E-003)
  (7.19286891795611069E-004,-1.69829021148621140E-002)
  (-1.07249151444658089E-003,2.53227940221479320E-002)
  (1.21855844027593139E-003,-2.87775992820986995E-002)
 (-1.12294108067009422E-003,-7.07139499786052506E-002)
  (-1.26493981597764697E-004,1.87273287176194236E-004)
   (5.20873958514335433E-004,2.85898337850174489E-002)
  (3.26782547317188874E-005,-2.15641561574059400E-003)
   (2.83703316805679625E-006,6.34330498945419209E-007)
 (-1.52397416261875483E-006,-4.24527346770527090E-007)
  (-6.63241098785615608E-007,9.88301211752815780E-009)
   (1.48629642430653658E-006,2.55604423198231693E-007)
   (1.57228594245315532E-007,1.64266104624553569E-006)
  (4.04819177959916764E-009,-3.79253264034469046E-007)
 (-9.95276175104050636E-008,-6.94307994527407980E-007)
   (5.62054358906007973E-008,4.68918598869992400E-007)
       (-0.35814647953930012,3.97712565438005511E-003)
       (0.42881972709239408,-4.31836266551855093E-003)
       (-0.27089927270869529,2.26681526028538628E-003)
  (5.60420339007031837E-002,-1.06907131385880309E-004)
 (-3.29713572564714635E-007,-5.72328130169223402E-007)
   (7.22386929630412611E-007,9.11831621525091960E-007)
 (-9.46663442714230595E-007,-8.98454357146176689E-007)
   (8.09198946834710743E-007,5.60029492564753159E-007)
   (4.75897029761806546E-007,1.00394865716825678E-006)
 (-6.19741964734526901E-007,-1.00564149102338955E-006)
   (4.68823402618420811E-007,3.06492943364868358E-007)
  (-2.04615104910931329E-007,4.02266737124070935E-007)
  (2.68340581345956721E-004,-6.33309301834109831E-003)
  (-6.46731842725017914E-004,1.52671287758426068E-002)
  (1.02692421425372091E-003,-2.42535897588833302E-002)
  (-1.27908667769238444E-003,3.02353569530264613E-002)
  (4.50776694433220527E-006,-8.02636536437865514E-006)
  (-1.08387656312197498E-005,1.93165641361513701E-005)
  (1.71607576554789017E-005,-3.06182736357046414E-005)
  (-2.12950789553692120E-005,3.80506388850802596E-005)
  (1.28367270075926991E-005,-5.21367540269113577E-007)
  (-3.09278997317597893E-005,1.36111359022559827E-006)
  (4.90932676294807233E-005,-2.38153879421582304E-006)
  (-6.11275588804521570E-005,3.35136765693765001E-006)
  (2.68269802008330206E-004,-6.33315432821897686E-003)
  (-6.46562775573019484E-004,1.52672999559932895E-002)
  (1.02666281850889675E-003,-2.42538840099281588E-002)
  (-1.27878091452344827E-003,3.02357106456728891E-002)
   (1.21402397553125067E-003,8.35811171197901048E-002)
 (-2.09115564499699703E-004,-2.55329841086331943E-002)
 (-3.70141274952441558E-004,-1.75908626490856625E-002)
   (1.25469947350859856E-004,1.15590238141136514E-002)
 (-4.67737714109390660E-006,-1.12007160262119722E-006)
   (2.93631855539287360E-006,9.30708575610028384E-007)
  (8.01598587359374627E-007,-1.32097206534797360E-007)
 (-2.70896486732272713E-006,-5.33425297671101682E-007)
 (-1.81658129979017266E-007,-2.26759681800366829E-006)
   (6.63517130351545097E-009,8.75289354159614608E-007)
   (1.46939249105826648E-007,6.23120549633980673E-007)
 (-1.36555398703881291E-007,-6.07409746392302452E-007)
       (0.12848167391082682,-7.87855380326110623E-004)
       (-0.27089927270869529,2.26681526028538628E-003)
       (0.33893632120236333,-3.30376050450122572E-003)
       (-0.27957647380748918,2.90793677405170800E-003)
   (4.94912638414264561E-007,4.72079102864888085E-007)
 (-9.46663442714230807E-007,-8.98454357146176689E-007)
   (1.15415470877783811E-006,1.05644824397094788E-006)
 (-9.71601484221510790E-007,-8.14214232520565838E-007)
 (-2.29737589339372598E-007,-1.50039903833052832E-007)
   (4.68823402618420811E-007,3.06492943364868358E-007)
 (-5.95535945080683917E-007,-3.10626476980279804E-007)
   (5.34034683432014244E-007,1.27381819787205105E-007)
  (-2.87207785194468015E-005,6.79732939932641434E-004)
  (1.19645878091547604E-004,-2.83847168638142648E-003)
  (-2.94835555406109794E-004,7.00490934290290759E-003)
  (5.47958690744625317E-004,-1.30322848337593462E-002)
  (-4.39507465233512120E-007,8.10622266933080698E-007)
  (1.89754449104962085E-006,-3.45427878061103285E-006)
  (-4.75593565565133861E-006,8.60314359615959288E-006)
  (8.92675279531533067E-006,-1.60829521128883198E-005)
  (-1.35229251563877106E-006,2.18453317002837497E-007)
  (5.67620863659125140E-006,-6.91965683444390891E-007)
  (-1.40375899899068657E-005,1.45727978520890357E-006)
  (2.61371835904390860E-005,-2.46274333496531603E-006)
  (-2.87123348457633796E-005,6.79798457942343889E-004)
  (1.19620709948023259E-004,-2.83860395048308100E-003)
  (-2.94789244034617654E-004,7.00504526279181056E-003)
