           1           0           4          -4           1           0           4          -4        (0.99921396043343746,1.82027624834385888E-010)
           1           0           4          -4           1           0           3          -3  (-2.36751380225178221E-036,3.24456998989132086E-035)
           1           0           4          -4           1           0           4          -3 (-2.25399482346971597E-034,-4.07059721454422754E-034)
           1           0           4          -4           1           0           2          -2 (-2.25525239111068466E-042,-1.34760885886415569E-044)
           1           0           4          -4           1           0           3          -2   (7.91820909415335784E-041,4.94252708618024648E-040)
           1           0           4          -4           1           0           4          -2 (-1.13817849463907485E-040,-6.96468047306696209E-040)
           1           0           4          -4           1           0           1          -1  (-1.55987355033175096E-052,3.68414716853552078E-052)
           1           0           4          -4           1           0           2          -1  (-3.69746041219621800E-042,3.03576044804028683E-042)
           1           0           4          -4           1           0           3          -1  (-7.25308167689584366E-041,6.23617269093150003E-041)
           1           0           4          -4           1           0           4          -1   (8.80944092599223599E-045,5.27587268468233954E-047)
           1           0           4          -4           1           0           0           0 (-2.27438984200462845E-022,-1.48451568408583431E-022)
           1           0           4          -4           1           0           1           0   (2.97763600943016118E-021,6.26760609190855290E-022)
           1           0           4          -4           1           0           2           0 (-6.73799043983053908E-022,-5.42902327876654708E-021)
           1           0           4          -4           1           0           3           0   (6.60771204124857037E-068,2.36039553036696077E-067)
           1           0           4          -4           1           0           4           0   (2.04823282173213821E-052,1.13668260142959927E-051)
           1           0           4          -4           1           0           1           1  (1.23721132589824702E-069,-1.67607558440230998E-069)
           1           0           4          -4           1           0           2           1  (2.38601903840049292E-057,-1.86893253659265763E-057)
           1           0           4          -4           1           0           3           1  (-1.52524874104053942E-052,4.20117993518956579E-053)
           1           0           4          -4           1           0           4           1  (6.89839814772216258E-062,-1.35858902272844617E-061)
           1           0           4          -4           1           0           2           2   (3.61042440521566065E-055,1.65180792356875418E-054)
           1           0           4          -4           1           0           3           2   (5.91288733245699108E-055,2.70501972559705737E-054)
           1           0           4          -4           1           0           4           2  (-1.76581279090956057E-059,3.47761353755486802E-059)
           1           0           4          -4           1           0           3           3  (-2.56386791931085293E-053,1.71802330945995635E-053)
           1           0           4          -4           1           0           4           3  (2.02172937616528064E-052,-1.45794947424665318E-052)
           1           0           4          -4           1           0           4           4  (3.25916764148841147E-052,-1.64778431542693519E-052)
           1           0           3          -3           1           0           4          -4  (-2.36751380225179323E-036,3.24456998989131979E-035)
           1           0           3          -3           1           0           3          -3        (0.99921396043343746,1.82027624834385888E-010)
           1           0           3          -3           1           0           4          -3 (-5.60165499191879225E-035,-4.15505494399395163E-035)
           1           0           3          -3           1           0           2          -2 (-7.28948349920715232E-043,-4.38257688743849617E-045)
           1           0           3          -3           1           0           3          -2  (-2.90537757764338236E-040,1.72090657250652989E-039)
           1           0           3          -3           1           0           4          -2  (4.08683488893916142E-040,-2.42494467024736133E-039)
           1           0           3          -3           1           0           1          -1  (-3.86740100125484850E-052,4.55362893971286736E-052)
           1           0           3          -3           1           0           2          -1  (4.75886915406746181E-043,-3.99624179855190449E-043)
           1           0           3          -3           1           0           3          -1  (1.08730862898352745E-041,-8.20028591242039941E-042)
           1           0           3          -3           1           0           4          -1   (2.84747301080018812E-045,1.71015673405677413E-047)
           1           0           3          -3           1           0           0           0   (3.87462668603602002E-023,2.52900535307131753E-023)
           1           0           3          -3           1           0           1           0 (-1.35624087779678178E-022,-2.85474233951155135E-023)
           1           0           3          -3           1           0           2           0   (1.14787698600613942E-022,9.24882713004144656E-022)
           1           0           3          -3           1           0           3           0 (-9.40441344087099002E-068,-1.54877127080215773E-067)
           1           0           3          -3           1           0           4           0 (-6.46054824969094084E-052,-9.72623799615063836E-052)
           1           0           3          -3           1           0           1           1  (-1.18906309320113357E-070,1.67325357692750957E-070)
           1           0           3          -3           1           0           2           1  (-1.57132630046681341E-058,2.09596005998512885E-058)
           1           0           3          -3           1           0           3           1  (1.40294516684160075E-053,-3.91571487878757775E-054)
           1           0           3          -3           1           0           4           1  (-6.57686046230198958E-063,1.29524832323375106E-062)
           1           0           3          -3           1           0           2           2  (-3.69644738966702596E-054,2.08490289984490474E-054)
           1           0           3          -3           1           0           3           2  (-6.05347543404681676E-054,3.41433855602255881E-054)
           1           0           3          -3           1           0           4           2  (1.68350764662208026E-060,-3.31547853925601027E-060)
           1           0           3          -3           1           0           3           3  (2.44436095250646506E-054,-1.63798446948371243E-054)
           1           0           3          -3           1           0           4           3  (-1.92799336624818971E-053,1.39012183590003353E-053)
           1           0           3          -3           1           0           4           4  (-3.10717180804117487E-053,1.57094939867721373E-053)
           1           0           4          -3           1           0           4          -4 (-2.25399482346971597E-034,-4.07059721454422668E-034)
           1           0           4          -3           1           0           3          -3 (-5.60165499191879118E-035,-4.15505494399395056E-035)
           1           0           4          -3           1           0           4          -3        (0.99921396043343746,1.82027624834385888E-010)
           1           0           4          -3           1           0           2          -2   (2.60367856579455384E-042,9.52687887079715926E-044)
           1           0           4          -3           1           0           3          -2   (2.44810895083150885E-040,4.13334831571050510E-040)
           1           0           4          -3           1           0           4          -2 (-3.42376530904500203E-040,-5.82337678938644606E-040)
           1           0           4          -3           1           0           1          -1  (-1.58809463836451831E-051,1.50740064432696919E-051)
           1           0           4          -3           1           0           2          -1  (-2.15549299004769824E-042,1.81161336062897728E-042)
           1           0           4          -3           1           0           3          -1  (-4.81953095488958770E-041,3.70602848494102702E-041)
           1           0           4          -3           1           0           4          -1 (-1.01707006845964420E-044,-3.72072997681074232E-046)
           1           0           4          -3           1           0           0           0 (-2.53671303968440995E-022,-1.65573650738644201E-022)
           1           0           4          -3           1           0           1           0   (1.44145557065093686E-021,3.03411017572838775E-022)
           1           0           4          -3           1           0           2           0 (-7.51513566157991070E-022,-6.05519506359472461E-021)
           1           0           4          -3           1           0           3           0 (-4.47350352463817006E-067,-5.05254810299655337E-067)
           1           0           4          -3           1           0           4           0 (-2.67438954904499131E-051,-3.28576391440799972E-051)
           1           0           4          -3           1           0           1           1  (1.36623516904399064E-069,-1.85154458205624217E-069)
           1           0           4          -3           1           0           2           1  (2.60486600402075045E-057,-2.04794156782281999E-057)
           1           0           4          -3           1           0           3           1  (-1.67025771598853800E-052,4.58602076108751350E-053)
           1           0           4          -3           1           0           4           1  (7.58900617423973522E-062,-1.49840424263831276E-061)
           1           0           4          -3           1           0           2           2  (5.14892293952130764E-054,-4.60598356732471564E-055)
           1           0           4          -3           1           0           3           2  (8.43214548619976929E-054,-7.54360066710896658E-055)
           1           0           4          -3           1           0           4           2  (-1.94259497374563290E-059,3.83550251711392222E-059)
           1           0           4          -3           1           0           3           3  (-2.79778458283831273E-053,1.87125246907916305E-053)
           1           0           4          -3           1           0           4           3  (2.20948500815003536E-052,-1.58830242384815762E-052)
