           1           1           0           4          -4
           2           1           1           4          -4
           3           1           2           4          -4
           4           1           3           4          -4
           5           1           4           4          -4
           6           1           0           3          -3
           7           1           1           3          -3
           8           1           2           3          -3
           9           1           3           3          -3
          10           1           4           3          -3
          11           1           0           4          -3
          12           1           1           4          -3
          13           1           2           4          -3
          14           1           3           4          -3
          15           1           4           4          -3
          16           1           0           2          -2
          17           1           1           2          -2
          18           1           2           2          -2
          19           1           3           2          -2
          20           1           4           2          -2
          21           1           0           3          -2
          22           1           1           3          -2
          23           1           2           3          -2
          24           1           3           3          -2
          25           1           4           3          -2
          26           1           0           4          -2
          27           1           1           4          -2
          28           1           2           4          -2
          29           1           3           4          -2
          30           1           4           4          -2
          31           1           0           1          -1
          32           1           1           1          -1
          33           1           2           1          -1
          34           1           3           1          -1
          35           1           4           1          -1
          36           1           0           2          -1
          37           1           1           2          -1
          38           1           2           2          -1
          39           1           3           2          -1
          40           1           4           2          -1
          41           1           0           3          -1
          42           1           1           3          -1
          43           1           2           3          -1
          44           1           3           3          -1
          45           1           4           3          -1
          46           1           0           4          -1
          47           1           1           4          -1
          48           1           2           4          -1
          49           1           3           4          -1
          50           1           4           4          -1
          51           1           0           0           0
          52           1           1           0           0
          53           1           2           0           0
          54           1           3           0           0
          55           1           4           0           0
          56           1           0           1           0
          57           1           1           1           0
          58           1           2           1           0
          59           1           3           1           0
          60           1           4           1           0
          61           1           0           2           0
          62           1           1           2           0
          63           1           2           2           0
          64           1           3           2           0
          65           1           4           2           0
          66           1           0           3           0
          67           1           1           3           0
          68           1           2           3           0
          69           1           3           3           0
          70           1           4           3           0
          71           1           0           4           0
          72           1           1           4           0
          73           1           2           4           0
          74           1           3           4           0
          75           1           4           4           0
          76           1           0           1           1
          77           1           1           1           1
          78           1           2           1           1
          79           1           3           1           1
          80           1           4           1           1
          81           1           0           2           1
          82           1           1           2           1
          83           1           2           2           1
          84           1           3           2           1
          85           1           4           2           1
          86           1           0           3           1
          87           1           1           3           1
          88           1           2           3           1
          89           1           3           3           1
          90           1           4           3           1
          91           1           0           4           1
          92           1           1           4           1
          93           1           2           4           1
          94           1           3           4           1
          95           1           4           4           1
          96           1           0           2           2
          97           1           1           2           2
          98           1           2           2           2
          99           1           3           2           2
         100           1           4           2           2
         101           1           0           3           2
         102           1           1           3           2
         103           1           2           3           2
         104           1           3           3           2
         105           1           4           3           2
         106           1           0           4           2
         107           1           1           4           2
         108           1           2           4           2
         109           1           3           4           2
         110           1           4           4           2
         111           1           0           3           3
         112           1           1           3           3
         113           1           2           3           3
         114           1           3           3           3
         115           1           4           3           3
         116           1           0           4           3
         117           1           1           4           3
         118           1           2           4           3
         119           1           3           4           3
         120           1           4           4           3
         121           1           0           4           4
         122           1           1           4           4
         123           1           2           4           4
         124           1           3           4           4
         125           1           4           4           4
         126           2           0           4          -4
         127           2           1           4          -4
         128           2           2           4          -4
         129           2           3           4          -4
         130           2           4           4          -4
         131           2           0           3          -3
         132           2           1           3          -3
         133           2           2           3          -3
         134           2           3           3          -3
         135           2           4           3          -3
         136           2           0           4          -3
         137           2           1           4          -3
         138           2           2           4          -3
         139           2           3           4          -3
         140           2           4           4          -3
         141           2           0           2          -2
         142           2           1           2          -2
         143           2           2           2          -2
         144           2           3           2          -2
         145           2           4           2          -2
         146           2           0           3          -2
         147           2           1           3          -2
         148           2           2           3          -2
         149           2           3           3          -2
         150           2           4           3          -2
         151           2           0           4          -2
         152           2           1           4          -2
         153           2           2           4          -2
         154           2           3           4          -2
         155           2           4           4          -2
         156           2           0           1          -1
         157           2           1           1          -1
         158           2           2           1          -1
         159           2           3           1          -1
         160           2           4           1          -1
         161           2           0           2          -1
         162           2           1           2          -1
         163           2           2           2          -1
         164           2           3           2          -1
         165           2           4           2          -1
         166           2           0           3          -1
         167           2           1           3          -1
         168           2           2           3          -1
         169           2           3           3          -1
         170           2           4           3          -1
         171           2           0           4          -1
         172           2           1           4          -1
         173           2           2           4          -1
         174           2           3           4          -1
         175           2           4           4          -1
         176           2           0           0           0
         177           2           1           0           0
         178           2           2           0           0
         179           2           3           0           0
         180           2           4           0           0
         181           2           0           1           0
         182           2           1           1           0
         183           2           2           1           0
         184           2           3           1           0
         185           2           4           1           0
         186           2           0           2           0
         187           2           1           2           0
         188           2           2           2           0
         189           2           3           2           0
         190           2           4           2           0
         191           2           0           3           0
         192           2           1           3           0
         193           2           2           3           0
         194           2           3           3           0
         195           2           4           3           0
         196           2           0           4           0
         197           2           1           4           0
         198           2           2           4           0
         199           2           3           4           0
         200           2           4           4           0
         201           2           0           1           1
         202           2           1           1           1
         203           2           2           1           1
         204           2           3           1           1
         205           2           4           1           1
         206           2           0           2           1
         207           2           1           2           1
         208           2           2           2           1
         209           2           3           2           1
         210           2           4           2           1
         211           2           0           3           1
         212           2           1           3           1
         213           2           2           3           1
         214           2           3           3           1
         215           2           4           3           1
         216           2           0           4           1
         217           2           1           4           1
         218           2           2           4           1
         219           2           3           4           1
         220           2           4           4           1
         221           2           0           2           2
         222           2           1           2           2
         223           2           2           2           2
         224           2           3           2           2
         225           2           4           2           2
         226           2           0           3           2
         227           2           1           3           2
         228           2           2           3           2
         229           2           3           3           2
         230           2           4           3           2
         231           2           0           4           2
         232           2           1           4           2
         233           2           2           4           2
         234           2           3           4           2
         235           2           4           4           2
         236           2           0           3           3
         237           2           1           3           3
         238           2           2           3           3
         239           2           3           3           3
         240           2           4           3           3
         241           2           0           4           3
         242           2           1           4           3
         243           2           2           4           3
         244           2           3           4           3
         245           2           4           4           3
         246           2           0           4           4
         247           2           1           4           4
         248           2           2           4           4
         249           2           3           4           4
         250           2           4           4           4
         251           3           0           4          -4
         252           3           1           4          -4
         253           3           2           4          -4
         254           3           3           4          -4
         255           3           4           4          -4
         256           3           0           3          -3
         257           3           1           3          -3
         258           3           2           3          -3
         259           3           3           3          -3
         260           3           4           3          -3
         261           3           0           4          -3
         262           3           1           4          -3
         263           3           2           4          -3
         264           3           3           4          -3
         265           3           4           4          -3
         266           3           0           2          -2
         267           3           1           2          -2
         268           3           2           2          -2
         269           3           3           2          -2
         270           3           4           2          -2
         271           3           0           3          -2
         272           3           1           3          -2
         273           3           2           3          -2
         274           3           3           3          -2
         275           3           4           3          -2
         276           3           0           4          -2
         277           3           1           4          -2
         278           3           2           4          -2
         279           3           3           4          -2
         280           3           4           4          -2
         281           3           0           1          -1
         282           3           1           1          -1
         283           3           2           1          -1
         284           3           3           1          -1
         285           3           4           1          -1
         286           3           0           2          -1
         287           3           1           2          -1
         288           3           2           2          -1
         289           3           3           2          -1
         290           3           4           2          -1
         291           3           0           3          -1
         292           3           1           3          -1
         293           3           2           3          -1
         294           3           3           3          -1
         295           3           4           3          -1
         296           3           0           4          -1
         297           3           1           4          -1
         298           3           2           4          -1
         299           3           3           4          -1
         300           3           4           4          -1
         301           3           0           0           0
         302           3           1           0           0
         303           3           2           0           0
         304           3           3           0           0
         305           3           4           0           0
         306           3           0           1           0
         307           3           1           1           0
         308           3           2           1           0
         309           3           3           1           0
         310           3           4           1           0
         311           3           0           2           0
         312           3           1           2           0
         313           3           2           2           0
         314           3           3           2           0
         315           3           4           2           0
         316           3           0           3           0
         317           3           1           3           0
         318           3           2           3           0
         319           3           3           3           0
         320           3           4           3           0
         321           3           0           4           0
         322           3           1           4           0
         323           3           2           4           0
         324           3           3           4           0
         325           3           4           4           0
         326           3           0           1           1
         327           3           1           1           1
         328           3           2           1           1
         329           3           3           1           1
         330           3           4           1           1
         331           3           0           2           1
         332           3           1           2           1
         333           3           2           2           1
         334           3           3           2           1
         335           3           4           2           1
         336           3           0           3           1
         337           3           1           3           1
         338           3           2           3           1
         339           3           3           3           1
         340           3           4           3           1
         341           3           0           4           1
         342           3           1           4           1
         343           3           2           4           1
         344           3           3           4           1
         345           3           4           4           1
         346           3           0           2           2
         347           3           1           2           2
         348           3           2           2           2
         349           3           3           2           2
         350           3           4           2           2
         351           3           0           3           2
         352           3           1           3           2
         353           3           2           3           2
         354           3           3           3           2
         355           3           4           3           2
         356           3           0           4           2
         357           3           1           4           2
         358           3           2           4           2
         359           3           3           4           2
         360           3           4           4           2
         361           3           0           3           3
         362           3           1           3           3
         363           3           2           3           3
         364           3           3           3           3
         365           3           4           3           3
         366           3           0           4           3
         367           3           1           4           3
         368           3           2           4           3
         369           3           3           4           3
         370           3           4           4           3
         371           3           0           4           4
         372           3           1           4           4
         373           3           2           4           4
         374           3           3           4           4
         375           3           4           4           4
         376           4           0           4          -4
         377           4           1           4          -4
         378           4           2           4          -4
         379           4           3           4          -4
         380           4           4           4          -4
         381           4           0           3          -3
         382           4           1           3          -3
         383           4           2           3          -3
         384           4           3           3          -3
         385           4           4           3          -3
         386           4           0           4          -3
         387           4           1           4          -3
         388           4           2           4          -3
         389           4           3           4          -3
         390           4           4           4          -3
         391           4           0           2          -2
         392           4           1           2          -2
         393           4           2           2          -2
         394           4           3           2          -2
         395           4           4           2          -2
         396           4           0           3          -2
         397           4           1           3          -2
         398           4           2           3          -2
         399           4           3           3          -2
         400           4           4           3          -2
         401           4           0           4          -2
         402           4           1           4          -2
         403           4           2           4          -2
         404           4           3           4          -2
         405           4           4           4          -2
         406           4           0           1          -1
         407           4           1           1          -1
         408           4           2           1          -1
         409           4           3           1          -1
         410           4           4           1          -1
         411           4           0           2          -1
         412           4           1           2          -1
         413           4           2           2          -1
         414           4           3           2          -1
         415           4           4           2          -1
         416           4           0           3          -1
         417           4           1           3          -1
         418           4           2           3          -1
         419           4           3           3          -1
         420           4           4           3          -1
         421           4           0           4          -1
         422           4           1           4          -1
         423           4           2           4          -1
         424           4           3           4          -1
         425           4           4           4          -1
         426           4           0           0           0
         427           4           1           0           0
         428           4           2           0           0
         429           4           3           0           0
         430           4           4           0           0
         431           4           0           1           0
         432           4           1           1           0
         433           4           2           1           0
         434           4           3           1           0
         435           4           4           1           0
         436           4           0           2           0
         437           4           1           2           0
         438           4           2           2           0
         439           4           3           2           0
         440           4           4           2           0
         441           4           0           3           0
         442           4           1           3           0
         443           4           2           3           0
         444           4           3           3           0
         445           4           4           3           0
         446           4           0           4           0
         447           4           1           4           0
         448           4           2           4           0
         449           4           3           4           0
         450           4           4           4           0
         451           4           0           1           1
         452           4           1           1           1
         453           4           2           1           1
         454           4           3           1           1
         455           4           4           1           1
         456           4           0           2           1
         457           4           1           2           1
         458           4           2           2           1
         459           4           3           2           1
         460           4           4           2           1
         461           4           0           3           1
         462           4           1           3           1
         463           4           2           3           1
         464           4           3           3           1
         465           4           4           3           1
         466           4           0           4           1
         467           4           1           4           1
         468           4           2           4           1
         469           4           3           4           1
         470           4           4           4           1
         471           4           0           2           2
         472           4           1           2           2
         473           4           2           2           2
         474           4           3           2           2
         475           4           4           2           2
         476           4           0           3           2
         477           4           1           3           2
         478           4           2           3           2
         479           4           3           3           2
         480           4           4           3           2
         481           4           0           4           2
         482           4           1           4           2
         483           4           2           4           2
         484           4           3           4           2
         485           4           4           4           2
         486           4           0           3           3
         487           4           1           3           3
         488           4           2           3           3
         489           4           3           3           3
         490           4           4           3           3
         491           4           0           4           3
         492           4           1           4           3
         493           4           2           4           3
         494           4           3           4           3
         495           4           4           4           3
         496           4           0           4           4
         497           4           1           4           4
         498           4           2           4           4
         499           4           3           4           4
         500           4           4           4           4
