  0.105000000000E+01  0.429713799774E-15  0.000000000000E+00  0.184653949716E-30  0.105000000000E+01  0.000000000000E+00
  0.105395974800E+01  0.267403700524E-13  0.000000000000E+00  0.715047390539E-27  0.105395974800E+01  0.395974800320E-02
  0.105791949601E+01 -0.395482502186E-13  0.000000000000E+00  0.156406409535E-26  0.105791949601E+01  0.395974800320E-02
  0.106187924401E+01  0.322680516371E-13  0.000000000000E+00  0.104122715645E-26  0.106187924401E+01  0.395974800320E-02
  0.106583899201E+01 -0.113815250635E-13  0.000000000000E+00  0.129539112772E-27  0.106583899201E+01  0.395974800320E-02
  0.106979874002E+01 -0.182351696144E-13  0.000000000000E+00  0.332521410865E-27  0.106979874002E+01  0.395974800320E-02
  0.107375848802E+01  0.391852685868E-13  0.000000000000E+00  0.153548527422E-26  0.107375848802E+01  0.395974800320E-02
  0.107771823602E+01 -0.375751619590E-13  0.000000000000E+00  0.141189279624E-26  0.107771823602E+01  0.395974800320E-02
  0.108167798403E+01  0.200362733173E-13  0.000000000000E+00  0.401452248444E-27  0.108167798403E+01  0.395974800320E-02
  0.108563773203E+01  0.844328898869E-14  0.000000000000E+00  0.712891289465E-28  0.108563773203E+01  0.395974800320E-02
  0.108959748003E+01 -0.322523932939E-13  0.000000000000E+00  0.104021687319E-26  0.108959748003E+01  0.395974800320E-02
  0.109355722804E+01  0.406880264813E-13  0.000000000000E+00  0.165551549894E-26  0.109355722804E+01  0.395974800320E-02
  0.109751697604E+01 -0.298955616831E-13  0.000000000000E+00  0.893744608349E-27  0.109751697604E+01  0.395974800320E-02
  0.110147672404E+01  0.260846224751E-14  0.000000000000E+00  0.680407529668E-29  0.110147672404E+01  0.395974800320E-02
  0.110543647204E+01  0.259292829164E-13  0.000000000000E+00  0.672327712561E-27  0.110543647204E+01  0.395974800320E-02
  0.110939622005E+01 -0.404076692544E-13  0.000000000000E+00  0.163277973457E-26  0.110939622005E+01  0.395974800320E-02
  0.111335596805E+01  0.348915987828E-13  0.000000000000E+00  0.121742366562E-26  0.111335596805E+01  0.395974800320E-02
  0.111731571605E+01 -0.151386630694E-13  0.000000000000E+00  0.229179119528E-27  0.111731571605E+01  0.395974800320E-02
  0.112127546406E+01 -0.169920972779E-13  0.000000000000E+00  0.288731369902E-27  0.112127546406E+01  0.395974800320E-02
  0.112523521206E+01  0.364103651077E-13  0.000000000000E+00  0.132571468728E-26  0.112523521206E+01  0.395974800320E-02
  0.112919496006E+01 -0.410960657962E-13  0.000000000000E+00  0.168888662393E-26  0.112919496006E+01  0.395974800320E-02
  0.113315470807E+01  0.221969342514E-13  0.000000000000E+00  0.492703890159E-27  0.113315470807E+01  0.395974800320E-02
  0.113711445607E+01  0.412814196013E-14  0.000000000000E+00  0.170415560430E-28  0.113711445607E+01  0.395974800320E-02
  0.114107420407E+01 -0.334862493865E-13  0.000000000000E+00  0.112132889797E-26  0.114107420407E+01  0.395974800320E-02
  0.114503395208E+01  0.414042637695E-13  0.000000000000E+00  0.171431305830E-26  0.114503395208E+01  0.395974800320E-02
  0.114899370008E+01 -0.325681306920E-13  0.000000000000E+00  0.106068313677E-26  0.114899370008E+01  0.395974800320E-02
  0.115295344808E+01  0.401064883321E-14  0.000000000000E+00  0.160853040633E-28  0.115295344808E+01  0.395974800320E-02
  0.115691319609E+01  0.243844748691E-13  0.000000000000E+00  0.594602614644E-27  0.115691319609E+01  0.395974800320E-02
  0.116087294409E+01 -0.394797901780E-13  0.000000000000E+00  0.155865383250E-26  0.116087294409E+01  0.395974800320E-02
  0.116483269209E+01  0.397849124580E-13  0.000000000000E+00  0.158283925929E-26  0.116483269209E+01  0.395974800320E-02
  0.116879244010E+01 -0.147120098784E-13  0.000000000000E+00  0.216443234661E-27  0.116879244010E+01  0.395974800320E-02
  0.117275218810E+01 -0.140897852665E-13  0.000000000000E+00  0.198522048855E-27  0.117275218810E+01  0.395974800320E-02
  0.117671193610E+01  0.375898518542E-13  0.000000000000E+00  0.141299696242E-26  0.117671193610E+01  0.395974800320E-02
  0.118067168411E+01 -0.436064288986E-13  0.000000000000E+00  0.190152064129E-26  0.118067168411E+01  0.395974800320E-02
  0.118463143211E+01  0.240398493701E-13  0.000000000000E+00  0.577914357736E-27  0.118463143211E+01  0.395974800320E-02
  0.118859118011E+01  0.596425805616E-15  0.000000000000E+00  0.355723741605E-30  0.118859118011E+01  0.395974800320E-02
  0.119255092812E+01 -0.322612203515E-13  0.000000000000E+00  0.104078633857E-26  0.119255092812E+01  0.395974800320E-02
  0.119651067612E+01  0.437260403053E-13  0.000000000000E+00  0.191196660078E-26  0.119651067612E+01  0.395974800320E-02
  0.120047042412E+01 -0.357107827068E-13  0.000000000000E+00  0.127526000154E-26  0.120047042412E+01  0.395974800320E-02
  0.120443017212E+01  0.645121333788E-14  0.000000000000E+00  0.416181535308E-28  0.120443017212E+01  0.395974800320E-02
  0.120838992013E+01  0.226979390767E-13  0.000000000000E+00  0.515196438329E-27  0.120838992013E+01  0.395974800320E-02
  0.121234966813E+01 -0.429146366831E-13  0.000000000000E+00  0.184166604165E-26  0.121234966813E+01  0.395974800320E-02
  0.121630941613E+01  0.394811286808E-13  0.000000000000E+00  0.155875952191E-26  0.121630941613E+01  0.395974800320E-02
  0.122026916414E+01 -0.223224886368E-13  0.000000000000E+00  0.498293498941E-27  0.122026916414E+01  0.395974800320E-02
  0.122422891214E+01 -0.147854233512E-13  0.000000000000E+00  0.218608743673E-27  0.122422891214E+01  0.395974800320E-02
  0.122818866014E+01  0.339590250236E-13  0.000000000000E+00  0.115321538055E-26  0.122818866014E+01  0.395974800320E-02
  0.123214840815E+01 -0.460399297479E-13  0.000000000000E+00  0.211967513119E-26  0.123214840815E+01  0.395974800320E-02
  0.123610815615E+01  0.298931814962E-13  0.000000000000E+00  0.893602299966E-27  0.123610815615E+01  0.395974800320E-02
  0.124006790415E+01  0.207277254053E-14  0.000000000000E+00  0.429638600478E-29  0.124006790415E+01  0.395974800320E-02
  0.124402765216E+01 -0.278243977611E-13  0.000000000000E+00  0.774197110768E-27  0.124402765216E+01  0.395974800320E-02
  0.124798740016E+01  0.471826538076E-13  0.000000000000E+00  0.222620282033E-26  0.124798740016E+01  0.395974800320E-02
  0.125194714816E+01 -0.351298564461E-13  0.000000000000E+00  0.123410681393E-26  0.125194714816E+01  0.395974800320E-02
  0.125590689617E+01  0.135261028855E-13  0.000000000000E+00  0.182955459268E-27  0.125590689617E+01  0.395974800320E-02
  0.125986664417E+01  0.242511363672E-13  0.000000000000E+00  0.588117615099E-27  0.125986664417E+01  0.395974800320E-02
  0.126382639217E+01 -0.407394966290E-13  0.000000000000E+00  0.165970658558E-26  0.126382639217E+01  0.395974800320E-02
  0.126778614018E+01  0.419533078814E-13  0.000000000000E+00  0.176008004219E-26  0.126778614018E+01  0.395974800320E-02
  0.127174588818E+01 -0.259665921487E-13  0.000000000000E+00  0.674263907816E-27  0.127174588818E+01  0.395974800320E-02
  0.127570563618E+01 -0.138017397656E-13  0.000000000000E+00  0.190488020556E-27  0.127570563618E+01  0.395974800320E-02
  0.127966538419E+01  0.330276027102E-13  0.000000000000E+00  0.109082254079E-26  0.127966538419E+01  0.395974800320E-02
  0.128362513219E+01 -0.485369082830E-13  0.000000000000E+00  0.235583146567E-26  0.128362513219E+01  0.395974800320E-02
  0.128758488019E+01  0.295353054575E-13  0.000000000000E+00  0.872334268466E-27  0.128758488019E+01  0.395974800320E-02
  0.129154462819E+01 -0.518383275880E-14  0.000000000000E+00  0.268721220712E-28  0.129154462819E+01  0.395974800320E-02
  0.129550437620E+01 -0.309433758811E-13  0.000000000000E+00  0.957492510916E-27  0.129550437620E+01  0.395974800320E-02
  0.129946412420E+01  0.450074802162E-13  0.000000000000E+00  0.202567327541E-26  0.129946412420E+01  0.395974800320E-02
  0.130342387220E+01 -0.401930606457E-13  0.000000000000E+00  0.161548212407E-26  0.130342387220E+01  0.395974800320E-02
  0.130738362021E+01  0.156992248625E-13  0.000000000000E+00  0.246465661283E-27  0.130738362021E+01  0.395974800320E-02
  0.131134336821E+01  0.201140984071E-13  0.000000000000E+00  0.404576954729E-27  0.131134336821E+01  0.395974800320E-02
  0.131530311621E+01 -0.420196654044E-13  0.000000000000E+00  0.176565228070E-26  0.131530311621E+01  0.395974800320E-02
  0.131926286422E+01  0.458800518960E-13  0.000000000000E+00  0.210497916198E-26  0.131926286422E+01  0.395974800320E-02
  0.132322261222E+01 -0.242714908632E-13  0.000000000000E+00  0.589105268721E-27  0.132322261222E+01  0.395974800320E-02
  0.132718236022E+01 -0.552181856804E-14  0.000000000000E+00  0.304904802983E-28  0.132718236022E+01  0.395974800320E-02
  0.133114210823E+01  0.369363561916E-13  0.000000000000E+00  0.136429440871E-26  0.133114210823E+01  0.395974800320E-02
  0.133510185623E+01 -0.482250529860E-13  0.000000000000E+00  0.232565573550E-26  0.133510185623E+01  0.395974800320E-02
  0.133906160423E+01  0.344757236768E-13  0.000000000000E+00  0.118857552304E-26  0.133906160423E+01  0.395974800320E-02
  0.134302135224E+01 -0.748215591749E-14  0.000000000000E+00  0.559826571736E-28  0.134302135224E+01  0.395974800320E-02
  0.134698110024E+01 -0.284758356579E-13  0.000000000000E+00  0.810873216413E-27  0.134698110024E+01  0.395974800320E-02
  0.135094084824E+01  0.469015806031E-13  0.000000000000E+00  0.219975826307E-26  0.135094084824E+01  0.395974800320E-02
  0.135490059625E+01 -0.427204483260E-13  0.000000000000E+00  0.182503670517E-26  0.135490059625E+01  0.395974800320E-02
  0.135886034425E+01  0.164327233068E-13  0.000000000000E+00  0.270034395278E-27  0.135886034425E+01  0.395974800320E-02
  0.136282009225E+01  0.141980053489E-13  0.000000000000E+00  0.201583355887E-27  0.136282009225E+01  0.395974800320E-02
  0.136677984026E+01 -0.457272435273E-13  0.000000000000E+00  0.209098080061E-26  0.136677984026E+01  0.395974800320E-02
  0.137073958826E+01  0.456480218092E-13  0.000000000000E+00  0.208374189509E-26  0.137073958826E+01  0.395974800320E-02
  0.137469933626E+01 -0.289195434324E-13  0.000000000000E+00  0.836339992336E-27  0.137469933626E+01  0.395974800320E-02
  0.137865908427E+01 -0.300266541948E-14  0.000000000000E+00  0.901599962136E-29  0.137865908427E+01  0.395974800320E-02
  0.138261883227E+01  0.366454238351E-13  0.000000000000E+00  0.134288708805E-26  0.138261883227E+01  0.395974800320E-02
  0.138657858027E+01 -0.497681190985E-13  0.000000000000E+00  0.247686567860E-26  0.138657858027E+01  0.395974800320E-02
  0.139053832827E+01  0.379920593045E-13  0.000000000000E+00  0.144339657019E-26  0.139053832827E+01  0.395974800320E-02
  0.139449807628E+01 -0.945928116709E-14  0.000000000000E+00  0.894780001981E-28  0.139449807628E+01  0.395974800320E-02
  0.139845782428E+01 -0.251742988733E-13  0.000000000000E+00  0.633745323762E-27  0.139845782428E+01  0.395974800320E-02
  0.140241757228E+01  0.486217698047E-13  0.000000000000E+00  0.236407649894E-26  0.140241757228E+01  0.395974800320E-02
  0.140637732029E+01 -0.439030217780E-13  0.000000000000E+00  0.192747532124E-26  0.140637732029E+01  0.395974800320E-02
  0.141033706829E+01  0.235747733867E-13  0.000000000000E+00  0.555769940236E-27  0.141033706829E+01  0.395974800320E-02
  0.141429681629E+01  0.164473545803E-13  0.000000000000E+00  0.270515472692E-27  0.141429681629E+01  0.395974800320E-02
  0.141825656430E+01 -0.407488704895E-13  0.000000000000E+00  0.166047044617E-26  0.141825656430E+01  0.395974800320E-02
  0.142221631230E+01  0.511379517651E-13  0.000000000000E+00  0.261509011073E-26  0.142221631230E+01  0.395974800320E-02
  0.142617606030E+01 -0.341882308672E-13  0.000000000000E+00  0.116883512983E-26  0.142617606030E+01  0.395974800320E-02
  0.143013580831E+01 -0.119600416841E-14  0.000000000000E+00  0.143042597086E-29  0.143013580831E+01  0.395974800320E-02
  0.143409555631E+01  0.340347273118E-13  0.000000000000E+00  0.115836266319E-26  0.143409555631E+01  0.395974800320E-02
  0.143805530431E+01 -0.514756627018E-13  0.000000000000E+00  0.264974385059E-26  0.143805530431E+01  0.395974800320E-02
  0.144201505232E+01  0.415748808376E-13  0.000000000000E+00  0.172847071666E-26  0.144201505232E+01  0.395974800320E-02
  0.144597480032E+01 -0.155516375220E-13  0.000000000000E+00  0.241853429616E-27  0.144597480032E+01  0.395974800320E-02
  0.144993454832E+01 -0.272303920061E-13  0.000000000000E+00  0.741494248806E-27  0.144993454832E+01  0.395974800320E-02
  0.145389429633E+01  0.440866381413E-13  0.000000000000E+00  0.194363166261E-26  0.145389429633E+01  0.395974800320E-02
  0.145785404433E+01 -0.533485565569E-13  0.000000000000E+00  0.284606848671E-26  0.145785404433E+01  0.395974800320E-02
  0.146181379233E+01  0.195248188859E-13  0.000000000000E+00  0.381218552525E-27  0.146181379233E+01  0.395974800320E-02
  0.146577354034E+01  0.645159712587E-14  0.000000000000E+00  0.416231054745E-28  0.146577354034E+01  0.395974800320E-02
  0.146973328834E+01 -0.441760937113E-13  0.000000000000E+00  0.195152725559E-26  0.146973328834E+01  0.395974800320E-02
  0.147369303634E+01  0.525599116136E-13  0.000000000000E+00  0.276254430882E-26  0.147369303634E+01  0.395974800320E-02
  0.147765278435E+01 -0.345797356928E-13  0.000000000000E+00  0.119575812058E-26  0.147765278435E+01  0.395974800320E-02
  0.148161253235E+01  0.568280984367E-14  0.000000000000E+00  0.322943277193E-28  0.148161253235E+01  0.395974800320E-02
  0.148557228035E+01  0.353098152605E-13  0.000000000000E+00  0.124678305373E-26  0.148557228035E+01  0.395974800320E-02
  0.148953202835E+01 -0.502655956401E-13  0.000000000000E+00  0.252663010505E-26  0.148953202835E+01  0.395974800320E-02
  0.149349177636E+01  0.449021453198E-13  0.000000000000E+00  0.201620265432E-26  0.149349177636E+01  0.395974800320E-02
  0.149745152436E+01 -0.149549848982E-13  0.000000000000E+00  0.223651573306E-27  0.149745152436E+01  0.395974800320E-02
  0.150141127236E+01 -0.214083882803E-13  0.000000000000E+00  0.458319088762E-27  0.150141127236E+01  0.395974800320E-02
  0.150537102037E+01  0.484528622230E-13  0.000000000000E+00  0.234767985760E-26  0.150537102037E+01  0.395974800320E-02
  0.150933076837E+01 -0.502931501002E-13  0.000000000000E+00  0.252940094700E-26  0.150933076837E+01  0.395974800320E-02
  0.151329051637E+01  0.315782471672E-13  0.000000000000E+00  0.997185694152E-27  0.151329051637E+01  0.395974800320E-02
  0.151725026438E+01  0.130218930714E-13  0.000000000000E+00  0.169569699163E-27  0.151725026438E+01  0.395974800320E-02
  0.152121001238E+01 -0.350191807877E-13  0.000000000000E+00  0.122634302304E-26  0.152121001238E+01  0.395974800320E-02
  0.152516976038E+01  0.593835585500E-13  0.000000000000E+00  0.352640702607E-26  0.152516976038E+01  0.395974800320E-02
  0.152912950839E+01 -0.352160183680E-13  0.000000000000E+00  0.124016794969E-26  0.152912950839E+01  0.395974800320E-02
  0.153308925639E+01  0.833946749608E-14  0.000000000000E+00  0.695467181182E-28  0.153308925639E+01  0.395974800320E-02
  0.153704900439E+01  0.317238826156E-13  0.000000000000E+00  0.100640472821E-26  0.153704900439E+01  0.395974800320E-02
  0.154100875240E+01 -0.544472986091E-13  0.000000000000E+00  0.296450832582E-26  0.154100875240E+01  0.395974800320E-02
  0.154496850040E+01  0.453646514186E-13  0.000000000000E+00  0.205795159833E-26  0.154496850040E+01  0.395974800320E-02
  0.154892824840E+01 -0.228306511345E-13  0.000000000000E+00  0.521238631224E-27  0.154892824840E+01  0.395974800320E-02
  0.155288799641E+01 -0.252409878556E-13  0.000000000000E+00  0.637107467926E-27  0.155288799641E+01  0.395974800320E-02
  0.155684774441E+01  0.391314020814E-13  0.000000000000E+00  0.153126662886E-26  0.155684774441E+01  0.395974800320E-02
  0.156080749241E+01 -0.672417578491E-13  0.000000000000E+00  0.452145399864E-26  0.156080749241E+01  0.395974800320E-02
  0.156476724042E+01  0.507458338393E-14  0.000000000000E+00  0.257513965205E-28  0.156476724042E+01  0.395974800320E-02
  0.156872698842E+01 -0.375419000752E-13  0.000000000000E+00  0.140939426125E-26  0.156872698842E+01  0.395974800320E-02
  0.157268673642E+01 -0.104169826470E-12  0.000000000000E+00  0.108513527468E-25  0.157268673642E+01  0.395974800320E-02
  0.157664648443E+01 -0.430791281734E-13  0.000000000000E+00  0.185581128418E-26  0.157664648443E+01  0.395974800320E-02
  0.158060623243E+01 -0.187242995973E-12  0.000000000000E+00  0.350599395409E-25  0.158060623243E+01  0.395974800320E-02
  0.158456598043E+01 -0.203192756704E-12  0.000000000000E+00  0.412872963768E-25  0.158456598043E+01  0.395974800320E-02
  0.158852572843E+01 -0.278368799309E-12  0.000000000000E+00  0.774891884289E-25  0.158852572843E+01  0.395974800320E-02
  0.159248547644E+01 -0.499155315538E-12  0.000000000000E+00  0.249156029030E-24  0.159248547644E+01  0.395974800320E-02
  0.159644522444E+01 -0.599600859502E-12  0.000000000000E+00  0.359521190716E-24  0.159644522444E+01  0.395974800320E-02
  0.160040497244E+01 -0.964949665763E-12  0.000000000000E+00  0.931127857456E-24  0.160040497244E+01  0.395974800320E-02
  0.160436472045E+01 -0.137820955741E-11  0.000000000000E+00  0.189946158414E-23  0.160436472045E+01  0.395974800320E-02
  0.160832446845E+01 -0.192731170674E-11  0.000000000000E+00  0.371453041495E-23  0.160832446845E+01  0.395974800320E-02
  0.161228421645E+01 -0.290279566151E-11  0.000000000000E+00  0.842622265246E-23  0.161228421645E+01  0.395974800320E-02
  0.161624396446E+01 -0.405736468517E-11  0.000000000000E+00  0.164622081884E-22  0.161624396446E+01  0.395974800320E-02
  0.162020371246E+01 -0.585901888185E-11  0.000000000000E+00  0.343281022579E-22  0.162020371246E+01  0.395974800320E-02
  0.162416346046E+01 -0.840320983057E-11  0.000000000000E+00  0.706139354566E-22  0.162416346046E+01  0.395974800320E-02
  0.162812320847E+01 -0.118496925146E-10  0.000000000000E+00  0.140415212691E-21  0.162812320847E+01  0.395974800320E-02
  0.163208295647E+01 -0.169389499209E-10  0.000000000000E+00  0.286928024424E-21  0.163208295647E+01  0.395974800320E-02
  0.163604270447E+01 -0.238878252441E-10  0.000000000000E+00  0.570628194893E-21  0.163604270447E+01  0.395974800320E-02
  0.164000245248E+01 -0.336776822962E-10  0.000000000000E+00  0.113418628484E-20  0.164000245248E+01  0.395974800320E-02
  0.164396220048E+01 -0.474310640219E-10  0.000000000000E+00  0.224970583425E-20  0.164396220048E+01  0.395974800320E-02
  0.164792194848E+01 -0.663507608387E-10  0.000000000000E+00  0.440242346388E-20  0.164792194848E+01  0.395974800320E-02
  0.165188169649E+01 -0.928046305539E-10  0.000000000000E+00  0.861269945224E-20  0.165188169649E+01  0.395974800320E-02
  0.165584144449E+01 -0.129257896768E-09  0.000000000000E+00  0.167076038769E-19  0.165584144449E+01  0.395974800320E-02
  0.165980119249E+01 -0.179465149482E-09  0.000000000000E+00  0.322077398786E-19  0.165980119249E+01  0.395974800320E-02
  0.166376094050E+01 -0.248630664143E-09  0.000000000000E+00  0.618172071524E-19  0.166376094050E+01  0.395974800320E-02
  0.166772068850E+01 -0.343170920973E-09  0.000000000000E+00  0.117766281002E-18  0.166772068850E+01  0.395974800320E-02
  0.167168043650E+01 -0.472477863209E-09  0.000000000000E+00  0.223235331223E-18  0.167168043650E+01  0.395974800320E-02
  0.167564018451E+01 -0.648574590578E-09  0.000000000000E+00  0.420648999544E-18  0.167564018451E+01  0.395974800320E-02
  0.167959993251E+01 -0.887596596684E-09  0.000000000000E+00  0.787827718445E-18  0.167959993251E+01  0.395974800320E-02
  0.168355968051E+01 -0.121148538680E-08  0.000000000000E+00  0.146769684242E-17  0.168355968051E+01  0.395974800320E-02
  0.168751942851E+01 -0.164863365802E-08  0.000000000000E+00  0.271799293836E-17  0.168751942851E+01  0.395974800320E-02
  0.169147917652E+01 -0.223730677409E-08  0.000000000000E+00  0.500554160137E-17  0.169147917652E+01  0.395974800320E-02
  0.169543892452E+01 -0.302777659249E-08  0.000000000000E+00  0.916743109405E-17  0.169543892452E+01  0.395974800320E-02
  0.169939867252E+01 -0.408597900524E-08  0.000000000000E+00  0.166952244313E-16  0.169939867252E+01  0.395974800320E-02
  0.170335842053E+01 -0.549916618372E-08  0.000000000000E+00  0.302408287162E-16  0.170335842053E+01  0.395974800320E-02
  0.170731816853E+01 -0.738088673795E-08  0.000000000000E+00  0.544774890385E-16  0.170731816853E+01  0.395974800320E-02
  0.171127791653E+01 -0.987987921297E-08  0.000000000000E+00  0.976120132629E-16  0.171127791653E+01  0.395974800320E-02
  0.171523766454E+01 -0.131899936332E-07  0.000000000000E+00  0.173975932044E-15  0.171523766454E+01  0.395974800320E-02
  0.171919741254E+01 -0.175625641763E-07  0.000000000000E+00  0.308443660448E-15  0.171919741254E+01  0.395974800320E-02
  0.172315716054E+01 -0.233240599004E-07  0.000000000000E+00  0.544011770239E-15  0.172315716054E+01  0.395974800320E-02
  0.172711690855E+01 -0.308959522649E-07  0.000000000000E+00  0.954559866352E-15  0.172711690855E+01  0.395974800320E-02
  0.173107665655E+01 -0.408217983350E-07  0.000000000000E+00  0.166641921930E-14  0.173107665655E+01  0.395974800320E-02
  0.173503640455E+01 -0.538011008152E-07  0.000000000000E+00  0.289455844893E-14  0.173503640455E+01  0.395974800320E-02
  0.173899615256E+01 -0.707306494079E-07  0.000000000000E+00  0.500282476567E-14  0.173899615256E+01  0.395974800320E-02
  0.174295590056E+01 -0.927588131103E-07  0.000000000000E+00  0.860419740964E-14  0.174295590056E+01  0.395974800320E-02
