  #energies calculated with respect to the asymptotic limit   0.261229280640E-01   in eV
  0.140000000000E+01  0.166316223221E+02
  0.140863793532E+01  0.157887736902E+02
  0.141727587065E+01  0.149516181777E+02
  0.142591380597E+01  0.141227943171E+02
  0.143455174130E+01  0.133049406408E+02
  0.144318967662E+01  0.125006956813E+02
  0.145182761194E+01  0.117126979711E+02
  0.146046554727E+01  0.109435860427E+02
  0.146910348259E+01  0.101959984284E+02
  0.147774141791E+01  0.947257366072E+01
  0.148637935324E+01  0.877595027217E+01
  0.149501728856E+01  0.810863312318E+01
  0.150365522389E+01  0.747096694092E+01
  0.151229315921E+01  0.686154774584E+01
  0.152093109453E+01  0.627892132492E+01
  0.152956902986E+01  0.572163346519E+01
  0.153820696518E+01  0.518822995366E+01
  0.154684490050E+01  0.467725657734E+01
  0.155548283583E+01  0.418725912323E+01
  0.156412077115E+01  0.371678337836E+01
  0.157275870648E+01  0.326437512973E+01
  0.158139664180E+01  0.282858016435E+01
  0.159003457712E+01  0.240794426925E+01
  0.159867251245E+01  0.200123266448E+01
  0.160731044777E+01  0.160807782577E+01
  0.161594838309E+01  0.122832645487E+01
  0.162458631842E+01  0.861825253551E+00
  0.163322425374E+01  0.508420923558E+00
  0.164186218907E+01  0.167960166646E+00
  0.165050012439E+01 -0.159710315429E+00
  0.165913805971E+01 -0.474743820913E+00
  0.166777599504E+01 -0.777293648052E+00
  0.167641393036E+01 -0.106751309509E+01
  0.168505186569E+01 -0.134555546027E+01
  0.169368980101E+01 -0.161157664666E+01
  0.170232773633E+01 -0.186581928249E+01
  0.171096567166E+01 -0.210863090027E+01
  0.171960360698E+01 -0.234036531446E+01
  0.172824154230E+01 -0.256137633948E+01
  0.173687947763E+01 -0.277201778979E+01
  0.174551741295E+01 -0.297264347982E+01
  0.175415534828E+01 -0.316360722403E+01
  0.176279328360E+01 -0.334526283686E+01
  0.177143121892E+01 -0.351796413274E+01
  0.178006915425E+01 -0.368206492613E+01
  0.178870708957E+01 -0.383791903146E+01
  0.179734502489E+01 -0.398586372324E+01
  0.180598296022E+01 -0.412613201337E+01
  0.181462089554E+01 -0.425891639425E+01
  0.182325883087E+01 -0.438440926803E+01
  0.183189676619E+01 -0.450280303690E+01
  0.184053470151E+01 -0.461429010301E+01
  0.184917263684E+01 -0.471906286856E+01
  0.185781057216E+01 -0.481731373569E+01
  0.186644850748E+01 -0.490923510660E+01
  0.187508644281E+01 -0.499501938343E+01
  0.188372437813E+01 -0.507485896838E+01
  0.189236231346E+01 -0.514894615584E+01
  0.190100024878E+01 -0.521746278989E+01
  0.190963818410E+01 -0.528057168067E+01
  0.191827611943E+01 -0.533843361787E+01
  0.192691405475E+01 -0.539120939115E+01
  0.193555199008E+01 -0.543905979021E+01
  0.194418992540E+01 -0.548214560471E+01
  0.195282786072E+01 -0.552062762435E+01
  0.196146579605E+01 -0.555466663879E+01
  0.197010373137E+01 -0.558442343771E+01
  0.197874166669E+01 -0.561005881081E+01
  0.198737960202E+01 -0.563173354775E+01
  0.199601753734E+01 -0.564960616306E+01
  0.200465547267E+01 -0.566381140533E+01
  0.201329340799E+01 -0.567446987485E+01
  0.202193134331E+01 -0.568170198407E+01
  0.203056927864E+01 -0.568562814543E+01
  0.203920721396E+01 -0.568636877137E+01
  0.204784514928E+01 -0.568404427432E+01
  0.205648308461E+01 -0.567877506675E+01
  0.206512101993E+01 -0.567068156107E+01
  0.207375895526E+01 -0.565988416973E+01
  0.208239689058E+01 -0.564650330517E+01
  0.209103482590E+01 -0.563065936923E+01
  0.209967276123E+01 -0.561246414292E+01
  0.210831069655E+01 -0.559200522809E+01
  0.211694863187E+01 -0.556936601927E+01
  0.212558656720E+01 -0.554462991099E+01
  0.213422450252E+01 -0.551788029776E+01
  0.214286243785E+01 -0.548920057413E+01
  0.215150037317E+01 -0.545867413462E+01
  0.216013830849E+01 -0.542638437375E+01
  0.216877624382E+01 -0.539241468605E+01
  0.217741417914E+01 -0.535684846604E+01
  0.218605211447E+01 -0.531976910826E+01
  0.219469004979E+01 -0.528126033824E+01
  0.220332798511E+01 -0.524141215363E+01
  0.221196592044E+01 -0.520032015899E+01
  0.222060385576E+01 -0.515808015627E+01
  0.222924179108E+01 -0.511478794745E+01
  0.223787972641E+01 -0.507053933450E+01
  0.224651766173E+01 -0.502543011936E+01
  0.225515559706E+01 -0.497955610402E+01
  0.226379353238E+01 -0.493301309043E+01
  0.227243146770E+01 -0.488589688057E+01
  0.228106940303E+01 -0.483830327639E+01
  0.228970733835E+01 -0.479032807987E+01
  0.229834527367E+01 -0.474206132138E+01
  0.230698320900E+01 -0.469356747310E+01
  0.231562114432E+01 -0.464490393500E+01
  0.232425907965E+01 -0.459612810675E+01
  0.233289701497E+01 -0.454729738804E+01
  0.234153495029E+01 -0.449846917856E+01
  0.235017288562E+01 -0.444970087801E+01
  0.235881082094E+01 -0.440104988608E+01
  0.236744875626E+01 -0.435257360244E+01
  0.237608669159E+01 -0.430432942680E+01
  0.238472462691E+01 -0.425637475884E+01
  0.239336256224E+01 -0.420876678793E+01
  0.240200049756E+01 -0.416155398412E+01
  0.241063843288E+01 -0.411477316636E+01
  0.241927636821E+01 -0.406846034139E+01
  0.242791430353E+01 -0.402265151596E+01
  0.243655223886E+01 -0.397738269682E+01
  0.244519017418E+01 -0.393268989073E+01
  0.245382810950E+01 -0.388860910444E+01
  0.246246604483E+01 -0.384517634470E+01
  0.247110398015E+01 -0.380242761826E+01
  0.247974191547E+01 -0.376039893187E+01
  0.248837985080E+01 -0.371912629228E+01
