002.000000000	000.373476720	000.373476720	000.000000000
003.000000000	000.466167025	000.466167025	000.000000000
004.000000000	000.500636663	000.500636663	000.000000000
005.000000000	000.514355450	000.514355450	000.000000000
006.000000000	000.518046133	000.518046133	000.000000000
007.000000000	000.516242514	000.516242514	000.000000000
008.000000000	000.511238955	000.511238955	000.000000000
009.000000000	000.504323537	000.504323537	000.000000000
010.000000000	000.496269008	000.496269008	000.000000000
011.000000000	000.487560092	000.487560092	000.000317535
012.000000000	000.478510200	000.478510200	000.000430529
013.000000000	000.469326055	000.469326055	000.000505424
014.000000000	000.460145565	000.460145565	000.000560071
015.000000000	000.451061038	000.451061038	000.000601719
016.000000000	000.442133925	000.442133925	000.000634229
017.000000000	000.433404457	000.433404457	000.000659957
018.000000000	000.424898093	000.424898093	000.000680472
019.000000000	000.416629926	000.416629926	000.000696876
020.000000000	000.408607733	000.408607733	000.000709977
021.000000000	000.400834126	000.400834126	000.000720383
022.000000000	000.393308080	000.393308080	000.000728567
023.000000000	000.386026028	000.386026028	000.000734901
024.000000000	000.378982652	000.378982652	000.000739682
025.000000000	000.372171460	000.372171460	000.000743153
026.000000000	000.365585206	000.365585206	000.000745510
027.000000000	000.359216194	000.359216194	000.000746920
028.000000000	000.353056502	000.353056502	000.000747517
029.000000000	000.347098141	000.347098141	000.000747419
030.000000000	000.341333178	000.341333178	000.000746721
031.000000000	000.335753811	000.335753811	000.000745508
032.000000000	000.330352433	000.330352433	000.000743850
033.000000000	000.325121669	000.325121669	000.000741807
034.000000000	000.320054401	000.320054401	000.000739433
035.000000000	000.315143783	000.315143783	000.000736773
036.000000000	000.310383252	000.310383252	000.000733866
037.000000000	000.305766525	000.305766525	000.000730747
038.000000000	000.301287598	000.301287598	000.000727446
039.000000000	000.296940744	000.296940744	000.000723988
040.000000000	000.292720502	000.292720502	000.000720397
041.000000000	000.288621667	000.288621667	000.000716693
042.000000000	000.284639287	000.284639287	000.000712895
043.000000000	000.280768646	000.280768646	000.000709016
044.000000000	000.277005255	000.277005255	000.000705072
045.000000000	000.273344844	000.273344844	000.000701075
046.000000000	000.269783349	000.269783349	000.000697035
047.000000000	000.266316903	000.266316903	000.000692962
048.000000000	000.262941825	000.262941825	000.000688865
049.000000000	000.259654611	000.259654611	000.000684750
050.000000000	000.256451925	000.256451925	000.000680625
051.000000000	000.253330590	000.253330590	000.000676496
052.000000000	000.250287579	000.250287579	000.000672367
053.000000000	000.247320007	000.247320007	000.000668243
054.000000000	000.244425126	000.244425126	000.000664129
055.000000000	000.241600311	000.241600311	000.000660028
056.000000000	000.238843063	000.238843063	000.000655943
057.000000000	000.236150995	000.236150995	000.000651876
058.000000000	000.233521826	000.233521826	000.000647832
059.000000000	000.230953381	000.230953381	000.000643811
060.000000000	000.228443581	000.228443581	000.000639816
061.000000000	000.225990437	000.225990437	000.000635847
062.000000000	000.223592050	000.223592050	000.000631908
063.000000000	000.221246602	000.221246602	000.000627999
