  0.352800004184E-01 -0.138331031799E+01  0.530099987984E+00
  0.360150001943E-01 -0.137638425827E+01  0.531668424606E+00
  0.367499999702E-01 -0.136945235729E+01  0.533174753189E+00
  0.374849997461E-01 -0.136251461506E+01  0.534620046616E+00
  0.382199995220E-01 -0.135557115078E+01  0.536005020142E+00
  0.389549992979E-01 -0.134862244129E+01  0.537330687046E+00
  0.396899990737E-01 -0.134166848660E+01  0.538597822189E+00
  0.404249988496E-01 -0.133471000195E+01  0.539807319641E+00
  0.411599986255E-01 -0.132774686813E+01  0.540959954262E+00
  0.418950021267E-01 -0.132077944279E+01  0.542056560516E+00
  0.426300019026E-01 -0.131380796432E+01  0.543097913265E+00
  0.433650016785E-01 -0.130683231354E+01  0.544084846973E+00
  0.441000014544E-01 -0.129985308647E+01  0.545018076897E+00
  0.448350012302E-01 -0.129287052155E+01  0.545898377895E+00
  0.455700010061E-01 -0.128588461876E+01  0.546726524830E+00
  0.463050007820E-01 -0.127889597416E+01  0.547503173351E+00
  0.470400005579E-01 -0.127190458775E+01  0.548229157925E+00
  0.477750003338E-01 -0.126491045952E+01  0.548905074596E+00
  0.485100001097E-01 -0.125791394711E+01  0.549531638622E+00
  0.492449998856E-01 -0.125091540813E+01  0.550109624863E+00
  0.499799996614E-01 -0.124391508102E+01  0.550639510155E+00
  0.507149994373E-01 -0.123691308498E+01  0.551122128963E+00
  0.514499992132E-01 -0.122990930080E+01  0.551558017731E+00
  0.521849989891E-01 -0.122290468216E+01  0.551948010921E+00
  0.529199987650E-01 -0.121589899063E+01  0.552292466164E+00
  0.536549985409E-01 -0.120889234543E+01  0.552592217922E+00
  0.543900020421E-01 -0.120188510418E+01  0.552847623825E+00
  0.551250018179E-01 -0.119487774372E+01  0.553059577942E+00
  0.558600015938E-01 -0.118787014484E+01  0.553228437901E+00
  0.565950013697E-01 -0.118086266518E+01  0.553354978561E+00
  0.573300011456E-01 -0.117385518551E+01  0.553439557552E+00
  0.580650009215E-01 -0.116684842110E+01  0.553482890129E+00
  0.588000006974E-01 -0.115984237194E+01  0.553485453129E+00
  0.595350004733E-01 -0.115283727646E+01  0.553447842598E+00
  0.602700002491E-01 -0.114583337307E+01  0.553370535374E+00
  0.610050000250E-01 -0.113883066177E+01  0.553254127502E+00
  0.617399998009E-01 -0.113182961941E+01  0.553099036217E+00
  0.624749995768E-01 -0.112483048439E+01  0.552905857563E+00
  0.632100030780E-01 -0.111783313751E+01  0.552675068378E+00
  0.639450028539E-01 -0.111083829403E+01  0.552407205105E+00
  0.646800026298E-01 -0.110384571552E+01  0.552102684975E+00
  0.654150024056E-01 -0.109685575962E+01  0.551762044430E+00
  0.661500021815E-01 -0.108986866474E+01  0.551385641098E+00
  0.668850019574E-01 -0.108288466930E+01  0.550974130630E+00
  0.676200017333E-01 -0.107590425014E+01  0.550527811050E+00
  0.683550015092E-01 -0.106892693043E+01  0.550047278404E+00
  0.690900012851E-01 -0.106195390224E+01  0.549532890320E+00
  0.698250010610E-01 -0.105498433113E+01  0.548985064030E+00
  0.705600008368E-01 -0.104801928997E+01  0.548404335976E+00
  0.712950006127E-01 -0.104105830193E+01  0.547791063786E+00
  0.720300003886E-01 -0.103410208225E+01  0.547145724297E+00
  0.727650001645E-01 -0.102715086937E+01  0.546468675137E+00
  0.734999999404E-01 -0.102020454407E+01  0.545760333538E+00
  0.742349997163E-01 -0.101326358318E+01  0.545021176338E+00
  0.749699994922E-01 -0.100632798672E+01  0.544251680374E+00
  0.757049992681E-01 -0.999398231506E+00  0.543452024460E+00
  0.764399990439E-01 -0.992474496365E+00  0.542622745037E+00
  0.771749988198E-01 -0.985556721687E+00  0.541764199734E+00
  0.779099985957E-01 -0.978645205498E+00  0.540876686573E+00
  0.786449983716E-01 -0.971740543842E+00  0.539960801601E+00
  0.793799981475E-01 -0.964842498302E+00  0.539016783237E+00
  0.801149979234E-01 -0.957951545715E+00  0.538044989109E+00
  0.808499976993E-01 -0.951067686081E+00  0.537045896053E+00
  0.815849974751E-01 -0.944191515446E+00  0.536019742489E+00
  0.823199972510E-01 -0.937322914600E+00  0.534966886044E+00
  0.830550044775E-01 -0.930462181568E+00  0.533887743950E+00
  0.837900042534E-01 -0.923609495163E+00  0.532782733440E+00
  0.845250040293E-01 -0.916765213013E+00  0.531652152538E+00
  0.852600038052E-01 -0.909929573536E+00  0.530496358871E+00
  0.859950035810E-01 -0.903102576733E+00  0.529315531254E+00
  0.867300033569E-01 -0.896284580231E+00  0.528110086918E+00
  0.874650031328E-01 -0.889475643635E+00  0.526880621910E+00
  0.882000029087E-01 -0.882676243782E+00  0.525627136230E+00
  0.889350026846E-01 -0.875886440277E+00  0.524350285530E+00
  0.896700024605E-01 -0.869106471539E+00  0.523050010204E+00
  0.904050022364E-01 -0.862336516380E+00  0.521726846695E+00
  0.911400020123E-01 -0.855576932430E+00  0.520381152630E+00
  0.918750017881E-01 -0.848827719688E+00  0.519013166428E+00
  0.926100015640E-01 -0.842089176178E+00  0.517623245716E+00
  0.933450013399E-01 -0.835361599922E+00  0.516211628914E+00
  0.940800011158E-01 -0.828645050526E+00  0.514778673649E+00
  0.948150008917E-01 -0.821939885616E+00  0.513324737549E+00
  0.955500006676E-01 -0.815246224403E+00  0.511850059032E+00
  0.962850004435E-01 -0.808564245701E+00  0.510354995728E+00
  0.970200002193E-01 -0.801894366741E+00  0.508839905262E+00
  0.977549999952E-01 -0.795236468315E+00  0.507304787636E+00
  0.984899997711E-01 -0.788591086864E+00  0.505750238895E+00
  0.992249995470E-01 -0.781958162785E+00  0.504176497459E+00
  0.999599993229E-01 -0.775337994099E+00  0.502583920956E+00
  0.100694999099E+00 -0.768730878830E+00  0.500972628593E+00
  0.101429998875E+00 -0.762136876583E+00  0.499342858791E+00
  0.102164998651E+00 -0.755556285381E+00  0.497695088387E+00
  0.102899998426E+00 -0.748989343643E+00  0.496029555798E+00
  0.103634998202E+00 -0.742435932159E+00  0.494346499443E+00
  0.104369997978E+00 -0.735896706581E+00  0.492646247149E+00
  0.105104997754E+00 -0.729371488094E+00  0.490929007530E+00
  0.105839997530E+00 -0.722860813141E+00  0.489195138216E+00
  0.106574997306E+00 -0.716364562511E+00  0.487444877625E+00
  0.107310004532E+00 -0.709883153439E+00  0.485678523779E+00
  0.108045004308E+00 -0.703416585922E+00  0.483896255493E+00
  0.108780004084E+00 -0.696965277195E+00  0.482098400593E+00
  0.109515003860E+00 -0.690529286861E+00  0.480285316706E+00
  0.110250003636E+00 -0.684108674526E+00  0.478457152843E+00
  0.110985003412E+00 -0.677703857422E+00  0.476614207029E+00
  0.111720003188E+00 -0.671314835548E+00  0.474756777287E+00
  0.112455002964E+00 -0.664942026138E+00  0.472885012627E+00
  0.113190002739E+00 -0.658585429192E+00  0.470999360085E+00
  0.113925002515E+00 -0.652245163918E+00  0.469099998474E+00
  0.114660002291E+00 -0.645921468735E+00  0.467187047005E+00
  0.115395002067E+00 -0.639614760876E+00  0.465260952711E+00
  0.116130001843E+00 -0.633324801922E+00  0.463321894407E+00
  0.116865001619E+00 -0.627052068710E+00  0.461370080709E+00
  0.117600001395E+00 -0.620796561241E+00  0.459405839443E+00
  0.118335001171E+00 -0.614558577538E+00  0.457429468632E+00
  0.119070000947E+00 -0.608338236809E+00  0.455441087484E+00
  0.119805000722E+00 -0.602135717869E+00  0.453441053629E+00
  0.120540000498E+00 -0.595951139927E+00  0.451429456472E+00
  0.121275000274E+00 -0.589784622192E+00  0.449406683445E+00
  0.122010000050E+00 -0.583636522293E+00  0.447372972965E+00
  0.122744999826E+00 -0.577506780624E+00  0.445328563452E+00
  0.123479999602E+00 -0.571395754814E+00  0.443273663521E+00
  0.124214999378E+00 -0.565303385258E+00  0.441208511591E+00
  0.124949999154E+00 -0.559229791164E+00  0.439133316278E+00
  0.125685006380E+00 -0.553175508976E+00  0.437048405409E+00
  0.126420006156E+00 -0.547140359879E+00  0.434953927994E+00
  0.127155005932E+00 -0.541124522686E+00  0.432850271463E+00
  0.127890005708E+00 -0.535128176212E+00  0.430737406015E+00
  0.128625005484E+00 -0.529151558876E+00  0.428615838289E+00
  0.129360005260E+00 -0.523194670677E+00  0.426485657692E+00
  0.130095005035E+00 -0.517257750034E+00  0.424347102642E+00
  0.130830004811E+00 -0.511340856552E+00  0.422200441360E+00
  0.131565004587E+00 -0.505444049835E+00  0.420045852661E+00
  0.132300004363E+00 -0.499567687511E+00  0.417883574963E+00
  0.133035004139E+00 -0.493711709976E+00  0.415713876486E+00
  0.133770003915E+00 -0.487876355648E+00  0.413536965847E+00
  0.134505003691E+00 -0.482061743736E+00  0.411353021860E+00
  0.135240003467E+00 -0.476267874241E+00  0.409162282944E+00
  0.135975003242E+00 -0.470495015383E+00  0.406965017319E+00
  0.136710003018E+00 -0.464743137360E+00  0.404761403799E+00
  0.137445002794E+00 -0.459012508392E+00  0.402551651001E+00
  0.138180002570E+00 -0.453303188086E+00  0.400336027145E+00
  0.138915002346E+00 -0.447615206242E+00  0.398114711046E+00
  0.139650002122E+00 -0.441948741674E+00  0.395887881517E+00
  0.140385001898E+00 -0.436303883791E+00  0.393655747175E+00
  0.141120001674E+00 -0.430680811405E+00  0.391418635845E+00
  0.141855001450E+00 -0.425079554319E+00  0.389176666737E+00
  0.142590001225E+00 -0.419500172138E+00  0.386930048466E+00
  0.143325001001E+00 -0.413942903280E+00  0.384678959846E+00
  0.144060000777E+00 -0.408407688141E+00  0.382423609495E+00
  0.144795000553E+00 -0.402894675732E+00  0.380164325237E+00
  0.145530000329E+00 -0.397404015064E+00  0.377901196480E+00
  0.146265000105E+00 -0.391935676336E+00  0.375634461641E+00
  0.146999999881E+00 -0.386489868164E+00  0.373364210129E+00
  0.147734999657E+00 -0.381066590548E+00  0.371090859175E+00
  0.148469999433E+00 -0.375665992498E+00  0.368814378977E+00
  0.149204999208E+00 -0.370288103819E+00  0.366535097361E+00
  0.149939998984E+00 -0.364933013916E+00  0.364253163338E+00
  0.150674998760E+00 -0.359600692987E+00  0.361968725920E+00
  0.151409998536E+00 -0.354291468859E+00  0.359682142735E+00
  0.152144998312E+00 -0.349005192518E+00  0.357393413782E+00
  0.152879998088E+00 -0.343741983175E+00  0.355102807283E+00
  0.153614997864E+00 -0.338501930237E+00  0.352810472250E+00
  0.154349997640E+00 -0.333285093307E+00  0.350516647100E+00
  0.155084997416E+00 -0.328091561794E+00  0.348221451044E+00
  0.155819997191E+00 -0.322921305895E+00  0.345925152302E+00
  0.156554996967E+00 -0.317774474621E+00  0.343627810478E+00
  0.157289996743E+00 -0.312651097775E+00  0.341329693794E+00
  0.158024996519E+00 -0.307551234961E+00  0.339030951262E+00
  0.158759996295E+00 -0.302474826574E+00  0.336731761694E+00
  0.159494996071E+00 -0.297422081232E+00  0.334432214499E+00
  0.160229995847E+00 -0.292392969131E+00  0.332132667303E+00
  0.160964995623E+00 -0.287387490273E+00  0.329833090305E+00
  0.161699995399E+00 -0.282405793667E+00  0.327533781528E+00
  0.162434995174E+00 -0.277447849512E+00  0.325234800577E+00
  0.163169994950E+00 -0.272513717413E+00  0.322936385870E+00
  0.163904994726E+00 -0.267603456974E+00  0.320638686419E+00
  0.164639994502E+00 -0.262716948986E+00  0.318341881037E+00
  0.165375009179E+00 -0.257854461670E+00  0.316046029329E+00
  0.166110008955E+00 -0.253015846014E+00  0.313751399517E+00
  0.166845008731E+00 -0.248201191425E+00  0.311458110809E+00
  0.167580008507E+00 -0.243410572410E+00  0.309166252613E+00
  0.168315008283E+00 -0.238643914461E+00  0.306876063347E+00
  0.169050008059E+00 -0.233901336789E+00  0.304587662220E+00
  0.169785007834E+00 -0.229182749987E+00  0.302301228046E+00
  0.170520007610E+00 -0.224488317966E+00  0.300016790628E+00
  0.171255007386E+00 -0.219817921519E+00  0.297734588385E+00
  0.171990007162E+00 -0.215171620250E+00  0.295454740524E+00
  0.172725006938E+00 -0.210549458861E+00  0.293177425861E+00
  0.173460006714E+00 -0.205951407552E+00  0.290902704000E+00
  0.174195006490E+00 -0.201377481222E+00  0.288630753756E+00
  0.174930006266E+00 -0.196827754378E+00  0.286361664534E+00
  0.175665006042E+00 -0.192302107811E+00  0.284095615149E+00
  0.176400005817E+00 -0.187800660729E+00  0.281832724810E+00
  0.177135005593E+00 -0.183323353529E+00  0.279573172331E+00
  0.177870005369E+00 -0.178870186210E+00  0.277317017317E+00
  0.178605005145E+00 -0.174441218376E+00  0.275064349174E+00
  0.179340004921E+00 -0.170036360621E+00  0.272815376520E+00
  0.180075004697E+00 -0.165655687451E+00  0.270570158958E+00
  0.180810004473E+00 -0.161299139261E+00  0.268328815699E+00
  0.181545004249E+00 -0.156966745853E+00  0.266091525555E+00
  0.182280004025E+00 -0.152658477426E+00  0.263858318329E+00
  0.183015003800E+00 -0.148374319077E+00  0.261629372835E+00
  0.183750003576E+00 -0.144114300609E+00  0.259404808283E+00
  0.184485003352E+00 -0.139878347516E+00  0.257184624672E+00
  0.185220003128E+00 -0.135666489601E+00  0.254969000816E+00
  0.185955002904E+00 -0.131478711963E+00  0.252758085728E+00
  0.186690002680E+00 -0.127314984798E+00  0.250551939011E+00
  0.187425002456E+00 -0.123175308108E+00  0.248350650072E+00
  0.188160002232E+00 -0.119059614837E+00  0.246154293418E+00
  0.188895002007E+00 -0.114967942238E+00  0.243963047862E+00
  0.189630001783E+00 -0.110900245607E+00  0.241776943207E+00
  0.190365001559E+00 -0.106856495142E+00  0.239596068859E+00
  0.191100001335E+00 -0.102836675942E+00  0.237420573831E+00
  0.191835001111E+00 -0.988407731056E-01  0.235250458121E+00
  0.192570000887E+00 -0.948687344790E-01  0.233085900545E+00
  0.193305000663E+00 -0.909205600619E-01  0.230926901102E+00
  0.194040000439E+00 -0.869962126017E-01  0.228773653507E+00
  0.194775000215E+00 -0.830956473947E-01  0.226626127958E+00
  0.195509999990E+00 -0.792188644409E-01  0.224484473467E+00
  0.196244999766E+00 -0.753658264875E-01  0.222348779440E+00
  0.196979999542E+00 -0.715364739299E-01  0.220219030976E+00
  0.197714999318E+00 -0.677308067679E-01  0.218095391989E+00
  0.198449999094E+00 -0.639487579465E-01  0.215977877378E+00
  0.199184998870E+00 -0.601903311908E-01  0.213866606355E+00
  0.199919998646E+00 -0.564554631710E-01  0.211761638522E+00
  0.200654998422E+00 -0.527441352606E-01  0.209663018584E+00
  0.201389998198E+00 -0.490562990308E-01  0.207570835948E+00
  0.202124997973E+00 -0.453919209540E-01  0.205485150218E+00
  0.202859997749E+00 -0.417509637773E-01  0.203405991197E+00
  0.203594997525E+00 -0.381333902478E-01  0.201333448291E+00
  0.204329997301E+00 -0.345391556621E-01  0.199267596006E+00
  0.205064997077E+00 -0.309682227671E-01  0.197208479047E+00
  0.205799996853E+00 -0.274205487221E-01  0.195156112313E+00
  0.206534996629E+00 -0.238960925490E-01  0.193110615015E+00
  0.207269996405E+00 -0.203948114067E-01  0.191072002053E+00
  0.208004996181E+00 -0.169166661799E-01  0.189040318131E+00
  0.208739995956E+00 -0.134616084397E-01  0.187015622854E+00
  0.209474995732E+00 -0.100295990705E-01  0.184997975826E+00
  0.210209995508E+00 -0.662058684975E-02  0.182987421751E+00
  0.210944995284E+00 -0.323453149758E-02  0.180983990431E+00
  0.211679995060E+00  0.128611529362E-03  0.178987726569E+00
  0.212414994836E+00  0.346888951026E-02  0.176998659968E+00
  0.213150009513E+00  0.678635109216E-02  0.175016865134E+00
  0.213885009289E+00  0.100810378790E-01  0.173042371869E+00
  0.214620009065E+00  0.133530013263E-01  0.171075195074E+00
  0.215355008841E+00  0.166022889316E-01  0.169115349650E+00
  0.216090008616E+00  0.198289453983E-01  0.167162939906E+00
  0.216825008392E+00  0.230330228806E-01  0.165217936039E+00
  0.217560008168E+00  0.262145679444E-01  0.163280397654E+00
  0.218295007944E+00  0.293736271560E-01  0.161350324750E+00
  0.219030007720E+00  0.325102508068E-01  0.159427806735E+00
  0.219765007496E+00  0.356244966388E-01  0.157512828708E+00
  0.220500007272E+00  0.387163981795E-01  0.155605390668E+00
  0.221235007048E+00  0.417860224843E-01  0.153705537319E+00
  0.221970006824E+00  0.448334030807E-01  0.151813313365E+00
  0.222705006599E+00  0.478586032987E-01  0.149928718805E+00
  0.223440006375E+00  0.508616603911E-01  0.148051798344E+00
  0.224175006151E+00  0.538426414132E-01  0.146182522178E+00
  0.224910005927E+00  0.568015836179E-01  0.144320964813E+00
  0.225645005703E+00  0.597385466099E-01  0.142467081547E+00
  0.226380005479E+00  0.626535788178E-01  0.140620946884E+00
  0.227115005255E+00  0.655467212200E-01  0.138782531023E+00
  0.227850005031E+00  0.684180334210E-01  0.136951863766E+00
  0.228585004807E+00  0.712675750256E-01  0.135128960013E+00
  0.229320004582E+00  0.740953907371E-01  0.133313849568E+00
  0.230055004358E+00  0.769015327096E-01  0.131506502628E+00
  0.230790004134E+00  0.796860456467E-01  0.129706919193E+00
  0.231525003910E+00  0.824489891529E-01  0.127915143967E+00
  0.232260003686E+00  0.851904004812E-01  0.126131176949E+00
  0.232995003462E+00  0.879103466868E-01  0.124355010688E+00
  0.233730003238E+00  0.906088650227E-01  0.122586645186E+00
  0.234465003014E+00  0.932860448956E-01  0.120826087892E+00
  0.235200002789E+00  0.959418863058E-01  0.119073346257E+00
  0.235935002565E+00  0.985764637589E-01  0.117328420281E+00
  0.236670002341E+00  0.101189821959E+00  0.115591302514E+00
  0.237405002117E+00  0.103782035410E+00  0.113861978054E+00
  0.238140001893E+00  0.106353126466E+00  0.112140499055E+00
  0.238875001669E+00  0.108903169632E+00  0.110426813364E+00
  0.239610001445E+00  0.111432194710E+00  0.108720920980E+00
  0.240345001221E+00  0.113940268755E+00  0.107022821903E+00
  0.241080000997E+00  0.116427414119E+00  0.105332538486E+00
  0.241815000772E+00  0.118893720210E+00  0.103650018573E+00
  0.242550000548E+00  0.121339209378E+00  0.101975291967E+00
  0.243285000324E+00  0.123763941228E+00  0.100308321416E+00
  0.244020000100E+00  0.126167982817E+00  0.986491292715E-01
  0.244754999876E+00  0.128551363945E+00  0.969976708293E-01
  0.245489999652E+00  0.130914121866E+00  0.953539535403E-01
  0.246224999428E+00  0.133256331086E+00  0.937179848552E-01
  0.246959999204E+00  0.135578036308E+00  0.920897126198E-01
  0.247694998980E+00  0.137879282236E+00  0.904691591859E-01
  0.248429998755E+00  0.140160113573E+00  0.888563096523E-01
  0.249164998531E+00  0.142420604825E+00  0.872511267662E-01
  0.249899998307E+00  0.144660770893E+00  0.856536179781E-01
  0.250634998083E+00  0.146880671382E+00  0.840637534857E-01
  0.251370012760E+00  0.149080350995E+00  0.824815183878E-01
  0.252105027437E+00  0.151259899139E+00  0.809069126844E-01
  0.252840012312E+00  0.153419286013E+00  0.793398991227E-01
  0.253575026989E+00  0.155558630824E+00  0.777804777026E-01
  0.254310011864E+00  0.157677933574E+00  0.762286186218E-01
  0.255045026541E+00  0.159777268767E+00  0.746843218803E-01
  0.255780011415E+00  0.161856666207E+00  0.731475427747E-01
  0.256515026093E+00  0.163916185498E+00  0.716182738543E-01
  0.257250010967E+00  0.165955886245E+00  0.700965225697E-01
  0.257985025644E+00  0.167975768447E+00  0.685822144151E-01
  0.258720010519E+00  0.169975936413E+00  0.670753642917E-01
  0.259455025196E+00  0.171956375241E+00  0.655759572983E-01
  0.260190010071E+00  0.173917174339E+00  0.640839487314E-01
  0.260925024748E+00  0.175858378410E+00  0.625993385911E-01
  0.261660009623E+00  0.177780017257E+00  0.611220858991E-01
  0.262395024300E+00  0.179682120681E+00  0.596521832049E-01
  0.263130009174E+00  0.181564763188E+00  0.581896044314E-01
  0.263865023851E+00  0.183427989483E+00  0.567343160510E-01
  0.264600008726E+00  0.185271814466E+00  0.552863180637E-01
  0.265335023403E+00  0.187096297741E+00  0.538455694914E-01
  0.266070008278E+00  0.188901484013E+00  0.524120442569E-01
  0.266805022955E+00  0.190687432885E+00  0.509857274592E-01
  0.267540007830E+00  0.192454144359E+00  0.495665967464E-01
  0.268275022507E+00  0.194201722741E+00  0.481546260417E-01
  0.269010007381E+00  0.195930138230E+00  0.467497855425E-01
  0.269745022058E+00  0.197639480233E+00  0.453520566225E-01
  0.270480006933E+00  0.199329793453E+00  0.439614094794E-01
  0.271215021610E+00  0.201001092792E+00  0.425778254867E-01
  0.271950006485E+00  0.202653422952E+00  0.412012785673E-01
  0.272685021162E+00  0.204286873341E+00  0.398317389190E-01
  0.273420006037E+00  0.205901414156E+00  0.384691841900E-01
  0.274155020714E+00  0.207497149706E+00  0.371135957539E-01
  0.274890005589E+00  0.209074050188E+00  0.357649326324E-01
  0.275625020266E+00  0.210632219911E+00  0.344231873751E-01
  0.276360005140E+00  0.212171688676E+00  0.330883227289E-01
  0.277095019817E+00  0.213692456484E+00  0.317603237927E-01
  0.277830004692E+00  0.215194597840E+00  0.304391533136E-01
  0.278565019369E+00  0.216678127646E+00  0.291247945279E-01
  0.279300004244E+00  0.218143120408E+00  0.278172194958E-01
  0.280035018921E+00  0.219589605927E+00  0.265164077282E-01
  0.280770003796E+00  0.221017569304E+00  0.252223219723E-01
  0.281505018473E+00  0.222427129745E+00  0.239349529147E-01
  0.282240003347E+00  0.223818287253E+00  0.226542651653E-01
  0.282975018024E+00  0.225191041827E+00  0.213802363724E-01
  0.283710032701E+00  0.226545512676E+00  0.201128441840E-01
  0.284445017576E+00  0.227881669998E+00  0.188520625234E-01
  0.285180032253E+00  0.229199588299E+00  0.175978634506E-01
  0.285915017128E+00  0.230499297380E+00  0.163502264768E-01
  0.286650031805E+00  0.231780797243E+00  0.151091292500E-01
  0.287385016680E+00  0.233044177294E+00  0.138745438308E-01
  0.288120031357E+00  0.234289452434E+00  0.126464497298E-01
  0.288855016232E+00  0.235516652465E+00  0.114248218015E-01
  0.289590030909E+00  0.236725836992E+00  0.102096358314E-01
  0.290325015783E+00  0.237917006016E+00  0.900086853653E-02
  0.291060030460E+00  0.239090248942E+00  0.779849709943E-02
  0.291795015335E+00  0.240245565772E+00  0.660250196233E-02
  0.292530030012E+00  0.241383001208E+00  0.541285844520E-02
  0.293265014887E+00  0.242502540350E+00  0.422954466194E-02
  0.294000029564E+00  0.243604302406E+00  0.305253802799E-02
  0.294735014439E+00  0.244688302279E+00  0.188181677368E-02
  0.295470029116E+00  0.245754495263E+00  0.717359187547E-03
  0.296205013990E+00  0.246803060174E+00 -0.440850126324E-03
  0.296940028667E+00  0.247833907604E+00 -0.159284134861E-02
  0.297675013542E+00  0.248847112060E+00 -0.273863086477E-02
  0.298410028219E+00  0.249842733145E+00 -0.387823395431E-02
  0.299145013094E+00  0.250820785761E+00 -0.501167587936E-02
  0.299880027771E+00  0.251781284809E+00 -0.613897573203E-02
  0.300615012646E+00  0.252724349499E+00 -0.726014981046E-02
  0.301350027323E+00  0.253649890423E+00 -0.837521906942E-02
  0.302085012197E+00  0.254558026791E+00 -0.948420260102E-02
  0.302820026875E+00  0.255448758602E+00 -0.105871129781E-01
  0.303555011749E+00  0.256322115660E+00 -0.116839772090E-01
  0.304290026426E+00  0.257178187370E+00 -0.127748027444E-01
  0.305025011301E+00  0.258017003536E+00 -0.138596128672E-01
  0.305760025978E+00  0.258838504553E+00 -0.149384243414E-01
  0.306495010853E+00  0.259642809629E+00 -0.160112436861E-01
  0.307230025530E+00  0.260429948568E+00 -0.170780997723E-01
  0.307965010405E+00  0.261199921370E+00 -0.181389935315E-01
  0.308700025082E+00  0.261952787638E+00 -0.191939529032E-01
  0.309435009956E+00  0.262688547373E+00 -0.202429834753E-01
  0.310170024633E+00  0.263407349586E+00 -0.212861094624E-01
  0.310905009508E+00  0.264109075069E+00 -0.223233271390E-01
  0.311640024185E+00  0.264793872833E+00 -0.233546644449E-01
  0.312375009060E+00  0.265461713076E+00 -0.243801269680E-01
  0.313110023737E+00  0.266112625599E+00 -0.253997333348E-01
  0.313845008612E+00  0.266746759415E+00 -0.264134835452E-01
  0.314580023289E+00  0.267364025116E+00 -0.274214036763E-01
  0.315315008163E+00  0.267964452505E+00 -0.284234918654E-01
  0.316050022840E+00  0.268548190594E+00 -0.294197648764E-01
  0.316785007715E+00  0.269115149975E+00 -0.304102264345E-01
  0.317520022392E+00  0.269665479660E+00 -0.313948914409E-01
  0.318255007267E+00  0.270199149847E+00 -0.323737673461E-01
  0.318990021944E+00  0.270716160536E+00 -0.333468616009E-01
  0.319725006819E+00  0.271216660738E+00 -0.343141853809E-01
  0.320460021496E+00  0.271700620651E+00 -0.352757349610E-01
  0.321195006371E+00  0.272168099880E+00 -0.362315289676E-01
  0.321930021048E+00  0.272619038820E+00 -0.371815785766E-01
  0.322665005922E+00  0.273053616285E+00 -0.381258726120E-01
  0.323400020599E+00  0.273471862078E+00 -0.390644259751E-01
  0.324135005474E+00  0.273873686790E+00 -0.399972423911E-01
