   1.5000000000000000                0           1   4.0157185012100003E-003
   1.5999999973509047                0           1   2.5966417467699999E-002
   1.6999999947018094                0           1  0.10526090416800001     
   1.7999999920527139                0           1  0.32354260746100000     
   1.8999999894036188                0           1  0.72110347463600000     
   1.9999999867545233                0           1   1.2051251281699999     
   2.0999999841054278                0           1   1.5550371167999999     
   2.1999999814563327                0           1   1.5895211348600000     
   2.2999999788072376                0           1   1.3165198405600000     
   2.3999999761581421                0           1  0.92252990361900000     
   2.4999999735090466                0           1  0.53591126445899995     
   2.5999999708599515                0           1  0.26596042104099998     
   2.6999999682108560                0           1  0.11438169757600000     
   2.7999999655617609                0           1   4.3180357072900001E-002
   2.8999999629126654                0           1   1.4475429247200000E-002
   2.9999999602635699                0           1   4.3543685901099999E-003
   3.0999999576144748                0           1   1.2690175536300000E-003
   3.1999999549653797                0           1   3.1730731714200002E-004
   3.2999999523162842                0           1   7.3031488315900003E-005
   1.5000000000000000                1           1  -1.2649433224100001E-002
   1.5999999973509047                1           1  -7.3129169348500001E-002
   1.6999999947018094                1           1 -0.25929374457499998     
   1.7999999920527139                1           1 -0.66340364899500004     
   1.8999999894036188                1           1  -1.1473682178000000     
   1.9999999867545233                1           1  -1.3027580366600000     
   2.0999999841054278                1           1 -0.80126831820300004     
   2.1999999814563327                1           1  0.17703526798600000     
   2.2999999788072376                1           1   1.0594212059899999     
   2.3999999761581421                1           1   1.4123131747600000     
   2.4999999735090466                1           1   1.2717470574300000     
   2.5999999708599515                1           1  0.87829945216399996     
   2.6999999682108560                1           1  0.49494875556000001     
   2.7999999655617609                1           1  0.23561701896900000     
   2.8999999629126654                1           1   9.6994324533699994E-002
   2.9999999602635699                1           1   3.5140915420299998E-002
   3.0999999576144748                1           1   1.2054087769000001E-002
   3.1999999549653797                1           1   3.5377018608500001E-003
   3.2999999523162842                1           1   9.4679873246700003E-004
   1.5000000000000000                2           1   2.8642438803900001E-002
   1.5999999973509047                2           1  0.14786008226299999     
   1.6999999947018094                2           1  0.45591775470200002     
   1.7999999920527139                2           1  0.95232505856000005     
   1.8999999894036188                2           1   1.1978903972799999     
   1.9999999867545233                2           1  0.67475145878800002     
