   1.8000000000000000        1.0645811823485731                1           1           0           0           0
   1.9000000000000001        1.1055539172416049                1           1           0           0           0
   2.0000000000000000        1.1776411211597528                1           1           0           0           0
   2.1000000000000001       -1.1601222019535353                1           1           0           0           0
   2.2000000000000002        1.1930887586753491                1           1           0           0           0
   2.2999999999999998        1.2123500105121923                1           1           0           0           0
   2.3999999999999999        1.2127228315327410                1           1           0           0           0
   2.5000000000000000        1.2121407713186421                1           1           0           0           0
   2.6000000000000001        1.2090819603730407                1           1           0           0           0
   2.7000000000000002        1.2052564968565611                1           1           0           0           0
   2.7999999999999998       -1.2015544388568242                1           1           0           0           0
   2.8999999999999999       -1.1983630423168334                1           1           0           0           0
   3.0000000000000000        1.1952936022104677                1           1           0           0           0

   1.8000000000000000       -8.5566981724518183E-011           2           1           0           1          -1
   1.9000000000000001       -8.2985433003795153E-011           2           1           0           1          -1
   2.0000000000000000       -7.9123434587670452E-011           2           1           0           1          -1
   2.1000000000000001        7.4143464423573328E-011           2           1           0           1          -1
   2.2000000000000002       -4.2094642556644380E-011           2           1           0           1          -1
   2.2999999999999998       -2.9096053024813885E-011           2           1           0           1          -1
   2.3999999999999999       -2.7382729259978296E-011           2           1           0           1          -1
   2.5000000000000000       -2.4250114755861166E-011           2           1           0           1          -1
   2.6000000000000001       -1.6073559186966337E-011           2           1           0           1          -1
   2.7000000000000002       -1.2151791601444196E-011           2           1           0           1          -1
   2.7999999999999998        2.4679879139666497E-011           2           1           0           1          -1
   2.8999999999999999        2.3175322147184962E-011           2           1           0           1          -1
   3.0000000000000000       -2.7619335816586999E-011           2           1           0           1          -1

   1.8000000000000000        4.7131626620971596E-002           3           1           0           1           0
   1.9000000000000001        4.2458483510644518E-002           3           1           0           1           0
   2.0000000000000000        5.3531125829700314E-002           3           1           0           1           0
   2.1000000000000001        3.5500965007725795E-002           3           1           0           1           0
   2.2000000000000002       -6.3543911669460884E-002           3           1           0           1           0
   2.2999999999999998       -8.1292991305177767E-002           3           1           0           1           0
   2.3999999999999999       -9.7805987962178875E-002           3           1           0           1           0
   2.5000000000000000      -0.10354011599473417                3           1           0           1           0
   2.6000000000000001      -0.10474652093207021                3           1           0           1           0
   2.7000000000000002      -0.10322294678283396                3           1           0           1           0
   2.7999999999999998        9.9872071471103052E-002           3           1           0           1           0
   2.8999999999999999        9.7201726311373401E-002           3           1           0           1           0
   3.0000000000000000       -9.3280151965184049E-002           3           1           0           1           0

   1.8000000000000000        0.0000000000000000                4           1           0           1           1
   1.9000000000000001        0.0000000000000000                4           1           0           1           1
   2.0000000000000000        0.0000000000000000                4           1           0           1           1
   2.1000000000000001        0.0000000000000000                4           1           0           1           1
   2.2000000000000002        0.0000000000000000                4           1           0           1           1
   2.2999999999999998        0.0000000000000000                4           1           0           1           1
   2.3999999999999999        0.0000000000000000                4           1           0           1           1
   2.5000000000000000        0.0000000000000000                4           1           0           1           1
   2.6000000000000001        0.0000000000000000                4           1           0           1           1
   2.7000000000000002        0.0000000000000000                4           1           0           1           1
   2.7999999999999998        0.0000000000000000                4           1           0           1           1
   2.8999999999999999        0.0000000000000000                4           1           0           1           1
   3.0000000000000000        0.0000000000000000                4           1           0           1           1

   1.8000000000000000       -1.5345414557406554                5           1           0           2          -2
   1.9000000000000001       -1.4750941351672524                5           1           0           2          -2
   2.0000000000000000       -1.5776387643419683                5           1           0           2          -2
   2.1000000000000001        1.4372522735407955                5           1           0           2          -2
   2.2000000000000002       -1.3610223011993285                5           1           0           2          -2
   2.2999999999999998       -1.2966699394035774                5           1           0           2          -2
   2.3999999999999999       -1.1818305026770690                5           1           0           2          -2
   2.5000000000000000       -1.0729516897494151                5           1           0           2          -2
   2.6000000000000001      -0.95429157684057742                5           1           0           2          -2
   2.7000000000000002      -0.83379192776844147                5           1           0           2          -2
   2.7999999999999998       0.73556088078448612                5           1           0           2          -2
   2.8999999999999999       0.62035869782714204                5           1           0           2          -2
   3.0000000000000000      -0.55953341704086590                5           1           0           2          -2

   1.8000000000000000       -7.8559274742608753E-014           6           1           0           2          -1
   1.9000000000000001       -6.8975692300533738E-013           6           1           0           2          -1
   2.0000000000000000       -2.3463645876088291E-012           6           1           0           2          -1
   2.1000000000000001        4.9294023982671674E-012           6           1           0           2          -1
   2.2000000000000002       -1.9542912434183606E-011           6           1           0           2          -1
   2.2999999999999998       -2.5851625783127481E-011           6           1           0           2          -1
   2.3999999999999999       -2.4080821567243685E-011           6           1           0           2          -1
   2.5000000000000000       -2.5353867559546391E-011           6           1           0           2          -1
   2.6000000000000001       -2.7106621854908513E-011           6           1           0           2          -1
   2.7000000000000002       -2.7803113194856201E-011           6           1           0           2          -1
   2.7999999999999998        2.4535988991591914E-011           6           1           0           2          -1
   2.8999999999999999        2.5998711261892933E-011           6           1           0           2          -1
   3.0000000000000000       -2.6273843101655737E-011           6           1           0           2          -1

   1.8000000000000000       0.75631348005135624                7           1           0           2           0
   1.9000000000000001       0.66666561845326888                7           1           0           2           0
   2.0000000000000000       0.54601696012511114                7           1           0           2           0
   2.1000000000000001      -0.51709248546467634                7           1           0           2           0
   2.2000000000000002       0.45986921596517899                7           1           0           2           0
   2.2999999999999998       0.43911886366862041                7           1           0           2           0
   2.3999999999999999       0.42938541629681526                7           1           0           2           0
   2.5000000000000000       0.43131803326028628                7           1           0           2           0
   2.6000000000000001       0.43537539070758846                7           1           0           2           0
   2.7000000000000002       0.43799761621007810                7           1           0           2           0
   2.7999999999999998      -0.43223557042595090                7           1           0           2           0
