          32  (1.28611340682576250E-002,-2.03379578711202214E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
          33               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (1.85293565607934471E-003,-2.53647352245980418E-003)
          34               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
          35   (1.28399595714367865E-002,1.58822195202957192E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
          36               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)   (6.72349244549378111E-002,4.88886554536328496E-002)
          37               (0.0000000000000000,0.0000000000000000)  (-1.18752644464758250E-002,3.71813676486856337E-003)               (0.0000000000000000,0.0000000000000000)
          38               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (1.44477662007348271E-002,-7.68475589827370825E-002)
          39               (0.0000000000000000,0.0000000000000000)  (-3.25420961240116460E-003,5.94743487497985824E-003)               (0.0000000000000000,0.0000000000000000)
          40               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (-1.84020224107166105E-002,7.18510210976695818E-002)
          41               (0.0000000000000000,0.0000000000000000)  (1.22213914004066001E-002,-6.48424023850222454E-004)               (0.0000000000000000,0.0000000000000000)
          42               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (-8.48026688719301369E-003,2.05407704197832532E-002)
          43               (0.0000000000000000,0.0000000000000000) (-5.21031030131005341E-003,-1.17330624807758868E-002)               (0.0000000000000000,0.0000000000000000)
          44               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (1.55542465845171542E-002,-2.04758696253799916E-002)
          45               (0.0000000000000000,0.0000000000000000)  (-2.40343568862694222E-002,4.39670553524740271E-003)               (0.0000000000000000,0.0000000000000000)
          46               (0.0000000000000000,0.0000000000000000)  (-1.18752644464758250E-002,3.71813676486856337E-003)               (0.0000000000000000,0.0000000000000000)
          47               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (1.44477662007348271E-002,-7.68475589827370825E-002)
          48               (0.0000000000000000,0.0000000000000000)  (-3.25420961240116460E-003,5.94743487497985824E-003)               (0.0000000000000000,0.0000000000000000)
          49               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (-1.84020224107166105E-002,7.18510210976695818E-002)
          50               (0.0000000000000000,0.0000000000000000)  (1.22213914004066001E-002,-6.48424023850222454E-004)               (0.0000000000000000,0.0000000000000000)
          51               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (-8.48026688719301369E-003,2.05407704197832532E-002)
          52               (0.0000000000000000,0.0000000000000000) (-5.21031030131005341E-003,-1.17330624807758868E-002)               (0.0000000000000000,0.0000000000000000)
          53               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (1.55542465845171542E-002,-2.04758696253799916E-002)
          54               (0.0000000000000000,0.0000000000000000)  (-2.40343568862694222E-002,4.39670553524740271E-003)               (0.0000000000000000,0.0000000000000000)
          55               (0.0000000000000000,0.0000000000000000)  (6.91222064934860631E-003,-1.82234198014794534E-003)               (0.0000000000000000,0.0000000000000000)
          56               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
          57               (0.0000000000000000,0.0000000000000000)  (3.23540258594569134E-003,-5.54590250441013965E-003)               (0.0000000000000000,0.0000000000000000)
          58  (-6.65668863813094307E-003,2.09706751417843007E-003)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
          59               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000) (-1.26547149163572063E-003,-1.69676954698677704E-004)
          60               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000) (-4.39555713387870968E-004,-7.89459267426369194E-004)
          61               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (5.09251148009301838E-003,-5.41421521401853163E-004)
          62  (-2.51510488916216511E-003,9.29695123174211456E-003)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
          63               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)   (7.48799290075452539E-002,2.20249413746257360E-002)
          64               (0.0000000000000000,0.0000000000000000)       (0.21035863026771487,-2.56312699499204565E-002)               (0.0000000000000000,0.0000000000000000)
          65               (0.0000000000000000,0.0000000000000000)      (-0.17057010702536127,-2.41562317056278793E-002)               (0.0000000000000000,0.0000000000000000)
          66               (0.0000000000000000,0.0000000000000000)   (6.16782773768676136E-003,3.92206309047142543E-002)               (0.0000000000000000,0.0000000000000000)
          67               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)             (0.10377203934422763,0.41254562465059175)
          68               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)            (-0.30961356236543103,0.23911412548561051)
          69               (0.0000000000000000,0.0000000000000000)   (6.16782773768676136E-003,3.92206309047142543E-002)               (0.0000000000000000,0.0000000000000000)
          70               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)             (0.10377203934422763,0.41254562465059175)
          71               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)           (-0.11215062373710415,-0.42139041879679551)
          72               (0.0000000000000000,0.0000000000000000)  (-6.51682944035933548E-002,4.53787118504568321E-002)               (0.0000000000000000,0.0000000000000000)
          73               (0.0000000000000000,0.0000000000000000)       (0.21035863026771487,-2.56312699499204565E-002)               (0.0000000000000000,0.0000000000000000)
          74               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)           (-0.11215062373710415,-0.42139041879679551)
          75               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)            (-0.30961356236543103,0.23911412548561051)
          76               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)            (0.30638018765944475,-0.24755492296758910)
          77               (0.0000000000000000,0.0000000000000000)  (-6.51682944035933548E-002,4.53787118504568321E-002)               (0.0000000000000000,0.0000000000000000)
          78               (0.0000000000000000,0.0000000000000000)      (-0.17057010702536127,-2.41562317056278793E-002)               (0.0000000000000000,0.0000000000000000)
          79               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)            (0.30638018765944475,-0.24755492296758910)
          80               (0.0000000000000000,0.0000000000000000)       (-0.28389556984549214,8.17019125053120021E-003)               (0.0000000000000000,0.0000000000000000)
          81               (0.0000000000000000,0.0000000000000000)       (-0.28389556984549214,8.17019125053120021E-003)               (0.0000000000000000,0.0000000000000000)
          82               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)           (-0.17556532381594264,-0.65034786970102043)
          83               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)            (-0.72099483704451306,0.37937757569310021)
          84               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)           (-0.17556532381594264,-0.65034786970102043)
          85               (0.0000000000000000,0.0000000000000000)       (-0.71171869609584593,9.06339042640118830E-002)               (0.0000000000000000,0.0000000000000000)
          86               (0.0000000000000000,0.0000000000000000)        (2.11586511095956109E-002,0.12722746492475073)               (0.0000000000000000,0.0000000000000000)
          87               (0.0000000000000000,0.0000000000000000)            (0.51320747171115577,-0.11565708258586721)               (0.0000000000000000,0.0000000000000000)
          88               (0.0000000000000000,0.0000000000000000)      (-0.39156421557571047,-2.83588419272823855E-002)               (0.0000000000000000,0.0000000000000000)
          89               (0.0000000000000000,0.0000000000000000)      (-0.39156421557571047,-2.83588419272823855E-002)               (0.0000000000000000,0.0000000000000000)
          90               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)            (-0.72099483704451306,0.37937757569310021)
          91               (0.0000000000000000,0.0000000000000000)            (-0.16862142595051843,0.10872068769281813)               (0.0000000000000000,0.0000000000000000)
          92               (0.0000000000000000,0.0000000000000000)            (0.51320747171115577,-0.11565708258586721)               (0.0000000000000000,0.0000000000000000)
          93               (0.0000000000000000,0.0000000000000000)            (-0.16862142595051843,0.10872068769281813)               (0.0000000000000000,0.0000000000000000)
          94               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)             (0.16588762505306359,0.63813146236130458)
          95               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)             (0.16588762505306359,0.63813146236130458)
          96               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)            (0.72423130407391512,-0.38423902998363474)
          97               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)            (0.72423130407391512,-0.38423902998363474)
          98               (0.0000000000000000,0.0000000000000000)        (2.11586511095956109E-002,0.12722746492475073)               (0.0000000000000000,0.0000000000000000)
          99               (0.0000000000000000,0.0000000000000000)       (-0.71171869609584593,9.06339042640118830E-002)               (0.0000000000000000,0.0000000000000000)
         100               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)            (-0.34130943333519864,0.10599910688296836)
         101               (0.0000000000000000,0.0000000000000000)       (-0.24743865132899823,7.39398685748331452E-002)               (0.0000000000000000,0.0000000000000000)
         102               (0.0000000000000000,0.0000000000000000) (-1.19028489155370079E-002,-7.38565367112687388E-002)               (0.0000000000000000,0.0000000000000000)
         103               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)      (-4.84039755132921745E-002,-0.21675363439388554)
         104               (0.0000000000000000,0.0000000000000000)       (-0.24743865132899823,7.39398685748331452E-002)               (0.0000000000000000,0.0000000000000000)
         105               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)            (0.33932773021229867,-0.11110909938490511)
         106               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)        (4.34699674576808567E-002,0.21869424319400799)
         107               (0.0000000000000000,0.0000000000000000)       (0.34604956303638951,-6.37721353489673903E-002)               (0.0000000000000000,0.0000000000000000)
         108               (0.0000000000000000,0.0000000000000000) (-1.19028489155370079E-002,-7.38565367112687388E-002)               (0.0000000000000000,0.0000000000000000)
         109               (0.0000000000000000,0.0000000000000000)  (7.63093436894855676E-002,-6.03466667115715935E-002)               (0.0000000000000000,0.0000000000000000)
         110               (0.0000000000000000,0.0000000000000000)  (7.63093436894855676E-002,-6.03466667115715935E-002)               (0.0000000000000000,0.0000000000000000)
         111               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)      (-4.84039755132921745E-002,-0.21675363439388554)
         112               (0.0000000000000000,0.0000000000000000)        (0.18467840443822572,1.00789467977208617E-002)               (0.0000000000000000,0.0000000000000000)
         113               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)            (-0.34130943333519864,0.10599910688296836)
         114               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)        (4.34699674576808567E-002,0.21869424319400799)
         115               (0.0000000000000000,0.0000000000000000)        (0.18467840443822572,1.00789467977208617E-002)               (0.0000000000000000,0.0000000000000000)
         116               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)            (0.33932773021229867,-0.11110909938490511)
         117               (0.0000000000000000,0.0000000000000000)       (0.34604956303638951,-6.37721353489673903E-002)               (0.0000000000000000,0.0000000000000000)
         118               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000) (-1.15030136750056914E-002,-6.67511688772148837E-002)
         119               (0.0000000000000000,0.0000000000000000)   (2.71357599562265829E-003,2.22297966447359552E-002)               (0.0000000000000000,0.0000000000000000)
         120               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000) (-6.06014765197115252E-002,-2.59045383228464800E-002)
         121               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)   (6.37429500899014123E-002,3.09269684559250364E-002)
         122               (0.0000000000000000,0.0000000000000000)  (-3.04924499762433895E-002,6.92344129162604082E-003)               (0.0000000000000000,0.0000000000000000)
         123               (0.0000000000000000,0.0000000000000000)   (2.71357599562265829E-003,2.22297966447359552E-002)               (0.0000000000000000,0.0000000000000000)
         124               (0.0000000000000000,0.0000000000000000)  (-3.04924499762433895E-002,6.92344129162604082E-003)               (0.0000000000000000,0.0000000000000000)
         125               (0.0000000000000000,0.0000000000000000)  (-1.62355476074356117E-002,7.50052748366535158E-003)               (0.0000000000000000,0.0000000000000000)
         126               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)   (1.49000177404281248E-002,6.80097060262709052E-002)
         127               (0.0000000000000000,0.0000000000000000)  (-1.62355476074356117E-002,7.50052748366535158E-003)               (0.0000000000000000,0.0000000000000000)
         128               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)   (1.49000177404281248E-002,6.80097060262709052E-002)
         129               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000) (-1.15030136750056914E-002,-6.67511688772148837E-002)
         130               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)   (6.37429500899014123E-002,3.09269684559250364E-002)
         131               (0.0000000000000000,0.0000000000000000)  (-7.30787692101640685E-002,3.08004423361300239E-002)               (0.0000000000000000,0.0000000000000000)
         132               (0.0000000000000000,0.0000000000000000)  (4.79432100274803583E-002,-2.73287290215755742E-002)               (0.0000000000000000,0.0000000000000000)
         133               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000) (-6.06014765197115252E-002,-2.59045383228464800E-002)
         134               (0.0000000000000000,0.0000000000000000)  (4.79432100274803583E-002,-2.73287290215755742E-002)               (0.0000000000000000,0.0000000000000000)
         135               (0.0000000000000000,0.0000000000000000)  (-7.30787692101640685E-002,3.08004423361300239E-002)               (0.0000000000000000,0.0000000000000000)
