  0.107252523454E+01 -0.160358299928E-02  0.000000000000E+00  0.257147843558E-05  0.107252523454E+01  0.209006887547E-02
  0.107461530341E+01 -0.205734956631E-02  0.000000000000E+00  0.423268723800E-05  0.107461530341E+01  0.209006887547E-02
  0.107670537229E+01 -0.262523907590E-02  0.000000000000E+00  0.689188020561E-05  0.107670537229E+01  0.209006887547E-02
  0.107879544116E+01 -0.333237765878E-02  0.000000000000E+00  0.111047408607E-04  0.107879544116E+01  0.209006887547E-02
  0.108088551004E+01 -0.420865382582E-02  0.000000000000E+00  0.177127670256E-04  0.108088551004E+01  0.209006887547E-02
  0.108297557891E+01 -0.528948275028E-02  0.000000000000E+00  0.279786277655E-04  0.108297557891E+01  0.209006887547E-02
  0.108506564779E+01 -0.661667207439E-02  0.000000000000E+00  0.437803493400E-04  0.108506564779E+01  0.209006887547E-02
  0.108715571666E+01 -0.823939900358E-02  0.000000000000E+00  0.678876959401E-04  0.108715571666E+01  0.209006887547E-02
  0.108924578554E+01 -0.102153081299E-01  0.000000000000E+00  0.104352520189E-03  0.108924578554E+01  0.209006887547E-02
  0.109133585441E+01 -0.126117384595E-01  0.000000000000E+00  0.159055946972E-03  0.109133585441E+01  0.209006887547E-02
  0.109342592329E+01 -0.155070862527E-01  0.000000000000E+00  0.240469724050E-03  0.109342592329E+01  0.209006887547E-02
  0.109551599217E+01 -0.189923071944E-01  0.000000000000E+00  0.360707732568E-03  0.109551599217E+01  0.209006887547E-02
  0.109760606104E+01 -0.231725566999E-01  0.000000000000E+00  0.536967384010E-03  0.109760606104E+01  0.209006887547E-02
  0.109969612992E+01 -0.281689603310E-01  0.000000000000E+00  0.793490326128E-03  0.109969612992E+01  0.209006887547E-02
  0.110178619879E+01 -0.341204967674E-01  0.000000000000E+00  0.116420829965E-02  0.110178619879E+01  0.209006887547E-02
  0.110387626767E+01 -0.411859628494E-01  0.000000000000E+00  0.169628353583E-02  0.110387626767E+01  0.209006887547E-02
  0.110596633654E+01 -0.495459730807E-01  0.000000000000E+00  0.245480344851E-02  0.110596633654E+01  0.209006887547E-02
  0.110805640542E+01 -0.594049237541E-01  0.000000000000E+00  0.352894496623E-02  0.110805640542E+01  0.209006887547E-02
  0.111014647429E+01 -0.709928235578E-01  0.000000000000E+00  0.503998099671E-02  0.111014647429E+01  0.209006887547E-02
