0.1	-0.8299	-0.8299	-2.527
0.11	-0.8281	-0.8281	-2.528
0.12	-0.8263	-0.8263	-2.528
0.13	-0.8244	-0.8244	-2.529
0.14	-0.8223	-0.8223	-2.53
0.15	-0.8202	-0.8202	-2.53
0.16	-0.8179	-0.8179	-2.531
0.17	-0.8154	-0.8154	-2.532
0.18	-0.8128	-0.8128	-2.532
0.19	-0.8101	-0.8101	-2.533
0.2	-0.8072	-0.8072	-2.534
0.21	-0.804	-0.804	-2.534
0.22	-0.8007	-0.8007	-2.535
0.23	-0.7971	-0.7971	-2.536
0.24	-0.7932	-0.7932	-2.536
0.25	-0.7891	-0.7891	-2.537
0.26	-0.7846	-0.7846	-2.538
0.27	-0.7798	-0.7798	-2.538
0.28	-0.7745	-0.7745	-2.539
0.29	-0.7689	-0.7689	-2.54
0.3	-0.7627	-0.7627	-2.54
0.31	-0.7559	-0.7559	-2.541
0.32	-0.7485	-0.7485	-2.542
0.33	-0.7404	-0.7404	-2.542
0.34	-0.7314	-0.7314	-2.543
0.35	-0.7214	-0.7214	-2.544
0.36	-0.7102	-0.7102	-2.544
0.37	-0.6977	-0.6977	-2.545
0.38	-0.6835	-0.6835	-2.546
0.39	-0.6674	-0.6674	-2.546
0.4	-0.649	-0.649	-2.547
0.41	-0.6276	-0.6276	-2.547
0.42	-0.6028	-0.6028	-2.548
0.43	-0.5734	-0.5734	-2.549
0.44	-0.5383	-0.5383	-2.549
0.45	-0.4957	-0.4957	-2.55
0.46	-0.4432	-0.4432	-2.551
0.47	-0.3774	-0.3774	-2.551
0.48	-0.2934	-0.2934	-2.552
0.49	-0.1843	-0.1843	-2.553
0.5	-0.04092	-0.04092	-2.553
0.51	0.1461	0.1461	-2.554
0.52	0.3802	0.3802	-2.555
0.53	0.6477	0.6477	-2.555
0.54	0.9148	0.9148	-2.556
0.55	1.148	1.148	-2.557
0.56	1.334	1.334	-2.557
0.57	1.477	1.477	-2.558
0.58	1.585	1.585	-2.559
