3.59	3.6364474	
3.6	3.640872	
3.61	3.6452683	
3.62	3.6496365	
3.63	3.653977	
3.64	3.6582895	
3.65	3.6625744	
3.66	3.6668319	
3.67	3.6710622	
3.68	3.6752653	
3.69	3.6794414	
3.7	3.6835909	
3.71	3.6877137	
3.72	3.6918101	
3.73	3.6958801	
3.74	3.6999243	
3.75	3.7039426	
3.76	3.707935	
3.77	3.7119019	
3.78	3.7158437	
3.79	3.7197603	
3.8	3.7236518	
3.81	3.7275188	
3.82	3.7313613	
3.83	3.7351796	
3.84	3.7389737	
3.85	3.7427441	
3.86	3.7464909	
3.87	3.7502147	
3.88	3.7539152	
3.89	3.7575931	
3.9	3.7612492	
3.91	3.7648828	
3.92	3.7684948	
3.93	3.7720856	
3.94	3.7756547	
3.95	3.7792028	
3.96	3.7827283	
3.97	3.7862309	
3.98	3.7897102	
3.99	3.7931655	
4	3.7965968	
4.01	3.8000043	
4.02	3.8033877	
4.03	3.8067483	
4.04	3.8100855	
4.05	3.8134004	
4.06	3.8166927	
4.07	3.8199627	
4.08	3.823211	
4.09	3.8264374	
4.1	3.8296418	
4.11	3.832825	
4.12	3.8359867	
4.13	3.8391272	
4.14	3.8422467	
4.15	3.8453455	
4.16	3.8484234	
4.17	3.8514809	
4.18	3.8545179	
4.19	3.8575349	
4.2	3.8605317	
4.21	3.8635083	
4.22	3.8664654	
4.23	3.8694026	
4.24	3.8723205	
4.25	3.8752185	
4.26	3.8780974	
4.27	3.8809568	
4.28	3.8837974	
4.29	3.8866187	
4.3	3.8894209	
4.31	3.8922046	
4.32	3.8949693	
4.33	3.8977158	
4.34	3.9004432	
4.35	3.9031526	
4.36	3.9058433	
4.37	3.908516	
4.38	3.9111702	
4.39	3.9138067	
4.4	3.916425	
4.41	3.9190253	
4.42	3.9216079	
4.43	3.9241726	
4.44	3.9267199	
4.45	3.9292494	
4.46	3.9317616	
4.47	3.934256	
4.48	3.9367334	
4.49	3.9391936	
4.5	3.9416363	
4.51	3.9440622	
4.52	3.9464707	
4.53	3.9488626	
4.54	3.9512373	
4.55	3.9535952	
4.56	3.9559365	
4.57	3.9582611	
4.58	3.9605692	
4.59	3.9628607	
4.6	3.9651355	
4.61	3.9673941	
4.62	3.9696366	
4.63	3.9718625	
4.64	3.9740726	
4.65	3.9762664	
4.66	3.9784444	
4.67	3.9806063	
4.68	3.9827522	
4.69	3.9848826	
4.7	3.9869972	
4.71	3.989096	
4.72	3.9911796	
4.73	3.9932474	
4.74	3.9952999	
4.75	3.9973372	
4.76	3.9993591	
4.77	4.0013659	
4.78	4.0033575	
4.79	4.0053341	
4.8	4.0072958	
4.81	4.0092428	
4.82	4.0111748	
4.83	4.0130921	
4.84	4.0149947	
4.85	4.0168826	
4.86	4.0187562	
4.87	4.0206152	
4.88	4.0224599	
4.89	4.0242904	
4.9	4.0261068	
4.91	4.0279087	
4.92	4.0296968	
4.93	4.031471	
4.94	4.0332313	
4.95	4.0349774	
4.96	4.03671	
4.97	4.0384289	
4.98	4.0401342	
4.99	4.041826	
5	4.0435044	
5.01	4.0451692	
5.02	4.0468209	
5.03	4.0484593	
5.04	4.0500844	
5.05	4.0516966	
5.06	4.0532956	
5.07	4.054882	
5.08	4.0564554	
5.09	4.0580159	
5.1	4.0595637	
5.11	4.061099	
5.12	4.0626215	
5.13	4.0641317	
5.14	4.0656297	
5.15	4.0671152	
5.16	4.0685884	
5.17	4.0700494	
5.18	4.0714984	
5.19	4.0729351	
5.2	4.0743602	
5.21	4.0757733	
5.22	4.0771747	
5.23	4.0785641	
5.24	4.0799421	
5.25	4.0813084	
5.26	4.0826632	
5.27	4.0840066	
5.28	4.0853386	
5.29	4.0866595	
5.3	4.0879692	
5.31	4.0892677	
5.32	4.0905551	
5.33	4.0918316	
5.34	4.0930972	
5.35	4.0943519	
5.36	4.095596	
5.37	4.0968292	
5.38	4.0980518	
5.39	4.0992641	
5.4	4.1004657	
5.41	4.101657	
5.42	4.1028383	
5.43	4.1040089	
5.44	4.1051698	
5.45	4.1063203	
5.46	4.1074607	
5.47	4.1085913	
5.48	4.1097122	
5.49	4.1108229	
5.5	4.1119242	
5.51	4.1130156	
5.52	4.1140978	
5.53	4.1151702	
5.54	4.1162331	
5.55	4.1172867	
5.56	4.1183311	
5.57	4.1193662	
5.58	4.1203924	
5.59	4.1214093	
5.6	4.1224169	
5.61	4.1234158	
5.62	4.1244058	
5.63	4.125387	
5.64	4.1263596	
5.65	4.1273234	
5.66	4.1282785	
5.67	4.1292252	
5.68	4.1301634	
5.69	4.131093	
5.7	4.1320146	
5.71	4.1329276	
5.72	4.1338326	
5.73	4.1347295	
5.74	4.1356182	
5.75	4.1364988	
5.76	4.1373717	
5.77	4.1382365	
5.78	4.1390937	
5.79	4.1399429	
5.8	4.1407846	
5.81	4.1416186	
5.82	4.1424453	
5.83	4.1432641	
5.84	4.1440758	
5.85	4.1448799	
5.86	4.1456767	
5.87	4.1464663	
5.88	4.1472487	
5.89	4.1480239	
5.9	4.1487924	
5.91	4.1495535	
5.92	4.1503078	
5.93	4.151055	
5.94	4.1517957	
5.95	4.1525293	
5.96	4.1532564	
5.97	4.1539769	
5.98	4.1546907	
5.99	4.1553979	
6	4.1560986	
6.01	4.1567931	
6.02	4.157481	
6.03	4.1581626	
6.04	4.158838	
6.05	4.1595071	
6.06	4.1601703	
6.07	4.1608271	
6.08	4.161478	
6.09	4.162123	
6.1	4.1627619	
6.11	4.1633951	
6.12	4.1640223	
6.13	4.1646438	
6.14	4.1652593	
6.15	4.1658694	
6.16	4.1664741	
6.17	4.1670727	
6.18	4.1676662	
6.19	4.168254	
6.2	4.1688363	
6.21	4.1694134	
6.22	4.1699851	
6.23	4.1705517	
6.24	4.1711128	
6.25	4.1716687	
6.26	4.1722197	
6.27	4.1727656	
6.28	4.1733063	
6.29	4.1738421	
6.3	4.1743727	
6.31	4.1748987	
6.32	4.1754198	
6.33	4.175936	
6.34	4.1764473	
6.35	4.176954	
6.36	4.177456	
6.37	4.1779535	
6.38	4.1784463	
6.39	4.1789344	
6.4	4.1794182	
6.41	4.1798974	
6.42	4.1803723	
6.43	4.1808428	
6.44	4.1813086	
6.45	4.1817704	
6.46	4.1822281	
6.47	4.1826814	
6.48	4.1831304	
6.49	4.1835753	
6.5	4.1840162	
6.51	4.1844529	
6.52	4.1848858	
6.53	4.1853144	
6.54	4.1857392	
6.55	4.1861601	
6.56	4.1865773	
6.57	4.1869904	
6.58	4.1873996	
6.59	4.1878053	
6.6	4.188207	
6.61	4.1886054	
6.62	4.1889997	
6.63	4.1893907	
6.64	4.1897779	
6.65	4.1901616	
6.66	4.1905417	
6.67	4.1909183	
6.68	4.1912917	
6.69	4.1916615	
6.7	4.1920277	
6.71	4.192391	
6.72	4.1927507	
6.73	4.1931069	
6.74	4.1934601	
6.75	4.1938101	
6.76	4.194157	
6.77	4.1945004	
6.78	4.1948409	
6.79	4.1951783	
6.8	4.1955124	
6.81	4.1958436	
6.82	4.1961718	
6.83	4.1964969	
6.84	4.1968191	
6.85	4.1971386	
6.86	4.1974548	
6.87	4.1977683	
6.88	4.198079	
6.89	4.1983868	
6.9	4.1986918	
6.91	4.1989941	
6.92	4.1992937	
6.93	4.1995906	
6.94	4.1998848	
6.95	4.2001762	
6.96	4.2004652	
6.97	4.2007514	
6.98	4.201035	
6.99	4.2013161	
7	4.2015947	
7.01	4.2018709	
7.02	4.2021444	
7.03	4.2024157	
7.04	4.2026843	
7.05	4.2029507	
7.06	4.2032146	
7.07	4.2034761	
7.08	4.2037352	
7.09	4.203992	
7.1	4.2042467	
7.11	4.204499	
7.12	4.2047491	
7.13	4.204997	
7.14	4.2052427	
7.15	4.2054862	
7.16	4.2057276	
7.17	4.2059668	
7.18	4.2062038	
7.19	4.2064386	
7.2	4.2066716	
7.21	4.2069023	
7.22	4.2071312	
7.23	4.2073581	
7.24	4.2075829	
7.25	4.2078057	
7.26	4.2080275	
7.27	4.2082463	
