 -----------------------------------
  Energy=   5.8754299999999995E-002
 -----------------------------------

 *** Ion channel=      1

   5.8754299999999995E-002      0      0   1.2090819603730407      -0.29209736478825271       -2.2477978944801564E-015   3.1399715166082682E-016  -3.4710204027464694E-011   5.3882865923392484E-012
   5.8754299999999995E-002      1      0 -0.10474652093207021      -0.65442006548965681        3.2124387882186805E-016   9.3884635518751453E-016  -1.8978338365312976E-012   1.0928953378846649E-011
   5.8754299999999995E-002      2      0  0.43537539070758846       0.32220479169489880       -9.7360711341387365E-016  -4.8009042237301775E-016  -1.2250855477148999E-011  -7.8417688343446300E-012
   5.8754299999999995E-002      2     -2 -0.95429157684057742       -9.0683296099914559E-002  -2.8705566856009121E-015  -1.1452178407711199E-015   5.2804827906430276E-011   2.1254700538862173E-011
   5.8754299999999995E-002      3      0 -0.22367413061271779       -6.8109005767882799E-002   5.3255318732930240E-016   6.5564234214044335E-017   4.7777255352942349E-011   4.3612995236617645E-012
   5.8754299999999995E-002      3     -2  0.26787488958003808        5.9938960076447792E-002   7.0793555859111940E-016   3.4768474424360220E-016  -5.7878466574455537E-011  -9.1389623514156508E-012
   5.8754299999999995E-002      4      0   3.5774506393909888E-002   1.2148850703230799E-002  -1.0946927737872791E-016  -3.3434322909539453E-018  -1.0880283494540539E-011  -2.2284974863862100E-012
   5.8754299999999995E-002      4     -2  -3.4907027351704444E-002  -1.3169740060081890E-002  -1.1256532636844350E-016  -4.6112836127515280E-017   1.2461664515262123E-011   3.4738837853349944E-012
   5.8754299999999995E-002      5      0  -3.3604621125743078E-003  -1.9400758245257132E-003   9.8834951844966877E-018   1.0923445929596246E-017   1.2616222747183142E-012   5.5704572645968731E-013
   5.8754299999999995E-002      5     -2   2.8012579481670862E-003   2.2547890984022339E-003   6.6018916885414486E-018   7.0398829685620930E-018  -1.3651872091133042E-012  -7.9573261347285364E-013
   5.8754299999999995E-002      6      0   3.6852134235839464E-004   4.0191168220528485E-004  -6.3603938150363745E-019  -1.5322513637470290E-018  -8.8401488548490549E-014  -1.0902668098456602E-013
   5.8754299999999995E-002      6     -2  -2.3891797201326423E-004  -3.4649532979061018E-004  -4.1408832179585823E-019  -1.1575962998093823E-018   8.9995667523466576E-014   1.3590496673421499E-013

 *** Ion channel=      2

   5.8754299999999995E-002      1      1  -7.8725371722439028E-002   4.1096997929313268E-002   1.9023787519264154E-017   2.4960784595728667E-016   2.2814383716003473E-012  -3.7502714504630878E-012
   5.8754299999999995E-002      2      1 -0.17166277231846164       -4.1912498594792534E-002  -4.7748555394866141E-016   4.9319942868945553E-016   1.6812916108353791E-012  -5.2768513769731635E-012
   5.8754299999999995E-002      3      1   3.1272470805518648E-002   1.5077997684599555E-002   9.1745417185690376E-017  -7.6818038351893090E-017  -1.1263714404900648E-012  -5.0163518151737646E-013
   5.8754299999999995E-002      3      3   2.6410526141740199E-004   6.8790367659247297E-003  -3.5020047606803854E-018   4.8996361992082717E-018  -5.2956661993310880E-013   5.9378164986375084E-013
   5.8754299999999995E-002      4      1  -3.2555471408812161E-003  -2.4418363667870302E-003  -7.6868924885699664E-018  -3.1818808254513777E-019   2.7028924045304172E-013   2.1021886292601913E-013
   5.8754299999999995E-002      4      3   5.9115733817016345E-003  -4.0939088100118686E-004   3.0658159429101499E-018  -2.5874068209574556E-018  -9.8940433697034375E-015   4.9038872764515717E-014
   5.8754299999999995E-002      5      1   1.8593853130905049E-005   2.8248170494333445E-004  -6.7557267190361472E-019   1.9605008409856912E-018  -7.6309170531060811E-014  -2.7803528042300345E-014
   5.8754299999999995E-002      5      3  -1.2071486859688209E-003  -8.8426319241420026E-005  -4.8511184382977141E-020   6.5361381316088467E-020   1.3141891569582493E-013  -4.6490273817399571E-014
   5.8754299999999995E-002      6      1  -2.1150821505381647E-005  -4.6409826303684847E-005   1.7999702600753122E-019  -2.7864420803846398E-019   1.4905330570187808E-014   9.4670871007419768E-016
   5.8754299999999995E-002      6      3   2.3993212991359970E-004   6.2999741483521282E-005   9.5220963859656517E-021  -1.1757632901576273E-020  -3.1634747548831525E-014   9.2113994586481589E-015

 *** Ion channel=      3

   5.8754299999999995E-002      1     -1  0.36311693962215214      -0.40174721853334272        2.6595393760099220E-017  -2.0013880678117533E-016   9.5904114787480735E-011   1.9486115307401646E-011
   5.8754299999999995E-002      2     -1   1.6156267485538560       -1.3878727314931397E-002   1.9171474962864217E-016  -3.2568679848330822E-016  -7.6986586555862907E-011  -1.9625327614063074E-011
   5.8754299999999995E-002      3     -1 -0.23794380229223969       -2.2248829129610379E-002  -4.1433601473138725E-017   6.5052539864102565E-017   6.2081895688127075E-011   6.2044514997631957E-012
   5.8754299999999995E-002      3     -3   2.6250370118847949E-004   6.8785863237514257E-003   5.6461140730906094E-017   1.3409221082291556E-018  -5.2947667348236499E-013   5.9368998200487961E-013
   5.8754299999999995E-002      4     -1   1.4180902202833636E-002   1.0258040745066100E-002   7.0570667159378054E-018  -2.3361005162638950E-017  -5.0151178533644458E-012  -3.8221895927541402E-012
   5.8754299999999995E-002      4     -3   5.9101792045071558E-003  -4.1093634825516612E-004  -4.9253535954753450E-018  -3.7829450877059296E-018  -9.7281099520663338E-015   4.9060374235855751E-014
   5.8754299999999995E-002      5     -1   3.1661870767872471E-003  -1.9142818483798554E-003  -3.4094856652549681E-018   4.9939502539044977E-018  -1.4978265626516417E-013   9.0234446028695463E-013
