0.1	-0.2251	-1.19	-1.19	0.008518	-1.383	-0.3679	-0.3679	0.009143
0.15	-0.1952	-1.183	-1.183	0.01647	-1.357	-0.3694	-0.3694	0.01055
0.2	-0.1731	-1.17	-1.17	0.02447	-1.339	-0.3698	-0.3698	0.01228
0.25	-0.1499	-1.097	-1.097	0.03628	-1.321	-0.3664	-0.3664	0.01487
0.3	-0.005623	-1.259	-1.259	0.1616	-1.295	-0.2255	-0.2255	0.02068
0.35	-0.123	-1.1	-1.1	0.02013	-1.035	-0.3971	-0.3971	0.1176
0.4	-0.0341	-1.233	-1.233	0.05083	-1.377	-0.3916	-0.3916	-8.194E-4
0.45	-0.9285	-1.218	-1.218	-0.03521	-1.34	-0.3908	-0.3908	0.00724
0.5	-0.249	-1.208	-1.208	0.01883	-1.324	-0.3912	-0.3912	0.0109
0.55	-0.1822	-1.19	-1.19	0.03324	-1.31	-0.3898	-0.3898	0.01434
0.6	-0.1118	-1.114	-1.114	0.06781	-1.262	-0.3649	-0.3649	0.02303
0.65	0.05001	-1.255	-1.255	0.04252	-1.344	-0.4071	-0.4071	-0.01262
0.7	-0.2877	-1.22	-1.22	0.01106	-1.303	-0.4026	-0.4026	0.01117
0.75	-0.1511	-1.186	-1.186	0.04244	-1.253	-0.3967	-0.3967	0.0177
0.8	-0.2266	-1.262	-1.262	0.04538	-1.342	-0.4139	-0.4139	-0.0147
0.85	-0.2436	-1.209	-1.209	0.03733	-1.247	-0.4038	-0.4038	0.01654
0.9	-0.1343	-1.24	-1.24	0.08189	-1.306	-0.4126	-0.4126	0.007399
0.95	-0.1595	-1.167	-1.167	0.0387	-1.251	-0.4232	-0.4232	0.08059
1.0	-0.02881	-1.238	-1.238	0.1659	-1.293	-0.4118	-0.4118	0.011
1.05	-0.06686	-1.24	-1.24	0.106	-1.288	-0.4106	-0.4106	0.01062
1.1	-0.4547	-1.225	-1.225	0.03332	-1.21	-0.4008	-0.4008	0.01775
1.15	-0.1831	-1.217	-1.217	0.06038	-1.543	-0.3652	-0.3652	0.01422
1.2	0.4795926535897932	-1.155	-1.155	0.9255926535897929	-0.6251	-1.751	-1.751	-0.8791
1.25	0.5355926535897932	-1.154	-1.154	0.9235926535897931	-0.5571	-1.409	-1.409	-0.8841
1.3	0.662592653589793	-1.154	-1.154	0.920592653589793	-0.4936	-2.022	-2.022	-0.889
1.35	1.3865926535897932	-1.154	-1.154	0.9195926535897931	-0.434	-1.935	-1.935	-0.8938
1.4	3.119142653589793	-1.154	-1.154	0.9175926535897929	-0.3781	-1.916	-1.916	-0.8986
1.45	3.348392653589793	-1.154	-1.154	0.916592653589793	-0.3252	-1.909	-1.909	-0.9033
1.5	3.4191853071795864	-1.154	-1.154	0.9155926535897931	-0.275	-1.908	-1.908	-0.908
1.55	3.453185307179586	-1.154	-1.154	0.9145926535897932	-0.2269	-1.909	-1.909	-0.9126
1.6	3.474185307179586	-1.154	-1.154	0.9155926535897931	-0.1802	-1.911	-1.911	-0.917
1.65	3.489185307179586	-1.154	-1.154	0.9155926535897931	-0.1345	-1.914	-1.914	-0.9213
1.7	3.5001853071795863	-1.153	-1.153	0.9175926535897929	-0.08895	-1.917	-1.917	-0.9255
1.75	3.510185307179586	-1.153	-1.153	0.920592653589793	-0.04262	-1.921	-1.921	-0.9294
1.8	3.5201853071795863	-1.153	-1.153	0.9235926535897931	0.005671	-1.924	-1.924	-0.933
1.85	3.530185307179586	-1.153	-1.153	0.9295926535897929	0.05763	-1.928	-1.928	-0.9362
1.9	3.5411853071795862	-1.152	-1.152	0.936592653589793	0.116	-1.931	-1.931	-0.9388
1.95	3.555185307179586	-1.151	-1.151	0.9475926535897932	0.1853	-1.935	-1.935	-0.9405
2.0	3.5731853071795863	-1.149	-1.149	0.9625926535897933	0.2749	-1.938	-1.938	-0.9407
2.05	3.599185307179586	-1.146	-1.146	0.985592653589793	0.40759265358979313	-1.942	-1.942	-0.9382
2.1	3.6371853071795863	-1.141	-1.141	1.0205926535897931	0.6635926535897929	-1.945	-1.945	-0.9299
2.15	3.703185307179586	-1.133	-1.133	1.0835926535897933	1.543592653589793	-1.948	-1.948	-0.9059
2.2	3.840185307179586	-1.118	-1.118	1.2175926535897932	3.106192653589793	-1.95	-1.95	-0.7995
2.25	4.262185307179586	-1.076	-1.077	1.635592653589793	2.9961853071795863	-1.953	-1.953	-1.406
2.3	2.4311853071795864	-0.782	-0.782	-0.20140734641020686	3.7371853071795864	-1.955	-1.955	-1.102
2.35	3.047185307179586	-1.356	-1.356	0.40759265358979313	4.434185307179586	-1.956	-1.956	-1.063
2.4	3.231185307179586	-1.249	-1.249	0.5795926535897933	5.1481853071795864	-1.956	-1.956	-1.05
2.45	3.3261853071795864	-1.222	-1.222	0.6555926535897929	5.570285307179586	-1.954	-1.954	-1.045
2.5	3.410185307179586	-1.209	-1.209	0.6975926535897932	5.8009853071795865	-1.934	-1.934	-1.044
2.55	3.6851853071795864	-1.2	-1.2	0.7245926535897933	5.946385307179586	-2.026	-2.026	-1.045
2.6	3.203532653589793	-1.194	-1.194	0.743592653589793	6.052185307179586	-1.987	-1.987	-1.046
2.65	3.3413926535897933	-1.189	-1.189	0.7575926535897932	6.140285307179586	-1.981	-1.981	-1.047
2.7	3.4031853071795863	-1.183	-1.183	0.7695926535897932	6.224915307179586	-1.977	-1.977	-1.049
2.75	3.470185307179586	-1.176	-1.176	0.779592653589793	6.323205307179586	-1.972	-1.972	-1.048
2.8	3.599185307179586	-1.166	-1.166	0.7895926535897932	6.485777960769379	-1.962	-1.962	-1.044
2.85	4.340185307179587	-1.148	-1.148	0.8055926535897933	7.9197779607693795	-1.917	-1.917	-1.016
2.9	2.876185307179586	-1.07	-1.07	0.7805926535897929	9.573677960769379	-2.124	-2.124	-1.193
2.95	3.1121853071795864	-1.262	-1.262	0.711592653589793	11.05977796076938	-2.021	-2.021	-1.105
3.0	3.304185307179586	-1.191	-1.191	0.7905926535897931	12.096270614359172	-1.99	-1.99	-1.096
3.05	4.902185307179586	-1.165	-1.165	0.8005926535897929	12.350670614359172	-2.021	-2.021	-1.094
3.1	6.3635553071795865	-1.139	-1.139	0.8085926535897929	12.507500614359172	-2.001	-2.001	-1.092
3.15	6.437777960769379	-1.1	-1.1	0.8175926535897933	12.763370614359172	-1.975	-1.975	-1.082
3.2	6.387777960769379	-0.6401	-0.6401	0.7885926535897929	12.770570614359173	-2.137	-2.137	-1.181
3.25	6.508777960769379	-1.049	-1.049	0.815592653589793	12.109170614359172	-2.009	-2.009	-1.121
3.3	6.391085307179586	-0.8586	-0.8586	0.8235926535897931	12.477630614359173	-2.016	-2.016	-1.114
3.35	6.563777960769379	-0.8473	-0.8473	0.8575926535897933	12.454470614359172	-1.844	-1.844	-1.032
3.4	6.60677796076938	-1.109	-1.109	0.8265926535897932	12.274870614359173	-2.143	-2.143	-1.131
3.45	6.524777960769379	-1.517	-1.517	0.852592653589793	11.884070614359173	-1.924	-1.924	-1.08
3.5	6.420485307179586	-1.579	-1.579	0.836592653589793	12.499300614359173	-2.023592653589793	-2.023592653589793	-1.132
3.55	6.412385307179586	-1.491	-1.491	0.8395926535897931	12.481760614359173	-2.0275926535897932	-2.0275926535897932	-1.137
3.6	6.442777960769379	-1.213	-1.213	0.8235926535897931	13.056770614359172	-2.096592653589793	-2.096592653589793	-1.176
3.65	6.4678853071795865	-1.375	-1.375	0.8495926535897933	12.627570614359172	-2.0115926535897932	-2.0115926535897932	-1.138
3.7	6.482777960769379	-2.61	-2.61	0.8385926535897932	12.456770614359172	-2.0625926535897934	-2.0625926535897934	-1.168
3.75	8.17677796076938	-1.952	-1.952	0.8435926535897931	12.245270614359173	-3.255692653589793	-3.255692653589793	-1.146
3.8	8.175777960769379	-1.929	-1.929	0.8465926535897932	12.245770614359172	-3.260392653589793	-3.260392653589793	-1.149
3.85	8.17377796076938	-1.91	-1.91	0.8495926535897933	12.246070614359173	-3.264892653589793	-3.264892653589793	-1.151
3.9	8.172777960769379	-1.895	-1.895	0.8535926535897933	12.246370614359172	-3.269292653589793	-3.269292653589793	-1.154
3.95	8.172777960769379	-1.882	-1.882	0.8575926535897933	12.246370614359172	-3.2735926535897932	-3.2735926535897932	-1.156
4.0	8.172777960769379	-1.87	-1.87	0.8615926535897933	12.246370614359172	-3.277692653589793	-3.277692653589793	-1.159
4.05	8.17377796076938	-1.859	-1.859	0.8675926535897931	12.246170614359173	-3.281692653589793	-3.281692653589793	-1.162
4.1	8.17777796076938	-1.847	-1.847	0.8755926535897931	12.245870614359173	-3.2855926535897932	-3.2855926535897932	-1.164
4.15	8.19077796076938	-1.833	-1.833	0.892592653589793	12.245470614359173	-3.2891926535897933	-3.2891926535897933	-1.167
4.2	8.30877796076938	-1.814	-1.814	1.013592653589793	12.244970614359172	-3.2927926535897933	-3.2927926535897933	-1.169
4.25	8.104777960769379	-1.786	-1.786	0.8125926535897929	12.244270614359172	-3.296092653589793	-3.296092653589793	-1.172
4.3	8.136777960769379	-1.735	-1.735	0.8465926535897932	12.243570614359172	-3.299392653589793	-3.299392653589793	-1.174
4.35	8.14777796076938	-1.607	-1.607	0.8585926535897932	12.242770614359172	-3.302392653589793	-3.302392653589793	-1.177
4.4	8.15577796076938	-0.8459	-0.8459	0.8655926535897933	12.241770614359172	-3.305292653589793	-3.305292653589793	-1.179
4.45	8.16477796076938	-2.32	-2.32	0.8705926535897932	12.240770614359173	-3.307992653589793	-3.307992653589793	-1.182
4.5	8.17777796076938	-2.093	-2.093	0.8755926535897931	12.239670614359172	-3.310492653589793	-3.310492653589793	-1.184
4.55	8.19977796076938	-2.024	-2.024	0.8795926535897931	12.238470614359173	-3.312892653589793	-3.312892653589793	-1.187
4.6	8.243777960769378	-1.991	-1.991	0.8835926535897931	12.237270614359172	-3.315092653589793	-3.315092653589793	-1.189
4.65	8.36277796076938	-1.972	-1.972	0.8875926535897931	12.235970614359172	-3.317092653589793	-3.317092653589793	-1.192
4.7	9.192677960769378	-1.96	-1.96	0.8915926535897931	12.234570614359173	-3.318892653589793	-3.318892653589793	-1.194
4.75	10.867777960769379	-1.952	-1.952	0.8955926535897931	12.233170614359173	-3.320492653589793	-3.320492653589793	-1.197
