0.1	-0.3962	-1.287	-1.282	0.00701	-1.163	-0.3463	-0.3532	0.005868
0.15	0.9326	-1.293	-1.293	0.01539	-1.162	-0.3511	-0.3739	0.00481
0.2	-0.1268	-1.252	-1.262	0.05442	-1.14	-0.3401	-0.3413	0.01192
0.25	0.03843	-1.305	-1.301	0.1128	-1.162	-0.3616	-0.3613	-3.355E-4
0.3	0.2459	-1.298	-1.296	0.1885	-1.127	-0.3618	-0.3488	0.004181
0.35	-0.3364073464102071	-1.304	-1.304	0.07959265358979328	-0.9973	-1.71	-1.71	-0.8467
0.4	0.2615926535897932	-1.298	-1.298	0.6755926535897929	-0.2114	-1.719	-1.719	-0.8528
0.45	0.3455926535897933	-1.29	-1.289	0.7575926535897932	0.20159265358979317	-1.723	-1.724	-0.8589
0.5	0.3865926535897932	-1.28	-1.279	0.7935926535897933	0.384592653589793	-1.728	-1.728	-0.8649
0.55	0.42059265358979303	-1.269	-1.268	0.8165926535897929	0.4795926535897932	-1.732	-1.733	-0.8709
0.6	0.45759265358979295	-1.254	-1.253	0.8355926535897931	0.5355926535897932	-1.737	-1.737	-0.8769
0.65	0.5155926535897932	-1.234	-1.232	0.852592653589793	0.5705926535897929	-1.741	-1.741	-0.8829
0.7	0.6445926535897932	-1.202	-1.2	0.8735926535897933	0.594592653589793	-1.744	-1.745	-0.8888
0.75	1.4075926535897931	-1.144	-1.142	0.9025926535897932	0.6115926535897933	-1.748	-1.748	-0.8948
0.8	0.1215926535897931	-1.007	-1.006	0.9605926535897931	0.6235926535897933	-1.752	-1.752	-0.9007
0.85	0.7255926535897932	-0.3818	-0.3851	1.3685926535897932	0.6325926535897932	-1.755	-1.755	-0.9066
0.9	0.12059265358979321	-1.893	-1.892	0.6955926535897929	0.638592653589793	-1.758	-1.757	-0.9124
0.95	0.2705926535897931	-1.572	-1.569	0.807592653589793	0.6435926535897929	-1.76	-1.76	-0.9183
1.0	0.3465926535897932	-1.473	-1.47	0.848592653589793	0.6475926535897929	-1.762	-1.762	-0.9241
1.05	0.4215926535897929	-1.421	-1.418	0.8745926535897932	0.6495926535897931	-1.764	-1.764	-0.9299
1.1	0.5345926535897929	-1.385	-1.381	0.8975926535897929	0.6515926535897929	-1.764	-1.764	-0.9357
1.15	0.8205926535897929	-1.354	-1.35	0.9185926535897933	0.6525926535897932	-1.759	-1.759	-0.9415
1.2	2.161392653589793	-1.321	-1.317	0.9395926535897932	0.6535926535897931	-1.214	-1.219	-0.9473
1.25	3.072192653589793	-1.28	-1.275	0.9625926535897933	0.6535926535897931	-1.791	-1.79	-0.953
1.3	3.302192653589793	-1.22	-1.214	0.9865926535897933	0.6535926535897931	-1.785	-1.784	-0.9587
1.35	3.559185307179586	-1.112	-1.106	1.0125926535897931	0.654592653589793	-1.784	-1.783	-0.9644
1.4	3.174662653589793	-0.8603	-0.854	1.041592653589793	0.654592653589793	-1.784	-1.783	-0.9701
1.45	3.340892653589793	-0.04721	-0.04262	1.074592653589793	0.654592653589793	-1.784	-1.783	-0.9757
1.5	3.4063926535897933	0.9755926535897932	0.9795926535897932	1.110592653589793	0.6555926535897929	-1.784	-1.783	-0.9813
1.55	3.455592653589793	1.3065926535897932	1.3125926535897932	1.152592653589793	0.6565926535897932	-1.783	-1.783	-0.9868
1.6	3.5008926535897933	1.434592653589793	1.4415926535897932	1.200592653589793	0.658592653589793	-1.783	-1.782	-0.9923
1.65	3.5473926535897933	1.4995926535897932	1.5075926535897932	1.2555926535897932	0.6615926535897931	-1.782	-1.782	-0.9977
1.7	3.597992653589793	1.5385926535897931	1.547592653589793	1.3205926535897932	0.6645926535897932	-1.782	-1.781	-1.003
1.75	3.655392653589793	1.565592653589793	1.575592653589793	1.396592653589793	0.670592653589793	-1.78	-1.78	-1.008
1.8	3.722492653589793	1.5845926535897932	1.5965926535897932	1.4875926535897932	0.6795926535897929	-1.779	-1.778	-1.013
1.85	3.802592653589793	1.599592653589793	1.613592653589793	1.5965926535897932	0.6935926535897932	-1.777	-1.776	-1.018
1.9	3.899592653589793	1.613592653589793	1.629592653589793	1.7295926535897932	0.7165926535897933	-1.775	-1.774	-1.022
1.95	4.017792653589793	1.625592653589793	1.6455926535897931	1.8905926535897932	0.7695926535897932	-1.772	-1.772	-1.025
2.0	4.160592653589793	1.6395926535897931	1.664592653589793	2.0865926535897934	1.0925926535897932	-1.769	-1.769	-1.027
2.05	4.330592653589793	1.6575926535897931	1.690592653589793	2.321292653589793	0.598592653589793	-1.766	-1.766	-1.023
2.1	4.523592653589793	1.686592653589793	1.736592653589793	2.595192653589793	0.8465926535897932	-1.762	-1.762	-0.9831
2.15	4.727592653589793	1.7615926535897932	1.8565926535897932	2.9017926535897933	0.7525926535897933	-1.758	-1.758	-1.124
2.2	4.928592653589793	2.545592653589793	2.821092653589793	3.231542653589793	2.306792653589793	-1.753	-1.753	-1.085
2.25	5.113592653589793	1.412592653589793	1.3045926535897931	3.575892653589793	3.357185307179586	-1.747	-1.748	-1.081
2.3	5.276592653589793	1.519592653589793	1.464592653589793	3.929192653589793	3.513185307179586	-1.741	-1.742	-1.082
2.35	5.424592653589793	1.553592653589793	1.517592653589793	4.282592653589793	3.5731853071795863	-1.734	-1.735	-1.085
2.4	5.590085307179586	1.571592653589793	1.5445926535897931	4.619592653589793	3.6051853071795863	-1.726	-1.727	-1.088
2.45	7.505185307179586	1.5825926535897932	1.5605926535897932	4.920592653589793	3.626185307179586	-1.718	-1.722	-1.092
2.5	8.655185307179586	1.5905926535897932	1.573592653589793	5.175592653589793	3.643185307179586	-1.708	-1.711	-1.096
2.55	8.767185307179586	1.597592653589793	1.583592653589793	5.384592653589793	3.6571853071795863	-1.696	-1.7	-1.1
2.6	8.835185307179586	1.603592653589793	1.593592653589793	5.553592653589793	3.6741853071795862	-1.682	-1.688	-1.104
2.65	8.888185307179587	1.611592653589793	1.6045926535897932	5.691592653589793	3.696185307179586	-1.664	-1.673	-1.106
2.7	8.936185307179587	1.623592653589793	1.6205926535897932	5.808592653589793	3.7501853071795863	-1.637	-1.654	-1.107
