0.1	0.255	-0.978	-0.9789	0.02672	-1.184	-0.2878	-0.284	-0.02372
0.101	0.2989	-0.9488	-0.9372	0.0401	-1.149	-0.2801	-0.2789	-0.006395
0.102	0.4274	-0.9298	-0.9166	0.06363	-1.135	-0.2724	-0.2749	-1.905E-4
0.103	0.03523	-0.9145	-0.9012	0.2068	-1.128	-0.2623	-0.2708	0.003028
0.104	0.05543	-0.9006	-0.8873	-0.1252	-1.122	-0.2423	-0.2626	0.005124
0.105	0.1553	-0.8869	-0.8738	-0.01065	-1.119	-0.1388	-0.2396	0.006705
0.106	0.17	-0.8723	-0.8603	0.006354	-1.115	-0.3392	-0.2883	0.007894
0.107	0.1881	-0.8553	-0.8435	0.01469	-1.112	-0.3053	-0.2779	0.009024
0.108	0.2012	-0.8376	-0.826	0.02037	-1.109	-0.2937	-0.2738	0.01021
0.109	0.2118	-0.8133	-0.8017	0.02506	-1.106	-0.2871	-0.2711	0.01135
0.11	0.2217	-0.7754	-0.764	0.02947	-1.102	-0.2818	-0.2684	0.0125
0.111	0.232	-0.7028	-0.6852	0.03425	-1.101	-0.2768	-0.2653	0.01329
0.112	0.2444	-0.2863	-0.2476	0.04029	-1.094	-0.2707	-0.261	0.01535
0.113	0.263	-0.8419	-0.9747	0.04987	-1.086	-0.2612	-0.2533	0.01769
0.114	0.303	-0.7132	0.8783	0.07417	-1.07	-0.2358	-0.231	0.02184
0.115	0.06346	-2.275	1.863592653589793	-0.1372	-1.329	-0.1734	-0.6862	0.08064
0.116	0.2434	-0.9578	2.2203926535897933	0.02806	-0.853	-0.2971	-0.2775	0.2576
0.117	0.249	-0.9713	2.133592653589793	0.02665	-1.221	-0.2902	-0.2843	-0.05789
0.118	0.2528	-0.8816	2.224292653589793	0.006473	-1.139	-0.3139	-0.2968	-0.01344
0.119	0.5012	-0.8922	2.263892653589793	0.07236	-1.134	-0.272	-0.2752	8.357E-5
0.12	-0.1687	-0.8721	2.285892653589793	-0.2082	-1.126	-0.2547	-0.269	0.004129
0.121	0.1261	-0.8516	2.3055926535897933	-0.01466	-1.12	-0.138	-0.2406	0.00648
0.122	0.171	-0.8303	2.3257926535897933	0.007831	-1.116	-0.3352	-0.2875	0.008194
0.123	0.1929	-0.8058	2.349092653589793	0.01753	-1.112	-0.3012	-0.277	0.00963
0.124	0.208	-0.7737	2.379792653589793	0.02407	-1.108	-0.2902	-0.2728	0.01098
0.125	0.2208	-0.7227	2.429692653589793	0.02976	-1.104	-0.2831	-0.2693	0.01239
0.126	0.2342	-0.5976	2.5578926535897932	0.03594	-1.099	-0.2766	-0.2652	0.01407
0.127	0.2521	-1.329	1.553	0.04475	-1.091	-0.2679	-0.2585	0.01637
0.128	0.2911	0.344	-0.2883	0.06532	-1.077	-0.2473	-0.2398	0.02037
0.129	0.2161	1.4635926535897932	-0.4554	-0.04869	-1.123	-0.3719	-0.5205	-1.196
0.13	0.2108	2.200392653589793	-0.8676	0.007658	-1.7495926535897932	-0.3054	-0.2984	0.123
0.131	0.2723	2.231992653589793	-0.89	0.03113	-1.169	-0.2864	-0.2833	-0.01489
0.132	0.4174	2.275792653589793	-0.8422	0.06212	-1.138	-0.2748	-0.2754	-1.449E-4
0.133	-0.0778	2.3219926535897932	-0.8154	-0.1052	-1.119	-0.2531	-0.2687	0.004645
0.134	0.1471	2.339992653589793	-0.7838	-0.002873	-1.119	-0.7687	-0.4926	0.007279
0.135	0.1856	2.372692653589793	-0.7531	0.01491	-1.114	-0.3094	-0.2803	0.009204
0.136	0.2061	2.4166926535897932	-0.7122	0.02379	-1.109	-0.2919	-0.274	0.01089
0.137	0.2222	2.494292653589793	-0.6386	0.03092	-1.104	-0.2829	-0.2695	0.01266
0.138	0.2398	2.813292653589793	-0.3265	0.03914	-1.097	-0.2744	-0.2639	0.01489
0.139	0.2706	2.682792653589793	-0.7054	0.05487	-1.084	-0.2589	-0.2508	0.01858
0.14	0.3883	2.200292653589793	-1.03	0.5693	-0.9729	-0.9252	-1.182	0.03281
0.141	0.2199	2.254792653589793	-0.8142	0.01357	-0.9287	-0.3015	-0.2951	0.4772
0.142	0.2958	2.282192653589793	-0.8284	0.04159	-1.153	-0.2822	-0.2808	-0.006328
0.143	-0.01941	2.336892653589793	-0.7802	0.2025	-1.13	-0.2646	-0.2727	0.003422
0.144	0.1393	2.955192653589793	-1.061	-0.005987	-1.099	0.06905	-0.1877	0.00717
0.145	0.1915	2.385292653589793	-0.666	0.01855	-1.111	-0.3059	-0.2777	0.03736
0.146	0.2218	2.504592653589793	-0.6333	0.03319	-1.107	-0.2804	-0.2692	0.01118
0.147	0.232	2.689592653589793	-0.4565	0.03591	-1.101	-0.2786	-0.267	0.014
0.148	0.2624	2.506792653589793	-0.8462	0.05106	-1.088	-0.2635	-0.2551	0.01788
0.149	0.1508	2.4124926535897933	-0.9929	0.1142	-0.8671	0.198	0.07463	0.03895
0.15	0.2379	2.1664926535897933	-0.9234	0.02255	-1.249	-0.2952	-0.29	-0.06326
0.151	0.4132	2.348992653589793	-0.7583	0.0641	-1.139	-0.2754	-0.2774	-1.499E-4
0.152	0.1032	2.4147926535897932	-0.7015	-0.02692	-1.124	-0.2131	-0.2593	0.006246
0.153	0.1864	2.4831926535897932	-0.641	0.01603	-1.115	-0.3095	-0.2809	0.009399
0.154	0.2154	2.5898926535897933	-0.5472	0.02842	-1.108	-0.2876	-0.2724	0.01194
0.155	0.2407	3.1793726535897933	-0.03247	0.04031	-1.098	-0.2749	-0.2644	0.01515
0.156	0.3238	1.5645926535897932	-1.53	0.08398	-1.068	-0.2308	-0.2236	0.02269
0.157	0.2225	2.3453926535897933	-0.7345	0.01567	0.4174	-0.3013	-0.295	1.565
0.158	0.4262	2.390092653589793	-0.7118	0.06629	-1.139	-0.2753	-0.2775	2.393E-4
0.159	0.1377	2.480792653589793	-0.6345	-0.006531	-1.122	0.07662	-0.1976	0.007177
0.16	0.2004	2.586192653589793	-0.5441	0.02243	-1.113	-0.2969	-0.2768	0.01056
0.161	0.2303	2.871592653589793	-0.2998	0.03567	-1.103	-0.2802	-0.2683	0.01386
0.162	0.291	4.415592653589793	0.8407	0.06669	-1.078	-0.2499	-0.2423	0.02062
0.163	0.2268	2.476592653589793	-0.6131	0.01819	-1.467	-0.3012	-0.2948	-0.2648
0.164	-1.17	2.457892653589793	-0.6431	0.1234	-1.134	-0.2299	-0.2447	0.002851
0.165	0.1758	2.581792653589793	-0.538	0.01251	-1.118	-0.326	-0.2869	0.008868
0.166	0.2193	2.795592653589793	-0.3587	0.03085	-1.107	-0.2858	-0.272	0.01256
0.167	0.2318	3.2426926535897933	-0.1819	0.05186	-1.088	-0.2614	-0.254	0.0185
0.168	0.2403	2.660292653589793	-0.7374	0.02427	-1.391	-0.2936	-0.293	-0.368
0.169	-0.3933	2.532292653589793	-0.5728	-0.4233	-1.13	-0.2564	-0.2711	0.003925
0.17	0.196	2.709292653589793	-0.4254	0.02092	-1.114	-0.301	-0.2784	0.01017
0.171	0.2397	3.480792653589793	0.2038	0.04019	-1.099	-0.2761	-0.2655	0.01517
0.172	0.1698	2.253292653589793	-0.8005	-0.01878	-1.02	-0.3351	-0.3229	0.04106
0.173	-0.01899	2.561592653589793	-0.5344	0.2017	-1.124	-0.2665	-0.2744	-0.1287
0.174	0.1995	2.8013926535897933	-0.3404	0.02261	-1.114	-0.2983	-0.2777	0.01056
0.175	0.2547	2.372992653589793	-1.057	0.0482	-1.093	-0.2689	-0.2597	0.01712
0.176	0.2548	2.396992653589793	-0.6459	0.03078	-1.19	-0.2912	-0.2873	-0.02393
0.177	0.1643	2.749992653589793	-0.3709	0.007274	-1.12	-0.3627	-0.2981	0.008321
0.178	0.2358	3.5269926535897933	0.2464	0.03898	-1.101	-0.2783	-0.2673	0.01472
0.179	0.2342	1.986592653589793	-0.8178	0.02249	-1.288	-0.2977	-0.2922	-0.08994
0.18	0.1704	2.828892653589793	-0.2975	0.0102	-1.12	-0.34	-0.2914	0.008668
0.181	0.2509	1.861592653589793	-1.545	0.04653	-1.095	-0.271	-0.2616	0.01671
0.182	0.3602	2.6250926535897934	-0.4465	0.05742	-1.144	-0.2791	-0.2798	-9.65E-4
0.183	0.2137	3.174842653589793	-0.0188	0.02918	-1.11	-0.2896	-0.2743	0.0121
0.184	0.218	2.6102926535897932	-0.4893	0.01485	-1.218	-0.3043	-0.2976	0.2448
0.185	0.1957	3.076302653589793	-0.08464	0.02158	-1.115	-0.3013	-0.2794	0.01055
0.186	0.1613	2.3240926535897932	-0.6849	-0.04833	-0.9919	-0.3224	-0.3471	0.04447
0.187	0.2024	3.187252653589793	0.005844	0.02489	-1.114	-0.297	-0.2772	0.01067
