182.000000000	∞	000.113929796	000.015600653	000.011270607	000.001784570	000.000297482
183.000000000	∞	000.113411765	000.015543579	000.011230910	000.001778413	000.000296509
184.000000000	∞	000.112898637	000.015486953	000.011191513	000.001772301	000.000295542
185.000000000	∞	000.112390341	000.015430771	000.011152411	000.001766234	000.000294583
186.000000000	∞	000.111886809	000.015375027	000.011113602	000.001760212	000.000293630
187.000000000	∞	000.111387972	000.015319715	000.011075082	000.001754233	000.000292683
188.000000000	∞	000.110893765	000.015264831	000.011036848	000.001748297	000.000291743
189.000000000	∞	000.110404123	000.015210369	000.010998896	000.001742404	000.000290809
190.000000000	∞	000.109918980	000.015156325	000.010961224	000.001736554	000.000289882
191.000000000	∞	000.109438276	000.015102694	000.010923829	000.001730746	000.000288961
192.000000000	∞	000.108961948	000.015049471	000.010886707	000.001724979	000.000288046
193.000000000	∞	000.108489936	000.014996652	000.010849855	000.001719253	000.000287137
194.000000000	∞	000.108022180	000.014944231	000.010813271	000.001713568	000.000286234
195.000000000	∞	000.107558622	000.014892204	000.010776951	000.001707923	000.000285337
196.000000000	∞	000.107099206	000.014840566	000.010740893	000.001702318	000.000284446
197.000000000	∞	000.106643875	000.014789314	000.010705094	000.001696753	000.000283561
198.000000000	∞	000.106192574	000.014738443	000.010669551	000.001691226	000.000282682
199.000000000	∞	000.105745249	000.014687949	000.010634262	000.001685738	000.000281809
200.000000000	∞	000.105301847	000.014637826	000.010599223	000.001680288	000.000280941
201.000000000	∞	000.104862316	000.014588072	000.010564431	000.001674875	000.000280079
202.000000000	∞	000.104426604	000.014538682	000.010529885	000.001669501	000.000279223
203.000000000	∞	000.103994661	000.014489652	000.010495582	000.001664163	000.000278372
204.000000000	∞	000.103566438	000.014440978	000.010461519	000.001658861	000.000277526
205.000000000	∞	000.103141886	000.014392656	000.010427693	000.001653596	000.000276687
206.000000000	∞	000.102720958	000.014344682	000.010394102	000.001648367	000.000275852
207.000000000	∞	000.102303606	000.014297052	000.010360744	000.001643173	000.000275023
208.000000000	∞	000.101889785	000.014249764	000.010327616	000.001638014	000.000274199
209.000000000	∞	000.101479449	000.014202812	000.010294716	000.001632890	000.000273381
210.000000000	∞	000.101072553	000.014156193	000.010262041	000.001627800	000.000272567
211.000000000	∞	000.100669055	000.014109904	000.010229589	000.001622745	000.000271759
212.000000000	∞	000.100268910	000.014063941	000.010197358	000.001617723	000.000270956
213.000000000	∞	000.099872077	000.014018301	000.010165346	000.001612735	000.000270158
214.000000000	∞	000.099478514	000.013972980	000.010133549	000.001607779	000.000269365
215.000000000	∞	000.099088180	000.013927975	000.010101967	000.001602856	000.000268577
216.000000000	∞	000.098701035	000.013883282	000.010070597	000.001597966	000.000267794
217.000000000	∞	000.098317040	000.013838899	000.010039436	000.001593108	000.000267016
218.000000000	∞	000.097936155	000.013794821	000.010008482	000.001588281	000.000266242
219.000000000	∞	000.097558343	000.013751046	000.009977735	000.001583486	000.000265474
220.000000000	∞	000.097183565	000.013707570	000.009947190	000.001578722	000.000264710
221.000000000	∞	000.096811786	000.013664391	000.009916847	000.001573989	000.000263951
222.000000000	∞	000.096442968	000.013621505	000.009886704	000.001569286	000.000263196
223.000000000	∞	000.096077075	000.013578909	000.009856757	000.001564614	000.000262446
224.000000000	∞	000.095714073	000.013536601	000.009827006	000.001559972	000.000261701
225.000000000	∞	000.095353927	000.013494577	000.009797449	000.001555359	000.000260960
226.000000000	∞	000.094996603	000.013452834	000.009768083	000.001550775	000.000260224
227.000000000	∞	000.094642067	000.013411370	000.009738907	000.001546221	000.000259492
228.000000000	∞	000.094290286	000.013370181	000.009709919	000.001541695	000.000258764
229.000000000	∞	000.093941228	000.013329266	000.009681116	000.001537198	000.000258041
230.000000000	∞	000.093594861	000.013288620	000.009652498	000.001532729	000.000257322
231.000000000	∞	000.093251153	000.013248242	000.009624062	000.001528288	000.000256608
232.000000000	∞	000.092910073	000.013208129	000.009595807	000.001523875	000.000255897
233.000000000	∞	000.092571591	000.013168278	000.009567731	000.001519490	000.000255191
234.000000000	∞	000.092235677	000.013128686	000.009539832	000.001515131	000.000254489
235.000000000	∞	000.091902302	000.013089351	000.009512108	000.001510800	000.000253792
236.000000000	∞	000.091571435	000.013050270	000.009484558	000.001506495	000.000253098
237.000000000	∞	000.091243049	000.013011441	000.009457180	000.001502216	000.000252408
238.000000000	∞	000.090917116	000.012972862	000.009429973	000.001497964	000.000251723
239.000000000	∞	000.090593607	000.012934529	000.009402934	000.001493738	000.000251041
240.000000000	∞	000.090272495	000.012896441	000.009376063	000.001489537	000.000250364
241.000000000	∞	000.089953753	000.012858595	000.009349358	000.001485362	000.000249690
242.000000000	∞	000.089637355	000.012820989	000.009322816	000.001481212	000.000249020
243.000000000	∞	000.089323274	000.012783620	000.009296438	000.001477087	000.000248354
244.000000000	∞	000.089011486	000.012746486	000.009270220	000.001472987	000.000247692
245.000000000	∞	000.088701963	000.012709585	000.009244162	000.001468911	000.000247034
246.000000000	∞	000.088394682	000.012672915	000.009218262	000.001464860	000.000246380
247.000000000	∞	000.088089618	000.012636474	000.009192519	000.001460833	000.000245729
248.000000000	∞	000.087786747	000.012600258	000.009166931	000.001456829	000.000245082
249.000000000	∞	000.087486044	000.012564267	000.009141496	000.001452850	000.000244438
250.000000000	∞	000.087187485	000.012528497	000.009116215	000.001448894	000.000243798
251.000000000	∞	000.086891049	000.012492948	000.009091084	000.001444961	000.000243162
252.000000000	∞	000.086596712	000.012457616	000.009066102	000.001441051	000.000242529
253.000000000	∞	000.086304451	000.012422501	000.009041269	000.001437164	000.000241900
254.000000000	∞	000.086014244	000.012387599	000.009016583	000.001433299	000.000241275
255.000000000	∞	000.085726070	000.012352908	000.008992043	000.001429457	000.000240653
256.000000000	∞	000.085439906	000.012318428	000.008967646	000.001425638	000.000240034
257.000000000	∞	000.085155732	000.012284155	000.008943393	000.001421840	000.000239419
258.000000000	∞	000.084873525	000.012250089	000.008919281	000.001418064	000.000238807
259.000000000	∞	000.084593267	000.012216226	000.008895310	000.001414310	000.000238198
260.000000000	∞	000.084314936	000.012182566	000.008871478	000.001410577	000.000237593
261.000000000	∞	000.084038512	000.012149106	000.008847784	000.001406866	000.000236991
262.000000000	∞	000.083763975	000.012115844	000.008824227	000.001403175	000.000236393
263.000000000	∞	000.083491306	000.012082780	000.008800806	000.001399506	000.000235798
264.000000000	∞	000.083220486	000.012049910	000.008777518	000.001395857	000.000235205
265.000000000	∞	000.082951495	000.012017233	000.008754364	000.001392229	000.000234617
266.000000000	∞	000.082684315	000.011984748	000.008731342	000.001388621	000.000234031
267.000000000	∞	000.082418927	000.011952452	000.008708451	000.001385034	000.000233448
268.000000000	∞	000.082155313	000.011920345	000.008685689	000.001381466	000.000232869
269.000000000	∞	000.081893455	000.011888424	000.008663056	000.001377918	000.000232293
270.000000000	∞	000.081633335	000.011856687	000.008640550	000.001374390	000.000231719
271.000000000	∞	000.081374936	000.011825134	000.008618171	000.001370882	000.000231149
272.000000000	∞	000.081118240	000.011793762	000.008595918	000.001367393	000.000230582
273.000000000	∞	000.080863231	000.011762570	000.008573788	000.001363923	000.000230018
274.000000000	∞	000.080609891	000.011731556	000.008551782	000.001360472	000.000229457
275.000000000	∞	000.080358205	000.011700719	000.008529897	000.001357040	000.000228898
276.000000000	∞	000.080108155	000.011670057	000.008508134	000.001353626	000.000228343
277.000000000	∞	000.079859725	000.011639569	000.008486491	000.001350232	000.000227791
278.000000000	∞	000.079612900	000.011609252	000.008464967	000.001346855	000.000227241
279.000000000	∞	000.079367664	000.011579107	000.008443561	000.001343497	000.000226695
280.000000000	∞	000.079124001	000.011549130	000.008422272	000.001340157	000.000226151
281.000000000	∞	000.078881895	000.011519322	000.008401099	000.001336835	000.000225610
282.000000000	∞	000.078641333	000.011489679	000.008380042	000.001333531	000.000225072
283.000000000	∞	000.078402299	000.011460202	000.008359098	000.001330244	000.000224536
284.000000000	∞	000.078164778	000.011430888	000.008338268	000.001326975	000.000224003
285.000000000	∞	000.077928755	000.011401736	000.008317550	000.001323724	000.000223474
286.000000000	∞	000.077694217	000.011372744	000.008296943	000.001320489	000.000222946
287.000000000	∞	000.077461148	000.011343912	000.008276447	000.001317272	000.000222422
288.000000000	∞	000.077229536	000.011315238	000.008256060	000.001314071	000.000221900
289.000000000	∞	000.076999367	000.011286721	000.008235782	000.001310888	000.000221381
290.000000000	∞	000.076770626	000.011258358	000.008215611	000.001307721	000.000220864
291.000000000	∞	000.076543300	000.011230150	000.008195548	000.001304571	000.000220350
292.000000000	∞	000.076317376	000.011202095	000.008175590	000.001301437	000.000219839
293.000000000	∞	000.076092841	000.011174191	000.008155738	000.001298319	000.000219330
294.000000000	∞	000.075869681	000.011146438	000.008135990	000.001295218	000.000218823
295.000000000	∞	000.075647885	000.011118833	000.008116345	000.001292132	000.000218320
296.000000000	∞	000.075427439	000.011091376	000.008096804	000.001289063	000.000217818
297.000000000	∞	000.075208331	000.011064066	000.008077363	000.001286009	000.000217319
298.000000000	∞	000.074990549	000.011036901	000.008058024	000.001282971	000.000216823
299.000000000	∞	000.074774080	000.011009881	000.008038785	000.001279948	000.000216329
300.000000000	∞	000.074558912	000.010983003	000.008019646	000.001276941	000.000215838
301.000000000	∞	000.074345034	000.010956267	000.008000605	000.001273949	000.000215349
302.000000000	∞	000.074132434	000.010929672	000.007981662	000.001270973	000.000214862
303.000000000	∞	000.073921100	000.010903216	000.007962816	000.001268011	000.000214378
304.000000000	∞	000.073711020	000.010876899	000.007944066	000.001265064	000.000213896
305.000000000	∞	000.073502184	000.010850719	000.007925412	000.001262133	000.000213416
306.000000000	∞	000.073294581	000.010824675	000.007906852	000.001259215	000.000212939
307.000000000	∞	000.073088198	000.010798767	000.007888387	000.001256313	000.000212464
308.000000000	∞	000.072883026	000.010772992	000.007870015	000.001253425	000.000211992
309.000000000	∞	000.072679053	000.010747351	000.007851736	000.001250551	000.000211521
310.000000000	∞	000.072476270	000.010721841	000.007833548	000.001247692	000.000211053
311.000000000	∞	000.072274664	000.010696463	000.007815452	000.001244846	000.000210587
312.000000000	∞	000.072074227	000.010671214	000.007797446	000.001242015	000.000210124
313.000000000	∞	000.071874947	000.010646094	000.007779530	000.001239198	000.000209662
314.000000000	∞	000.071676815	000.010621102	000.007761703	000.001236394	000.000209203
315.000000000	∞	000.071479820	000.010596237	000.007743965	000.001233605	000.000208746
316.000000000	∞	000.071283953	000.010571497	000.007726314	000.001230828	000.000208291
317.000000000	∞	000.071089204	000.010546883	000.007708750	000.001228066	000.000207838
318.000000000	∞	000.070895563	000.010522392	000.007691273	000.001225317	000.000207388
