          40               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
          41               (0.0000000000000000,0.0000000000000000) (-3.17514017093882394E-028,-5.02237596660135434E-029)               (0.0000000000000000,0.0000000000000000)
          42               (0.0000000000000000,0.0000000000000000) (-3.92584850428022304E-029,-6.64315324130879753E-030)               (0.0000000000000000,0.0000000000000000)
          43               (0.0000000000000000,0.0000000000000000)   (1.26388557510169275E-028,1.94315352218093002E-029)               (0.0000000000000000,0.0000000000000000)
          44               (0.0000000000000000,0.0000000000000000) (-3.97994146793897481E-029,-7.49365615872270851E-030)               (0.0000000000000000,0.0000000000000000)
          45               (0.0000000000000000,0.0000000000000000) (-3.76160383086463737E-028,-6.01333857994565404E-029)               (0.0000000000000000,0.0000000000000000)
          46               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
          47               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
          48               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
          49               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
          50               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
          51               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
          52               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
          53               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
          54               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
          55               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
          56               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000) (-8.04837001446891778E-028,-1.34592431683714848E-027)
          57               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000) (-1.13267391643738972E-028,-1.59949468876831392E-028)
          58               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)   (2.99676562264084467E-028,5.42209971144858011E-028)
          59               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000) (-1.17135661506250627E-028,-1.51372315050808884E-028)
          60               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000) (-9.39922032847396493E-028,-1.58305609977133293E-027)
          61               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
          62               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
          63               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
          64               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
          65               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
          66               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000) (-5.71226445881216961E-028,-7.78792253761253988E-029)
          67               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000) (-6.85924015436975661E-029,-1.31084239094431625E-029)
          68               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)   (2.31109079457103583E-028,2.23932996437434189E-029)
          69               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000) (-6.64164517038224937E-029,-1.99422337889322318E-029)
          70               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000) (-6.75290355215938794E-028,-9.58979933597475497E-029)
          71               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
          72               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
          73               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
