  0.140000000000E+01  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.140660660661E+01  0.744238282073E-14  0.219270173235E-13  0.489465204563E-13  0.242053757666E-13 -0.441412784384E-13 -0.235124812670E-12 -0.381168991399E-13  0.907496145422E-13
  0.141321321321E+01  0.108945678107E-13  0.144305550889E-13  0.272447279221E-13  0.231036291421E-13 -0.508163714915E-13 -0.249985033754E-12 -0.413898573253E-13  0.848131698410E-13
  0.141981981982E+01  0.794499877627E-14 -0.128910035783E-13 -0.141666450668E-13  0.168766546046E-13 -0.401399523611E-13 -0.192251963946E-12 -0.402098370765E-13  0.368416687932E-13
  0.142642642643E+01 -0.344969290483E-14 -0.380200084468E-13  0.147501828718E-13  0.352650691549E-13 -0.625081173402E-13 -0.359657206948E-12 -0.808436105451E-13  0.804795212265E-13
  0.143303303303E+01 -0.391999090372E-13 -0.900591473717E-13  0.674137274441E-13  0.436715476430E-13 -0.818481818265E-13 -0.529722031501E-12 -0.115972578361E-12  0.156881888925E-12
  0.143963963964E+01 -0.114075898281E-12 -0.189938615385E-12  0.734840946508E-13  0.451348330625E-14 -0.567470735460E-13 -0.430669982445E-12 -0.987277692721E-13  0.169943710357E-12
  0.144624624625E+01 -0.226118525085E-12 -0.302555682657E-12  0.397077351734E-13 -0.691583543438E-13 -0.911547937547E-14 -0.145370814659E-12 -0.571213025399E-13  0.127846198411E-12
  0.145285285285E+01 -0.349931593289E-12 -0.361237471262E-12  0.183735064318E-13 -0.127413439229E-12  0.859789328088E-14  0.573738461555E-13 -0.470149362835E-13  0.991735948948E-13
  0.145945945946E+01 -0.436176568704E-12 -0.317233325685E-12  0.322435955556E-13 -0.122021840704E-12 -0.218831341236E-13  0.730046219301E-13 -0.702012673037E-13  0.108967892774E-12
  0.146606606607E+01 -0.430286167248E-12 -0.167790230871E-12  0.548106812177E-13 -0.356105724861E-13 -0.722987358848E-13  0.246104558354E-13 -0.784213511574E-13  0.118612140812E-12
  0.147267267267E+01 -0.309340554392E-12  0.385792417353E-13  0.466375433270E-13  0.100144504092E-12 -0.107936183205E-12  0.391191719537E-13 -0.620809929287E-13  0.899273436347E-13
  0.147927927928E+01 -0.104793822548E-12  0.215718558298E-12 -0.111096914090E-13  0.205042841412E-12 -0.118244006679E-12  0.840100167230E-13 -0.104597031419E-12  0.313778068137E-13
  0.148588588589E+01  0.116512040419E-12  0.292800795889E-12 -0.109589323219E-12  0.193930120055E-12 -0.105568488425E-12  0.549402450979E-13 -0.321472185434E-12 -0.296522910985E-13
  0.149249249249E+01  0.285874011065E-12  0.272440289308E-12 -0.217744535509E-12  0.328226423778E-13 -0.568021156404E-13 -0.615122073535E-13 -0.781306618499E-12 -0.952745853511E-13
  0.149909909910E+01  0.355918635995E-12  0.219798674043E-12 -0.304012802563E-12 -0.232545359588E-12  0.917513341465E-13 -0.172932019884E-12 -0.160834078070E-11 -0.192004384411E-12
  0.150570570571E+01  0.313038105293E-12  0.185162074556E-12 -0.373338764894E-12 -0.477019458644E-12  0.496650193287E-12 -0.211522023477E-12 -0.326589438258E-11 -0.313746427407E-12
