002.000000000	000.000000000	000.000000000	000.000000000
003.000000000	000.101507362	000.101507362	000.000000000
004.000000000	000.197694371	000.197694371	000.000000000
005.000000000	000.238343045	000.238343045	000.670332334
006.000000000	000.260875801	000.260875801	000.951575212
007.000000000	000.274202530	000.274202530	001.108561015
008.000000000	000.282086246	000.282086246	001.208283502
009.000000000	000.286484117	000.286484117	001.274618392
010.000000000	000.288538168	000.288538168	001.319336632
011.000000000	000.288965733	000.288965733	001.349188268
012.000000000	000.288241062	000.288241062	001.368407263
013.000000000	000.286689662	000.286689662	001.379812937
014.000000000	000.284541392	000.284541392	001.385364630
015.000000000	000.281962181	000.281962181	001.386468433
016.000000000	000.279073908	000.279073908	001.384158864
017.000000000	000.275967333	000.275967333	001.379212325
018.000000000	000.272710775	000.272710775	001.372220964
019.000000000	000.269356093	000.269356093	001.363642433
020.000000000	000.265942898	000.265942898	001.353834347
021.000000000	000.262501569	000.262501569	001.343078732
022.000000000	000.259055459	000.259055459	001.331599712
023.000000000	000.255622521	000.255622521	001.319576535
024.000000000	000.252216527	000.252216527	001.307153311
025.000000000	000.248847993	000.248847993	001.294446388
026.000000000	000.245524882	000.245524882	001.281550003
027.000000000	000.242253148	000.242253148	001.268540661
028.000000000	000.239037160	000.239037160	001.255480558
029.000000000	000.235880029	000.235880029	001.242420281
030.000000000	000.232783871	000.232783871	001.229400950
031.000000000	000.229750009	000.229750009	001.216455931
032.000000000	000.226779139	000.226779139	001.203612220
033.000000000	000.223871461	000.223871461	001.190891555
034.000000000	000.221026780	000.221026780	001.178311331
035.000000000	000.218244593	000.218244593	001.165885338
036.000000000	000.215524156	000.215524156	001.153624374
037.000000000	000.212864536	000.212864536	001.141536749
038.000000000	000.210264659	000.210264659	001.129628697
039.000000000	000.207723344	000.207723344	001.117904728
040.000000000	000.205239330	000.205239330	001.106367910
041.000000000	000.202811304	000.202811304	001.095020114
042.000000000	000.200437913	000.200437913	001.083862211
043.000000000	000.198117788	000.198117788	001.072894245
044.000000000	000.195849549	000.195849549	001.062115571
045.000000000	000.193631818	000.193631818	001.051524978
046.000000000	000.191463227	000.191463227	001.041120788
047.000000000	000.189342423	000.189342423	001.030900939
048.000000000	000.187268075	000.187268075	001.020863062
049.000000000	000.185238876	000.185238876	001.011004538
050.000000000	000.183253544	000.183253544	001.001322549
051.000000000	000.181310830	000.181310830	000.991814124
052.000000000	000.179409514	000.179409514	000.982476175
053.000000000	000.177548408	000.177548408	000.973305528
054.000000000	000.175726359	000.175726359	000.964298947
